BusStopCode,planning_area,Longitude,Latitude,subzone_name
13189,River Valley,103.8241475,1.300381667,One Tree Hill
13191,River Valley,103.8297819,1.302461,One Tree Hill
13199,River Valley,103.829875,1.302127,Paterson
13201,Tanglin,103.8220956,1.304536223,Ridout
13209,Tanglin,103.8220561,1.304031071,Chatsworth
13211,Singapore River,103.841096,1.292416994,Robertson Quay
14009,Bukit Merah,103.8190147,1.267035026,Maritime Square
14011,Bukit Merah,103.8255261,1.267954444,Maritime Square
14019,Bukit Merah,103.8257172,1.268488925,City Terminals
14021,Bukit Merah,103.8247836,1.271329722,Maritime Square
14029,Bukit Merah,103.8241878,1.272473333,Telok Blangah Rise
14031,Bukit Merah,103.8230603,1.276242778,Telok Blangah Way
14039,Bukit Merah,103.8234583,1.276636379,Telok Blangah Rise
14041,Bukit Merah,103.8124708,1.273272781,Telok Blangah Drive
14049,Bukit Merah,103.8130423,1.273241668,Maritime Square
14051,Bukit Merah,103.8150756,1.275815,Telok Blangah Drive
14059,Bukit Merah,103.8151437,1.275374851,Maritime Square
14061,Bukit Merah,103.8386204,1.272312698,City Terminals
14069,Bukit Merah,103.8364069,1.272538056,Everton Park
14071,Bukit Merah,103.8339026,1.272203424,City Terminals
14081,Bukit Merah,103.8308919,1.270896111,City Terminals
14089,Bukit Merah,103.8297928,1.27046005,City Terminals
14101,Bukit Merah,103.8282581,1.268375,City Terminals
14109,Bukit Merah,103.8272249,1.268046016,City Terminals
14119,Bukit Merah,103.8222828,1.265923609,Maritime Square
14121,Bukit Merah,103.8192566,1.2659135,Maritime Square
14129,Bukit Merah,103.8197788,1.266078691,Maritime Square
14131,Bukit Merah,103.8167544,1.267401303,Maritime Square
14139,Bukit Merah,103.8154695,1.268635277,Maritime Square
14141,Bukit Merah,103.8221133,1.265524215,Maritime Square
14151,Bukit Merah,103.8129359,1.269647659,Maritime Square
14159,Bukit Merah,103.8131542,1.269940464,Maritime Square
14161,Bukit Merah,103.8100991,1.270758665,Maritime Square
14169,Bukit Merah,103.8094181,1.271185504,Telok Blangah Drive
14171,Bukit Merah,103.8065486,1.271459598,Maritime Square
14179,Bukit Merah,103.8063,1.271884546,Telok Blangah Drive
14189,Bukit Merah,103.8039836,1.272693033,Telok Blangah Drive
14191,Bukit Merah,103.8121144,1.281218333,Depot Road
14199,Bukit Merah,103.8127506,1.281316767,Depot Road
14201,Bukit Merah,103.8091468,1.281673073,Depot Road
14209,Bukit Merah,103.8095887,1.281763977,Depot Road
14211,Bukit Merah,103.8052188,1.281611684,Telok Blangah Drive
14219,Bukit Merah,103.8068496,1.282186479,Depot Road
14221,Bukit Merah,103.8289337,1.273593322,City Terminals
14229,Bukit Merah,103.8285789,1.273706702,Telok Blangah Rise
14231,Bukit Merah,103.8266722,1.27101,City Terminals
14239,Bukit Merah,103.8271424,1.271781382,Telok Blangah Rise
14241,Bukit Merah,103.8168725,1.279143531,Telok Blangah Drive
14249,Bukit Merah,103.8173299,1.279474057,Telok Blangah Way
14259,Bukit Merah,103.8186582,1.277845011,Telok Blangah Way
14269,Bukit Merah,103.8199945,1.277584806,Telok Blangah Way
14271,Bukit Merah,103.8191485,1.275681943,Maritime Square
14279,Bukit Merah,103.8192089,1.275915523,Telok Blangah Way
14281,Bukit Merah,103.8180438,1.276996716,Maritime Square
14291,Bukit Merah,103.8213265,1.274684408,Telok Blangah Rise
14299,Bukit Merah,103.8212713,1.274888204,Telok Blangah Way
14309,Bukit Merah,103.8230259,1.271289,Telok Blangah Rise
14319,Bukit Merah,103.8207183,1.273406852,Telok Blangah Rise
14329,Bukit Merah,103.8094537,1.274349615,Telok Blangah Drive
14331,Bukit Merah,103.8110681,1.276946111,Telok Blangah Drive
14339,Bukit Merah,103.811245,1.276660655,Telok Blangah Drive
14341,Bukit Merah,103.8134739,1.275933889,Telok Blangah Drive
14349,Bukit Merah,103.8133981,1.275790298,Telok Blangah Drive
14351,Bukit Merah,103.8103611,1.27275,Telok Blangah Drive
14359,Bukit Merah,103.8103503,1.272890556,Telok Blangah Drive
14369,Bukit Merah,103.8036593,1.281536358,Depot Road
14379,Bukit Merah,103.8237936,1.272438333,Telok Blangah Rise
14381,Bukit Merah,103.8255429,1.274130142,Telok Blangah Rise
14389,Bukit Merah,103.825009,1.274281605,Telok Blangah Rise
14391,Bukit Merah,103.8085861,1.27791,Telok Blangah Drive
14399,Bukit Merah,103.8085855,1.27763662,Telok Blangah Drive
14471,Bukit Merah,103.8066498,1.282011691,Telok Blangah Drive
14489,Bukit Merah,103.8217011,1.272185207,Telok Blangah Rise
14491,Bukit Merah,103.8079489,1.272788056,Telok Blangah Drive
14499,Bukit Merah,103.8078211,1.272913056,Telok Blangah Drive
14501,Bukit Merah,103.8064808,1.276872161,Telok Blangah Drive
14509,Bukit Merah,103.8068061,1.275651111,Telok Blangah Drive
14519,Southern Islands,103.8257032,1.253521934,Sentosa
14521,Southern Islands,103.820911,1.256432,Sentosa
14529,Southern Islands,103.821217,1.253226,Sentosa
14539,Southern Islands,103.818545,1.251427,Sentosa
15041,Bukit Merah,103.801892,1.274632,Pasir Panjang 2
15049,Queenstown,103.8021634,1.274590541,Telok Blangah Drive
15051,Queenstown,103.8023815,1.276978,Pasir Panjang 2
15059,Bukit Merah,103.8027011,1.276861944,Telok Blangah Drive
15071,Queenstown,103.7870142,1.281424722,Pasir Panjang 1
15079,Queenstown,103.7868278,1.280778937,Pasir Panjang 2
15091,Queenstown,103.7878111,1.28290732,Kent Ridge
15099,Queenstown,103.7878935,1.283056201,Kent Ridge
15101,Queenstown,103.7856208,1.286176111,Pasir Panjang 1
15109,Queenstown,103.7858107,1.285919709,Kent Ridge
15111,Queenstown,103.7848417,1.286762778,Pasir Panjang 1
15119,Queenstown,103.7850111,1.287038027,Kent Ridge
15121,Queenstown,103.7837304,1.288941421,Pasir Panjang 1
15129,Queenstown,103.7840187,1.289164678,Kent Ridge
15131,Queenstown,103.784489,1.292543437,National University Of S'pore
15139,Queenstown,103.784585,1.29241,Kent Ridge
15141,Queenstown,103.8009595,1.272758605,Port
15149,Queenstown,103.8005555,1.273418719,Pasir Panjang 2
15151,Queenstown,103.7982221,1.273891929,Port
15159,Queenstown,103.7983935,1.274263038,Pasir Panjang 2
15161,Queenstown,103.7966606,1.274438062,Port
15169,Queenstown,103.7967399,1.274814993,Pasir Panjang 2
15181,Queenstown,103.7854136,1.291084964,Kent Ridge
15189,Queenstown,103.7855026,1.290797795,Kent Ridge
15191,Queenstown,103.7926357,1.27581227,Port
15199,Queenstown,103.793184,1.276042409,Pasir Panjang 2
15201,Queenstown,103.7897086,1.276808191,Port
15209,Queenstown,103.7902343,1.277065619,Pasir Panjang 2
15211,Queenstown,103.7864281,1.277924421,Port
15219,Queenstown,103.7870103,1.278181141,Pasir Panjang 2
15221,Queenstown,103.7854896,1.279499235,Pasir Panjang 1
15229,Queenstown,103.7857273,1.27937639,Pasir Panjang 1
16009,Queenstown,103.7698832,1.294253411,National University Of S'pore
16011,Queenstown,103.7818693,1.282777664,Pasir Panjang 1
16019,Queenstown,103.7821761,1.282780786,Pasir Panjang 1
16021,Queenstown,103.7798103,1.286257931,Pasir Panjang 1
16029,Queenstown,103.7802214,1.286084722,Pasir Panjang 1
16031,Queenstown,103.7784648,1.28800629,Pasir Panjang 1
16039,Queenstown,103.7787203,1.287990202,Pasir Panjang 1
16041,Queenstown,103.776601,1.289308651,Pasir Panjang 1
16049,Queenstown,103.7773895,1.289106964,Pasir Panjang 1
16051,Queenstown,103.7742604,1.290148616,Pasir Panjang 1
16059,Queenstown,103.7759414,1.289672662,Pasir Panjang 1
16061,Queenstown,103.7735617,1.290462572,Pasir Panjang 1
16069,Queenstown,103.7731167,1.290829722,Pasir Panjang 1
16071,Queenstown,103.7711722,1.291299408,Pasir Panjang 1
16079,Queenstown,103.7712984,1.291382649,Pasir Panjang 1
16081,Queenstown,103.7686614,1.291957778,Pasir Panjang 1
16089,Queenstown,103.7690842,1.292011383,Pasir Panjang 1
16091,Queenstown,103.779369,1.299275,National University Of S'pore
16099,Queenstown,103.7781514,1.3006125,Dover
16101,Queenstown,103.7796924,1.289238319,Pasir Panjang 1
16109,Queenstown,103.7795084,1.289111693,Pasir Panjang 1
16111,Queenstown,103.7828311,1.28700982,Pasir Panjang 1
16119,Queenstown,103.7826055,1.286976507,Pasir Panjang 1
16121,Queenstown,103.7834514,1.2865113,Pasir Panjang 1
16131,Clementi,103.769352,1.294876391,Clementi Woods
16139,Queenstown,103.7697486,1.295379444,National University Of S'pore
16141,Queenstown,103.7695952,1.297868335,Clementi Woods
16149,Queenstown,103.7699403,1.297818334,National University Of S'pore
16151,Queenstown,103.7699356,1.300761389,Clementi Woods
16159,Queenstown,103.7701703,1.300603334,National University Of S'pore
16161,Queenstown,103.7736942,1.301075,National University Of S'pore
16169,Queenstown,103.7727042,1.300983333,National University Of S'pore
16171,Queenstown,103.7743823,1.298901502,National University Of S'pore
16179,Queenstown,103.7741773,1.298981642,National University Of S'pore
16181,Queenstown,103.7725425,1.296565724,National University Of S'pore
16189,Queenstown,103.772848,1.297361,National University Of S'pore
16191,Queenstown,103.7703702,1.296143074,National University Of S'pore
16199,Queenstown,103.7707292,1.296393036,National University Of S'pore
16201,Queenstown,103.7841076,1.281300632,Pasir Panjang 1
16209,Queenstown,103.7840065,1.281590928,Pasir Panjang 1
16211,Queenstown,103.7835758,1.279418611,Port
16219,Queenstown,103.7836236,1.280158333,Pasir Panjang 1
16221,Queenstown,103.7811842,1.282975855,Port
16229,Queenstown,103.7815996,1.283009073,Pasir Panjang 1
16231,Queenstown,103.7785293,1.286359473,Port
16239,Queenstown,103.7789344,1.286435278,Pasir Panjang 1
16241,Queenstown,103.7735261,1.289103056,Port
16249,Queenstown,103.7740068,1.289282771,Pasir Panjang 1
16891,Clementi,103.7681614,1.309821867,Clementi Woods
16991,Clementi,103.7698858,1.307779298,Clementi Woods
17009,Clementi,103.7641223,1.314915729,Clementi Central
17011,Clementi,103.7668819,1.293869008,Clementi West
17019,Clementi,103.7670518,1.293797479,Clementi Woods
17021,Clementi,103.766912,1.296737026,Clementi West
17029,Clementi,103.767103,1.296945701,Clementi Woods
17031,Clementi,103.7656763,1.301723058,Clementi West
17039,Clementi,103.7660643,1.301531646,Clementi Woods
17041,Clementi,103.7645595,1.304210157,Clementi West
17049,Clementi,103.7645982,1.304706382,Clementi Woods
17051,Clementi,103.7624015,1.3172641,Clementi Central
17059,Clementi,103.7617011,1.316943333,Faber
17061,Clementi,103.7618051,1.307758348,Clementi West
17069,Clementi,103.7621407,1.307766372,Clementi Central
17071,Clementi,103.7604443,1.308917819,Clementi West
17079,Clementi,103.7599936,1.309683042,Clementi Central
17081,Clementi,103.7645789,1.299503056,Clementi West
17091,Queenstown,103.7715778,1.309048052,Clementi Woods
17099,Queenstown,103.7716527,1.30783047,Dover
17101,Queenstown,103.771792,1.314874732,Clementi North
17109,Queenstown,103.7721831,1.315527141,Singapore Polytechnic
17111,Clementi,103.7712464,1.317798098,Clementi North
17119,Queenstown,103.7719327,1.31728447,Singapore Polytechnic
17121,Clementi,103.7694454,1.304764103,Clementi Woods
17129,Clementi,103.7698584,1.305141367,Clementi Woods
17131,Clementi,103.7659111,1.308041389,Clementi Woods
17139,Clementi,103.76587,1.309033047,Clementi Central
17141,Clementi,103.7635,1.310995,Clementi Central
17149,Clementi,103.7634618,1.311715151,Clementi Central
17151,Clementi,103.7696099,1.311695194,Clementi Woods
17159,Clementi,103.7698144,1.311975556,Clementi North
17161,Clementi,103.7668548,1.312409936,Clementi Central
17169,Clementi,103.7667967,1.312845278,Clementi North
17171,Clementi,103.765027,1.314973993,Clementi Central
17179,Clementi,103.76536,1.315281916,Clementi North
17181,Clementi,103.7638855,1.317495708,Clementi Central
17189,Clementi,103.7640641,1.317905022,Clementi North
17191,Clementi,103.7698914,1.305669444,Clementi Woods
17201,Clementi,103.7673489,1.320557151,Clementi North
17211,Clementi,103.7658972,1.318288061,Clementi North
17219,Clementi,103.7661586,1.3182,Clementi North
17221,Clementi,103.7679002,1.317356313,Clementi North
17229,Clementi,103.7682421,1.317284025,Clementi North
17239,Clementi,103.7658489,1.312440556,Clementi Central
17241,Clementi,103.769055,1.315191148,Clementi North
17249,Clementi,103.7693364,1.315171111,Clementi North
17251,Clementi,103.76744,1.31148,Clementi Central
17259,Clementi,103.7674607,1.310927982,Clementi Woods
17269,Clementi,103.7627418,1.305135632,Clementi West
17279,Clementi,103.7631929,1.302924943,Clementi West
17289,Clementi,103.7647147,1.302324942,Clementi West
17291,Queenstown,103.7696983,1.290351405,Port
17299,Queenstown,103.7700506,1.290605556,Pasir Panjang 1
17301,Queenstown,103.7651669,1.294953611,Port
17309,Queenstown,103.7652456,1.295370833,Clementi West
17311,Queenstown,103.7622944,1.301016986,Port
17319,Clementi,103.7622997,1.301839156,Clementi West
17321,Clementi,103.7603536,1.304834167,Pandan
17329,Clementi,103.7605839,1.305050556,Clementi West
17331,Clementi,103.7583311,1.307588333,Pandan
17339,Clementi,103.7585047,1.307857222,Clementi West
17351,Clementi,103.7657644,1.29358,Port
17359,Queenstown,103.7662175,1.293337222,Clementi West
17361,Queenstown,103.7634625,1.2985975,Port
17369,Clementi,103.7638686,1.298405833,Clementi West
17371,Clementi,103.7635659,1.320581947,Clementi North
17379,Clementi,103.7638943,1.320490892,Clementi North
17381,Clementi,103.7668644,1.299076389,Clementi West
17389,Clementi,103.7670019,1.299081389,Clementi Woods
18011,Queenstown,103.8021033,1.280870897,Kent Ridge
18019,Bukit Merah,103.8025231,1.280910556,Telok Blangah Drive
18021,Queenstown,103.7889243,1.296452977,One North
18029,Queenstown,103.7891805,1.296098115,One North
18041,Queenstown,103.793174,1.288360253,Kent Ridge
18049,Queenstown,103.7920809,1.290181477,One North
18051,Queenstown,103.7873442,1.29863776,One North
18059,Queenstown,103.7872067,1.298491389,One North
18061,Queenstown,103.7873805,1.296715889,One North
18069,Queenstown,103.7875521,1.296490641,One North
18071,Queenstown,103.784491,1.295425,National University Of S'pore
18079,Queenstown,103.7845539,1.296481774,One North
18081,Queenstown,103.7873375,1.294785193,One North
18089,Queenstown,103.7875736,1.294806759,One North
18099,Queenstown,103.7895362,1.293931694,One North
18101,Queenstown,103.786354,1.292825,Kent Ridge
18109,Queenstown,103.786726,1.294034366,One North
18111,Queenstown,103.7844842,1.300593056,Dover
18119,Queenstown,103.7846675,1.300046389,Dover
18121,Queenstown,103.7854209,1.29751168,One North
18129,Queenstown,103.7857077,1.297762254,One North
18131,Queenstown,103.7918328,1.289500735,Kent Ridge
18141,Queenstown,103.7878809,1.304182797,One North
18149,Queenstown,103.7872414,1.302530011,One North
18151,Queenstown,103.7886429,1.300510831,One North
18159,Queenstown,103.7885837,1.300346899,One North
18171,Queenstown,103.7941291,1.299054786,One North
18179,Queenstown,103.7930455,1.299881075,One North
18181,Queenstown,103.7936936,1.297145853,One North
18189,Queenstown,103.7939032,1.29839663,One North
18191,Queenstown,103.7959439,1.294456111,One North
18199,Queenstown,103.7940762,1.295443428,One North
18201,Queenstown,103.7932288,1.294980987,One North
18211,Queenstown,103.7952226,1.291618169,One North
18221,Queenstown,103.7834655,1.296300678,National University Of S'pore
18239,Queenstown,103.7831878,1.296789434,National University Of S'pore
18241,Queenstown,103.7870786,1.290923045,Kent Ridge
18249,Queenstown,103.787127,1.290724,Kent Ridge
18251,Queenstown,103.7884536,1.290681389,Kent Ridge
18261,Queenstown,103.7893381,1.290159968,Kent Ridge
18269,Queenstown,103.7891869,1.290103333,Kent Ridge
18271,Queenstown,103.7899278,1.288407,Kent Ridge
18279,Queenstown,103.7897662,1.288406368,Kent Ridge
18281,Queenstown,103.7912122,1.287525569,Kent Ridge
18289,Queenstown,103.791206,1.287381057,Kent Ridge
18301,Queenstown,103.780927,1.297385215,National University Of S'pore
18309,Queenstown,103.781342,1.297520117,National University Of S'pore
18311,Queenstown,103.7779213,1.297438148,National University Of S'pore
18319,Queenstown,103.7781311,1.297526389,National University Of S'pore
18321,Queenstown,103.7756192,1.298793333,National University Of S'pore
18329,Queenstown,103.7761142,1.298924444,National University Of S'pore
18331,Queenstown,103.7848914,1.29370722,National University Of S'pore
18339,Queenstown,103.7850791,1.293793029,National University Of S'pore
19011,Queenstown,103.7842367,1.307816389,Dover
19019,Queenstown,103.7847592,1.308073056,Ghim Moh
19021,Queenstown,103.7812018,1.309654902,Singapore Polytechnic
19029,Queenstown,103.7820188,1.30956092,Singapore Polytechnic
19031,Queenstown,103.7783836,1.311234167,Singapore Polytechnic
19039,Queenstown,103.7786839,1.311679511,Singapore Polytechnic
19041,Queenstown,103.7755275,1.312359722,Singapore Polytechnic
19049,Queenstown,103.7747922,1.312663022,Singapore Polytechnic
19051,Queenstown,103.7739233,1.308964444,Singapore Polytechnic
19059,Queenstown,103.7727225,1.308945,Dover
19061,Queenstown,103.7778212,1.307524427,Singapore Polytechnic
19069,Queenstown,103.7767117,1.307787583,Dover
19071,Queenstown,103.7810831,1.305155,Dover
19079,Queenstown,103.7801297,1.306103056,Dover
19081,Queenstown,103.7828247,1.302569722,Dover
19089,Queenstown,103.7818439,1.303703056,Dover
19091,Queenstown,103.7820822,1.307392778,Singapore Polytechnic
19099,Queenstown,103.7819124,1.30697118,Dover
20011,Clementi,103.7612873,1.313086246,Clementi Central
20019,Clementi,103.7615108,1.313576111,Clementi Central
20021,Clementi,103.7578896,1.316759237,West Coast
20029,Clementi,103.7576799,1.317728339,Faber
20031,Clementi,103.7546468,1.320559871,West Coast
20039,Clementi,103.7547151,1.321024998,Faber
20051,Jurong East,103.7475443,1.322587082,Teban Gardens
20059,Jurong East,103.7476935,1.323321088,International Business Park
20061,Jurong East,103.7429857,1.323806141,Teban Gardens
20069,Jurong East,103.7441879,1.324056365,Lakeside
20081,Jurong East,103.7387923,1.326604729,Teban Gardens
20089,Jurong East,103.739223,1.327029677,Lakeside
20101,Clementi,103.7622193,1.319937142,Faber
20109,Clementi,103.76207,1.320852201,Clementi North
20121,Jurong East,103.73708,1.320239722,Teban Gardens
20129,Jurong East,103.7375411,1.32034555,Teban Gardens
20131,Clementi,103.7518512,1.315593616,Pandan
20139,Clementi,103.7520438,1.315841669,West Coast
20141,Jurong East,103.7487711,1.317719998,Teban Gardens
20149,Jurong East,103.7489727,1.317959697,Teban Gardens
20151,Jurong East,103.7463105,1.318296687,Teban Gardens
20159,Jurong East,103.7464017,1.318511375,Teban Gardens
20161,Jurong East,103.742137,1.319154766,Teban Gardens
20169,Jurong East,103.7425125,1.319283478,Teban Gardens
20171,Jurong East,103.7398443,1.319676814,Teban Gardens
20179,Jurong East,103.7391007,1.32000212,Teban Gardens
20181,Jurong East,103.7474585,1.320484789,Teban Gardens
20189,Jurong East,103.747273,1.320305014,Teban Gardens
20191,Jurong East,103.7484564,1.319241667,Teban Gardens
20199,Jurong East,103.7481997,1.319081111,Teban Gardens
20201,Jurong East,103.7434053,1.321276111,Teban Gardens
20209,Jurong East,103.7440744,1.320433333,Teban Gardens
20211,Jurong East,103.74184,1.321771939,Teban Gardens
20219,Jurong East,103.7414333,1.3220569,Teban Gardens
20231,Jurong East,103.739444,1.322344073,Teban Gardens
20239,Jurong East,103.7394701,1.322468796,Teban Gardens
20241,Jurong East,103.7363836,1.321162775,Jurong River
20249,Jurong East,103.7367036,1.32162,Teban Gardens
20251,Jurong East,103.744471,1.31975501,Teban Gardens
20259,Jurong East,103.74477,1.319621876,Teban Gardens
20261,Jurong East,103.7454642,1.321599731,Teban Gardens
20269,Jurong East,103.7458094,1.321517806,Teban Gardens
20271,Jurong East,103.7455089,1.325275533,Lakeside
20281,Clementi,103.7548421,1.312342195,Pandan
20289,Clementi,103.7550342,1.312488018,West Coast
20291,Clementi,103.7577143,1.310950623,Clementi West
20299,Clementi,103.7585754,1.310928042,Clementi Central
20309,Clementi,103.7540377,1.310623031,Pandan
20319,Clementi,103.7528442,1.312594685,Pandan
20329,Clementi,103.7510207,1.315033046,Pandan
20331,Clementi,103.7492633,1.313291389,Pandan
