"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","long.t","lat.t","BusStopCode","Description","RoadName","planning_area","combined.f"
103.8710691,1.350921638,0.219727522823812,0.989450475025133,0.00901032603824346,0.285714285714286,103.8716899,1.350466102,"66389","S'Goon Stn Exit F","S'goon Ave 2","Serangoon",-7.4881195888089
103.8648423,1.350969427,0,0.990435853218046,0,0,103.8660409,1.349376352,"66391","Lor Chuan Stn Exit A","S'goon Ave 3","Serangoon",-Inf
103.8660409,1.349376352,0.00222633939922659,0.990107426172853,0,0,103.8690312,1.350029727,"66401","Golden Hts","S'goon Ave 3","Serangoon",-Inf
103.8659388,1.349265981,7.40878335849114e-07,0,0,0,103.8632462,1.351487297,"66409","Opp Golden Hts","S'goon Ave 3","Serangoon",-Inf
103.8690312,1.350029727,0.00445119704178148,0.989778966737189,0,0,103.8710691,1.350921638,"66411","Blk 326","S'goon Ave 3","Serangoon",-Inf
103.8693094,1.350216389,0,0.000135476161476544,0,0,103.8659388,1.349265981,"66419","Blk 330","S'goon Ave 3","Serangoon",-Inf
103.8734072,1.373655,0.00314739934635421,0.986993064202089,0.00371911988539574,0,103.8752642,1.372976443,"66421","Blk 537","S'goon Nth Ave 4","Serangoon",-Inf
103.8724374,1.373521827,0.00222559852089074,0.988281402009152,0,0,103.873259,1.370940455,"66429","Blk 530","S'goon Nth Ave 4","Serangoon",-Inf
103.8752642,1.372976443,0.00323037771996931,0.987472258468831,0.00253042727765673,0,103.876909,1.372023302,"66431","Opp Blk 506A","S'goon Nth Ave 4","Serangoon",-Inf
103.8755129,1.373937621,0,0.988609273469824,0,0,103.8724374,1.373521827,"66439","Blk 504A CP","S'goon Nth Ave 4","Serangoon",-Inf
103.8685436,1.378724969,0.123061273750476,0.986203476319751,0.00355946775065912,0,103.8712803,1.37889,"66451","Aft AMK Ind Pk 2","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8707509,1.378489467,0.222314815399472,0.985328315288981,0.140537355603678,0,103.8668627,1.37834008,"66459","Aft Seagate","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8712803,1.37889,0.123144252124091,0.986681896044703,0.00242180262206005,0,103.8743606,1.378958333,"66461","Bef Seagate","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8743606,1.378958333,0.123227230497706,0.987160590126277,0.00164775420120917,0,103.8771366,1.376791649,"66471","Bef Yio Chu Kang Rd","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8743029,1.378638347,0.208853056037094,0.984851151959212,0.153375388940772,0,103.8707509,1.378489467,"66479","Aft Yio Chu Kang Rd","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8783096,1.379186664,0.0722134083483111,0.985804628056747,0.012084155483473,0,103.8826019,1.379369444,"66481","Opp Blk 968","Buangkok Green","Hougang",-Inf
103.8789799,1.37889334,0.353118562908106,0.987378488421116,0.22542495647935,0.142857142857143,103.8771366,1.376791649,"66489","Blk 969","Buangkok Green","Hougang",-4.48933135737055
103.8789799,1.37889334,0.353118562908106,0.987378488421116,0.22542495647935,0.142857142857143,103.8743029,1.378638347,"66489","Blk 969","Buangkok Green","Hougang",-4.48933135737055
103.8826019,1.379369444,0.0722963867219262,0.986282819116596,0.00822185829042499,0.142857142857143,103.8857647,1.379568333,"66491","Opp Blk 910","Buangkok Green","Hougang",-9.38766243307918
103.8826019,1.379369444,0.0722963867219262,0.986282819116596,0.00822185829042499,0.142857142857143,103.8846803,1.378093387,"66491","Opp Blk 910","Buangkok Green","Hougang",-9.38766243307918
103.8832693,1.379123069,0.353035584534491,0.986896776125324,0.331320502948099,0,103.8789799,1.37889334,"66499","Blk 911","Buangkok Green","Hougang",-Inf
103.8715997,1.377346122,0.0111539233462084,0.984851312304384,0.0531807442789849,0,103.8707509,1.378489467,"66519","Opp Seagate","S'goon Nth Ave 6","Serangoon",-Inf
103.873182,1.375121741,0.0110709449725933,0.984374582040796,0.0781629115819818,0,103.8715997,1.377346122,"66529","Blk 538","S'goon Nth Ave 5","Serangoon",-Inf
103.8750162,1.375003406,0.0109879665989782,0.983898124264397,0.114880692810968,0,103.873182,1.375121741,"66539","Blk 531","S'goon Nth Ave 5","Serangoon",-Inf
103.895885,1.391780604,0.128965918521069,0.985285640157972,0.766653955452323,0.285714285714286,103.8974261,1.390599559,"67009","Sengkang Int","Sengkang Sq","Sengkang",-3.58151351108942
103.895885,1.391780604,0.128965918521069,0.985285640157972,0.766653955452323,0.285714285714286,103.8971088,1.3890889,"67009","Sengkang Int","Sengkang Sq","Sengkang",-3.58151351108942
103.895885,1.391780604,0.128965918521069,0.985285640157972,0.766653955452323,0.285714285714286,103.8960682,1.392339157,"67009","Sengkang Int","Sengkang Sq","Sengkang",-3.58151351108942
103.8626325,1.390097479,0.0959278004888616,0.984304874672462,0.000810504933882648,0,103.8654867,1.389306389,"67011","Bef Begonia Rd","Yio Chu Kang Rd","Sengkang",-Inf
103.8625381,1.389763717,0.0280187838645871,0.983667843215552,0.000815627917402155,0,103.8599335,1.390494473,"67019","Aft Begonia Rd","Yio Chu Kang Rd","Serangoon",-Inf
103.8654867,1.389306389,0.0960107788624767,0.98478044274373,0.000551454068857965,0,103.8703718,1.388025879,"67021","Opp Dedap Rd","Yio Chu Kang Rd","Sengkang",-Inf
103.8651774,1.389066907,0.027935805490972,0.983193069460962,0.00119877699449371,0,103.8625381,1.389763717,"67029","Aft Dedap Rd","Yio Chu Kang Rd","Serangoon",-Inf
103.8680075,1.38831,0.0278528271173569,0.982718566153755,0.00176191404421831,0,103.8651774,1.389066907,"67039","Aft Seletar Rd","Yio Chu Kang Rd","Serangoon",-Inf
103.8703718,1.388025879,0.133200031288481,0.985256282219089,0.000956960582499376,0,103.8730234,1.387394476,"67041","Opp The Greenwich","Yio Chu Kang Rd","Sengkang",-Inf
103.8699865,1.387734644,0.0593538450001971,0.985138539995781,0.00258959015185702,0.142857142857143,103.8680075,1.38831,"67049","The Greenwich","Yio Chu Kang Rd","Serangoon",-10.7413771801812
103.8699865,1.387734644,0.0593538450001971,0.985138539995781,0.00258959015185702,0.142857142857143,103.868837,1.389901807,"67049","The Greenwich","Yio Chu Kang Rd","Serangoon",-10.7413771801812
103.8730234,1.387394476,0.133283009662097,0.985732393330939,0.000651100054910212,0,103.8753414,1.385803333,"67051","Opp Seletar Hills Est","Yio Chu Kang Rd","Sengkang",-Inf
103.8729845,1.38705246,0.059270866626582,0.984662927993091,0.00380607509009904,0,103.8699865,1.387734644,"67059","Seletar Hills Est","Yio Chu Kang Rd","Serangoon",-Inf
103.8753414,1.385803333,0.133365988035712,0.986208776311946,0.000442997641968562,0,103.8770008,1.382241667,"67061","Aft Jln Selaseh","Yio Chu Kang Rd","Serangoon",-Inf
103.875233,1.385515,0.0591878882529669,0.98418758715424,0.00559401555535115,0,103.8729845,1.38705246,"67069","Bef Jln Selaseh","Yio Chu Kang Rd","Serangoon",-Inf
103.8770008,1.382241667,0.133448966409327,0.986685431395039,0.000301408223374776,0,103.876868,1.379959707,"67071","Bef Gerald Dr","Yio Chu Kang Rd","Hougang",-Inf
103.876735,1.382565,0.0591049098793518,0.983712517247394,0.008221858290425,0,103.875233,1.385515,"67079","Ch Of St. Vincent De Paul","Yio Chu Kang Rd","Hougang",-Inf
103.868837,1.389901807,0.0294421169875155,0.977070000432776,0.0017619140442183,0,103.8701031,1.391316927,"67081","Aft Yio Chu Kang Rd","Sengkang West Rd","Sengkang",-Inf
103.8691602,1.390294064,0.0348814164098348,0.984781244401908,0.000855047972650633,0,103.8703718,1.388025879,"67089","Bef Fernvale Lane","Sengkang West Rd","Sengkang",-Inf
103.8995695,1.39143144,0.0232790026588845,0.984255041483694,0.622431977004085,0.142857142857143,103.9018717,1.389935,"67101","Blk 250A","Sengkang East Way","Sengkang",-6.19610480472198
103.8995695,1.39143144,0.0232790026588845,0.984255041483694,0.622431977004085,0.142857142857143,103.9023725,1.391053694,"67101","Blk 250A","Sengkang East Way","Sengkang",-6.19610480472198
103.8999867,1.391028856,0.0334567233138073,0.9850896193009,0.261069347906478,0,103.8960682,1.392339157,"67109","Blk 235","Sengkang East Way","Sengkang",-Inf
103.9023725,1.391053694,0.0109430199799367,0.982412985832832,0.423492358845903,0,103.90519,1.389498056,"67111","Chij St. Joseph'S Convent","Sengkang East Way","Sengkang",-Inf
103.9032358,1.390508244,0.00939007724813566,0.984609386518939,0.220643368262953,0,103.8999867,1.391028856,"67119","Blk 128","Sengkang East Way","Sengkang",-Inf
103.90519,1.389498056,0.0110259983535518,0.982892114058375,0.288137153338589,0,103.9052739,1.387678056,"67121","Blk 142A","Sengkang East Way","Sengkang",-Inf
103.9049889,1.389368441,0.00930709887452056,0.984129430202704,0.32429271757114,0,103.9032358,1.390508244,"67129","Blk 137","Sengkang East Way","Sengkang",-Inf
103.9052739,1.387678056,0.0167589149163522,0.983371518080403,0.319038176854844,0,103.9035319,1.386021111,"67131","Bakau Stn/Blk 122F","Rivervale Dr","Sengkang",-Inf
103.9041758,1.387157147,0.0191132357561086,0.983704510972337,0.47663234792692,0.142857142857143,103.9049889,1.389368441,"67139","Nth Spring Pr Sch","Rivervale Dr","Sengkang",-6.66072392655347
103.9041758,1.387157147,0.0191132357561086,0.983704510972337,0.47663234792692,0.142857142857143,103.9061436,1.391057778,"67139","Nth Spring Pr Sch","Rivervale Dr","Sengkang",-6.66072392655347
103.9035319,1.386021111,0.0168418932899673,0.983851198137116,0.217068266203919,0.142857142857143,103.902155,1.383533056,"67141","Blk 119D","Rivervale Dr","Sengkang",-7.57361999628139
103.9035319,1.386021111,0.0168418932899673,0.983851198137116,0.217068266203919,0.142857142857143,103.8979957,1.387413939,"67141","Blk 119D","Rivervale Dr","Sengkang",-7.57361999628139
103.902256,1.384367938,0.0144484893539989,0.983226835729236,0.239667564779693,0,103.9041758,1.387157147,"67159","Kangkar Stn Exit A","Rivervale Dr","Sengkang",-Inf
103.8992222,1.382534701,0.0143655109803838,0.982749434242695,0.352253713800443,0,103.902256,1.384367938,"67169","Blk 101","Sengkang East Ave","Sengkang",-Inf
103.8989769,1.387312096,0.0312217053744198,0.985310186113176,0.460867423461267,0.142857142857143,103.9006158,1.384615,"67171","Blk 225A","Compassvale Dr","Sengkang",-6.20199552967391
103.8989769,1.387312096,0.0312217053744198,0.985310186113176,0.460867423461267,0.142857142857143,103.9041758,1.387157147,"67171","Blk 225A","Compassvale Dr","Sengkang",-6.20199552967391
103.8979957,1.387413939,0.0147822515163068,0.984329872506569,0.147689635946652,0,103.8968917,1.388948708,"67179","Opp Blk 225A","Compassvale Dr","Sengkang",-Inf
103.8977802,1.39101786,0.0415033436278451,0.984876647228756,0.126956212545517,0.142857142857143,103.895885,1.391780604,"67181","Blk 240","Compassvale Rd","Sengkang",-7.20704334667371
103.8977802,1.39101786,0.0415033436278451,0.984876647228756,0.126956212545517,0.142857142857143,103.8971088,1.3890889,"67181","Blk 240","Compassvale Rd","Sengkang",-7.20704334667371
103.8974261,1.390599559,0.0232481200843875,0.984472182150442,0.843562202253064,0.142857142857143,103.8995695,1.39143144,"67189","Opp Blk 241","Compassvale Rd","Sengkang",-5.89321242965188
103.8974261,1.390599559,0.0232481200843875,0.984472182150442,0.843562202253064,0.142857142857143,103.8985042,1.393765715,"67189","Opp Blk 241","Compassvale Rd","Sengkang",-5.89321242965188
103.8971088,1.3890889,0.0516701154116695,0.984839607187916,0.607997487140037,0.285714285714286,103.8989769,1.387312096,"67191","Blk 223D","Compassvale Rd","Sengkang",-4.72849968798001
103.8971088,1.3890889,0.0516701154116695,0.984839607187916,0.607997487140037,0.285714285714286,103.8962889,1.386697098,"67191","Blk 223D","Compassvale Rd","Sengkang",-4.72849968798001
103.8971088,1.3890889,0.0516701154116695,0.984839607187916,0.607997487140037,0.285714285714286,103.8953369,1.388378109,"67191","Blk 223D","Compassvale Rd","Sengkang",-4.72849968798001
103.8968917,1.388948708,0.074311989600535,0.984810104609683,0.473179723495705,0.142857142857143,103.895885,1.391780604,"67199","Opp Blk 223D","Compassvale Rd","Sengkang",-5.30897956304117
103.8968917,1.388948708,0.074311989600535,0.984810104609683,0.473179723495705,0.142857142857143,103.8974261,1.390599559,"67199","Opp Blk 223D","Compassvale Rd","Sengkang",-5.30897956304117
103.8962889,1.386697098,0.0169622070279118,0.984654912583507,0.413671372156424,0,103.8976592,1.383938281,"67201","Blk 206A","Compassvale Rd","Sengkang",-Inf
103.896181,1.386908396,0.0550455719565014,0.984329712261656,0.478403972863177,0,103.8968917,1.388948708,"67209","Blk 203","Compassvale Rd","Sengkang",-Inf
103.8976592,1.383938281,0.0170451854015269,0.985134048795962,0.281455117432689,0,103.8974924,1.381514078,"67211","Ranggung Stn Exit A","Sengkang East Ave","Sengkang",-Inf
103.8975137,1.383688353,0.0741631965347513,0.983860807367823,0.703138851070008,0.142857142857143,103.896181,1.386908396,"67219","Ranggung Stn Exit B","Sengkang East Ave","Sengkang",-4.9158691468359
103.8975137,1.383688353,0.0741631965347513,0.983860807367823,0.703138851070008,0.142857142857143,103.8951336,1.386054076,"67219","Ranggung Stn Exit B","Sengkang East Ave","Sengkang",-4.9158691468359
103.9063945,1.391162469,0.00342508054663046,0.982892274027044,0.180772282715243,0,103.9052739,1.387678056,"67221","Rumbia Stn Exit B/Blk 153","Rivervale Dr","Sengkang",-Inf
103.9061436,1.391057778,0.00774723598626344,0.982958503695324,0.32429271757114,0,103.9037334,1.393050302,"67229","Rumbia Stn Exit A","Rivervale Dr","Sengkang",-Inf
103.9039566,1.393222056,0.00334210217301536,0.982413305586169,0.265691805218456,0,103.9063945,1.391162469,"67231","Rivervale Pr Sch","Rivervale Dr","Sengkang",-Inf
103.9037334,1.393050302,0.00783021435987854,0.983437945938912,0.220643368262953,0,103.9003122,1.394428622,"67239","Opp Rivervale Pr Sch","Rivervale Dr","Sengkang",-Inf
103.8984414,1.392996122,0.0144518481628181,0.984396376805007,0.115331920908662,0,103.8977802,1.39101786,"67241","Blk 248A","Compassvale Rd","Sengkang",-Inf
103.8985042,1.393765715,0.012286133619053,0.98269761489033,0.573945684129031,0,103.9004624,1.394653861,"67249","Blk 259C","Compassvale Rd","Sengkang",-Inf
103.9003122,1.394428622,0.0165114899364786,0.983917664250203,0.169510202588988,0.142857142857143,103.8984414,1.392996122,"67251","Compassvale Stn Exit A","Compassvale St","Sengkang",-7.84066415137128
103.9003122,1.394428622,0.0165114899364786,0.983917664250203,0.169510202588988,0.142857142857143,103.897395,1.395213596,"67251","Compassvale Stn Exit A","Compassvale St","Sengkang",-7.84066415137128
103.9004624,1.394653861,0.0145947105135589,0.98317674692155,0.390503092066611,0.142857142857143,103.9018595,1.39490129,"67259","Compassvale Stn Exit B","Compassvale St","Sengkang",-7.13029202148383
103.9004624,1.394653861,0.0145947105135589,0.98317674692155,0.390503092066611,0.142857142857143,103.9039566,1.393222056,"67259","Compassvale Stn Exit B","Compassvale St","Sengkang",-7.13029202148383
103.8946421,1.386587413,0,0.984656195043862,0,0,103.896181,1.386908396,"67261","Blk 203B","Sengkang East Ave","Sengkang",-Inf
103.8951336,1.386054076,0.0192835813254808,0.00108456163691288,0.478403972863177,0,103.8926909,1.386480382,"67269","Opp Blk 203A","Sengkang East Ave","Sengkang",-Inf
103.8920896,1.388251387,0.157778222428723,0.984760401539755,0.358331451834191,0,103.8912153,1.385752735,"67271","Blk 201 CP","Sengkang East Rd","Sengkang",-Inf
103.8916788,1.388093054,0.107705716791787,0.983830218368465,0.0324491050859177,0,103.8930712,1.392032891,"67279","Blk 301D","Sengkang East Rd","Sengkang",-Inf
103.8729858,1.389250235,0.00214928805229828,0,0.0219697056337045,0,103.8704002,1.389398338,"67281","Blk 403A","Fernvale Lane","Sengkang",-Inf
103.8897322,1.386835756,0.0150087133276314,0.00081326001117971,0.221463491561204,0,103.887591,1.388137999,"67299","Opp Blk 303B","Sengkang East Ave","Sengkang",-Inf
103.887591,1.388137999,0.0128690566936991,0.000677649502347775,0.150680074135857,0,103.8846017,1.390019742,"67309","Opp Blk 305 CP","Sengkang East Ave","Sengkang",-Inf
103.8888966,1.397380478,0,0,0,0,103.8938175,1.396373407,"67319","Blk 336B","Anchorvale St","Sengkang",-Inf
103.8842549,1.390567926,2.22263500754734e-06,0,0,0,103.885698,1.39044,"67321","Blk 311A","Sengkang East Ave","Sengkang",-Inf
103.8846017,1.390019742,0.0107316226947744,0.000542065862929795,0.102520214873939,0,103.8801967,1.391982037,"67329","Opp Blk 310B","Sengkang East Ave","Sengkang",-Inf
103.8926909,1.386480382,0.0171468882048919,0.000948897389383999,0.325498101694972,0,103.8897322,1.386835756,"67339","Opp Blk 200B","Sengkang East Ave","Sengkang",-Inf
103.8950517,1.388647795,0.0103241396100574,0.985138860796694,0.0693668513890445,0.142857142857143,103.8989769,1.387312096,"67341","Opp Blk 204 CP","Compassvale Dr","Sengkang",-9.20249946699505
103.8950517,1.388647795,0.0103241396100574,0.985138860796694,0.0693668513890445,0.142857142857143,103.8968917,1.388948708,"67341","Opp Blk 204 CP","Compassvale Dr","Sengkang",-9.20249946699505
103.8953369,1.388378109,0.00965808998612906,0.982877717004053,0.413671372156424,0,103.8904201,1.390087401,"67349","Blk 204 CP","Compassvale Dr","Sengkang",-Inf
103.8913443,1.389951583,0.0102411612364423,0.984658599662345,0.101952598545803,0,103.8950517,1.388647795,"67351","Blk 321 CP","Anchorvale Dr","Sengkang",-Inf
103.8904201,1.390087401,0.00974106835974415,0.983356952679706,0.281455117432689,0,103.8885346,1.390717311,"67359","Nan Chiau High Sch","Anchorvale Dr","Sengkang",-Inf
103.8883491,1.390995059,0.0101581828628272,0.984178615018203,0.149845814565591,0,103.8913443,1.389951583,"67361","Blk 313B","Anchorvale Dr","Sengkang",-Inf
103.8885346,1.390717311,0.00982404673335925,0.983836464198572,0.191497378017964,0,103.887009,1.392725618,"67369","Blk 306 CP","Anchorvale Dr","Sengkang",-Inf
103.8871397,1.392599722,0.0100752044892121,0.983698906625569,0.220237330515298,0,103.8883491,1.390995059,"67371","Blk 313 CP","Anchorvale Rd","Sengkang",-Inf
103.887009,1.392725618,0.00990702510697436,0.984316251798878,0.130291629167216,0,103.8884427,1.394590402,"67379","Opp Blk 313 CP","Anchorvale Rd","Sengkang",-Inf
103.8884427,1.394590402,0.0288500493574098,0.984796315719125,0.0890440763173446,0,103.8914449,1.394256762,"67381","Blk 326 CP","Sengkang East Way","Sengkang",-Inf
103.888691,1.394243778,0.0291681507628947,0.983411374159907,0.323695939677201,0.142857142857143,103.8871397,1.392599722,"67389","Blk 317B","Sengkang East Way","Sengkang",-6.62526646085374
103.888691,1.394243778,0.0291681507628947,0.983411374159907,0.323695939677201,0.142857142857143,103.8861823,1.394546604,"67389","Blk 317B","Sengkang East Way","Sengkang",-6.62526646085374
103.8914449,1.394256762,0.0289330277310249,0.985276656198091,0.060584107684171,0.142857142857143,103.8953174,1.392908423,"67391","Blk 333B","Sengkang East Way","Sengkang",-8.30723713513298
103.8914449,1.394256762,0.0289330277310249,0.985276656198091,0.060584107684171,0.142857142857143,103.8934667,1.392309539,"67391","Blk 333B","Sengkang East Way","Sengkang",-8.30723713513298
103.8916701,1.39385006,0.0290851723892796,0.98293210718181,0.475755227864189,0,103.888691,1.394243778,"67399","Blk 325 CP","Sengkang East Way","Sengkang",-Inf
103.8953174,1.392908423,0.039119576537732,0.984400864033082,0.0712631963751677,0.142857142857143,103.8995695,1.39143144,"67401","Opp Sengkang Stn/Blk 260A","Sengkang East Way","Sengkang",-7.84413975506954
103.8953174,1.392908423,0.039119576537732,0.984400864033082,0.0712631963751677,0.142857142857143,103.8977802,1.39101786,"67401","Opp Sengkang Stn/Blk 260A","Sengkang East Way","Sengkang",-7.84413975506954
103.8960682,1.392339157,0.129097727876558,0.985570128787532,0.699245832573068,0.285714285714286,103.8916701,1.39385006,"67409","Sengkang Stn","Sengkang East Way","Sengkang",-3.67223645057173
103.8960682,1.392339157,0.129097727876558,0.985570128787532,0.699245832573068,0.285714285714286,103.8938828,1.394510564,"67409","Sengkang Stn","Sengkang East Way","Sengkang",-3.67223645057173
103.8960682,1.392339157,0.129097727876558,0.985570128787532,0.699245832573068,0.285714285714286,103.8934667,1.392309539,"67409","Sengkang Stn","Sengkang East Way","Sengkang",-3.67223645057173
103.8943683,1.394956244,0.285261450168082,0.985272003828328,0.0142352970910655,0,103.8934667,1.392309539,"67411","Opp Sengkang General Hosp","Sengkang East Rd","Sengkang",-Inf
103.8938828,1.394510564,0.221111300854121,0.981828522178283,0.505798005591785,0,103.8949066,1.397200437,"67419","Sengkang General Hosp","Sengkang East Rd","Sengkang",-Inf
103.8937672,1.396166925,0,0,0,0,103.8898025,1.396958491,"67421","Cheng Lim Stn Exit B","Anchorvale St","Sengkang",-Inf
103.8973703,1.395493749,0,0.983502778233186,0,0,103.9004624,1.394653861,"67439","Blk 291A","Compassvale St","Sengkang",-Inf
103.8934667,1.392309539,0.372027339088738,0.985751655312963,0.526661105753401,0.285714285714286,103.895885,1.391780604,"67441","Sengkang Community Hub","Sengkang East Rd","Sengkang",-2.89709973109545
103.8934667,1.392309539,0.372027339088738,0.985751655312963,0.526661105753401,0.285714285714286,103.8920896,1.388251387,"67441","Sengkang Community Hub","Sengkang East Rd","Sengkang",-2.89709973109545
103.8934667,1.392309539,0.372027339088738,0.985751655312963,0.526661105753401,0.285714285714286,103.8942627,1.387762938,"67441","Sengkang Community Hub","Sengkang East Rd","Sengkang",-2.89709973109545
103.8930712,1.392032891,0.217719269599745,0.984308239721849,0.0441556621863074,0.142857142857143,103.8953174,1.392908423,"67449","Blk 323B","Sengkang East Rd","Sengkang",-6.60630923979383
103.8930712,1.392032891,0.217719269599745,0.984308239721849,0.0441556621863074,0.142857142857143,103.8938828,1.394510564,"67449","Blk 323B","Sengkang East Rd","Sengkang",-6.60630923979383
103.8896058,1.383046111,0.157944179175953,0.985717786624401,0.165879338301589,0,103.888215,1.381333333,"67451","Bef Buangkok Dr","Sengkang East Rd","Sengkang",-Inf
103.8891108,1.382886389,0.107539760044557,0.982874997588403,0.0700963426500826,0,103.8907422,1.38533639,"67459","Aft Buangkok Dr","Sengkang East Rd","Sengkang",-Inf
103.8912153,1.385752735,0.157861200802338,0.98523895670726,0.243802756594144,0,103.8896058,1.383046111,"67461","Aft Sengkang East Ave","Sengkang East Rd","Sengkang",-Inf
103.8907422,1.38533639,0.107622738418172,0.983352471069186,0.0476923850189004,0,103.8916788,1.388093054,"67469","Bef Sengkang East Ave","Sengkang East Rd","Sengkang",-Inf
103.8801814,1.392185679,2.96351334339646e-06,0.000135476161476544,0,0,103.8842549,1.390567926,"67471","Layar Stn Exit B","Sengkang West Ave","Sengkang",-Inf
103.8801967,1.391982037,0.00858826166916293,0.000406509092960563,0.0697530480926247,0,103.877085,1.39100245,"67479","Layar Stn Exit A/Blk 417A","Sengkang West Ave","Sengkang",-Inf
103.8776459,1.391497941,2.22263500754734e-06,0.000270979192468715,0,0,103.8801814,1.392185679,"67481","Fernvale Stn/Blk 439A","Sengkang West Ave","Sengkang",-Inf
103.877085,1.39100245,0.00644341888687975,0.000270979192468715,0.047458813115001,0,103.8746787,1.390680287,"67489","Opp Fernvale Stn","Sengkang West Ave","Sengkang",-Inf
103.8746649,1.390875385,0,0.000406509092960563,0,0,103.8776459,1.391497941,"67491","Opp Fernvale Pr Sch","Sengkang West Ave","Sengkang",-Inf
103.8746787,1.390680287,0.00429709434792486,0.000135476161476544,0.0322901866495313,0,103.8729858,1.389250235,"67499","Fernvale Pr Sch","Sengkang West Ave","Sengkang",-Inf
103.904338,1.3840964,0.0480175632715996,0.985387197719851,0.0243897415607424,0,103.9035273,1.378201655,"67509","Opp Blk 119A","Sengkang East Dr","Sengkang",-Inf
103.9062883,1.385653333,0.0479345848979845,0.984908717857208,0.0358470577831498,0,103.904338,1.3840964,"67519","Opp Blk 121E","Sengkang East Dr","Sengkang",-Inf
103.9083991,1.387109674,0.00222633939922659,0.98173091183615,0,0,103.9129427,1.390317667,"67521","Blk 160","Sengkang East Dr","Sengkang",-Inf
103.9092635,1.387316668,0.049994226671645,0.984433877953645,0.0526865587529156,0.142857142857143,103.9062883,1.385653333,"67529","Opp Blk 157A","Sengkang East Dr","Sengkang",-7.90084135016866
103.9092635,1.387316668,0.049994226671645,0.984433877953645,0.0526865587529156,0.142857142857143,103.9066129,1.387720204,"67529","Opp Blk 157A","Sengkang East Dr","Sengkang",-7.90084135016866
103.9067669,1.387868072,0,0.982056057822485,0,0,103.9083991,1.387109674,"67531","Blk 158C","Sengkang East Way","Sengkang",-Inf
103.8863325,1.394782569,0.0166351882342654,0.984319937380171,0.000581760411165165,0,103.8884427,1.394590402,"67541","Hockey Stadium","Sengkang East Way","Sengkang",-Inf
103.8861823,1.394546604,0.0170340453783579,0.97658691229437,0.220237330515298,0,103.880945,1.395493907,"67549","Opp Hockey Stadium","Sengkang East Way","Sengkang",-Inf
103.8792729,1.396005293,0.0165522098606503,0.98384383113528,0.000855047972650645,0,103.8863325,1.394782569,"67551","Blk 471A","Sengkang West Way","Sengkang",-Inf
103.880945,1.395493907,0.017117023751973,0.977059039694627,0.149845814565591,0,103.877,1.395049992,"67559","Opp Blk 471A","Sengkang West Way","Sengkang",-Inf
103.876977,1.395458285,0.0164692314870352,0.983367996751399,0.00125671500071605,0,103.8792729,1.396005293,"67561","Opp Blk 432A","Sengkang West Way","Sengkang",-Inf
103.877,1.395049992,0.0172000021255881,0.977531435829962,0.101952598545803,0,103.8734686,1.394836197,"67569","Blk 432A","Sengkang West Way","Sengkang",-Inf
103.8739192,1.395157967,0.0163862531134201,0.982892433995743,0.00184706898740299,0,103.876977,1.395458285,"67571","Aft Lor Tanggam","Sengkang West Way","Sengkang",-Inf
103.8734686,1.394836197,0.0172829804992032,0.978004100929889,0.0693668513890445,0,103.873073,1.397050243,"67579","Bef Jln Kayu","Sengkang West Way","Sengkang",-Inf
103.8953648,1.39790048,0.285178471794467,0.984792628031228,0.0209224651320249,0,103.8943683,1.394956244,"67591","Blk 286B","Sengkang East Rd","Sengkang",-Inf
103.8949066,1.397200437,0.221194279227736,0.982306195087801,0.344136545681059,0.142857142857143,103.9054274,1.395917212,"67599","Opp Blk 293D","Sengkang East Rd","Sengkang",-4.53919299801793
103.8949066,1.397200437,0.221194279227736,0.982306195087801,0.344136545681059,0.142857142857143,103.8963181,1.401725291,"67599","Opp Blk 293D","Sengkang East Rd","Sengkang",-4.53919299801793
103.8932683,1.383344707,0.157861200802338,0.98523895670726,0.243802756594144,0,103.890605,1.380279751,"67601","Buangkok Stn Exit B","Sengkang Ctrl","Sengkang",-Inf
103.8930398,1.383933053,0.107622738418172,0.983352471069186,0.0476923850189004,0,103.8940144,1.387767979,"67609","Buangkok Stn Exit A","Sengkang Ctrl","Sengkang",-Inf
103.8942627,1.387762938,0.157778222428723,0.984760401539755,0.358331451834191,0,103.8932683,1.383344707,"67611","Blk 204C","Sengkang Ctrl","Sengkang",-Inf
103.8940144,1.387767979,0.107705716791787,0.983830218368465,0.0324491050859178,0,103.8930712,1.392032891,"67619","Blk 201C","Sengkang Ctrl","Sengkang",-Inf
103.8902513,1.380958026,0.107539760044557,0.982874997588403,0.0700963426500826,0,103.8930398,1.383933053,"67621","Opp Blk 558","Buangkok Dr","Sengkang",-Inf
103.890605,1.380279751,0.157944179175953,0.985717786624401,0.165879338301589,0,103.888215,1.381333333,"67629","Blk 557","Buangkok Dr","Sengkang",-Inf
103.8701031,1.391316927,0.0295250953611306,0.977538747132474,0.00119877699449371,0,103.872471,1.393179098,"68011","Bef Jln Kayu","Sengkang West Ave","Sengkang",-Inf
