"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","planning_area","Description","RoadName","subzone_name","district","combined.f"
103.8816728,1.380298306,0.011,0.942,0.419,0.25,"66549","Hougang","Opp Blk 980C","Buangkok Link","Trafalgar","North-East Region",7.12321319347017
103.8814434,1.381726604,0.005,0.914,0.563,0.125,"66551","Hougang","Blk 984","Buangkok Link","Trafalgar","North-East Region",7.07134616077796
103.881758,1.381952,0.005,0.935,0.417,0.125,"66559","Hougang","Opp Blk 984A","Buangkok Link","Trafalgar","North-East Region",6.84310383119518
103.882607,1.383486,0.005,0.921,0.51,0.125,"66561","Hougang","Outside Blk 991B","Buangkok Link","Trafalgar","North-East Region",6.98883271647509
103.882572,1.383159,0.005,0.928,0.461,0.125,"66569","Hougang","OPP BLK 991B","Buangkok Link","Trafalgar","North-East Region",6.9120648280903
103.8813056,1.384484444,0.005,0.928,0.461,0.125,"66571","Hougang","Opp Blk 998B","Buangkok Cres","Trafalgar","North-East Region",6.9120648280903
103.8807041,1.384029735,0.005,0.921,0.51,0.125,"66579","Hougang","BLK 998B","Buangkok Cres","Trafalgar","North-East Region",6.98883271647509
103.8797475,1.382511944,0.005,0.935,0.417,0.125,"66581","Hougang","Blk 986B","Buangkok Cres","Trafalgar","North-East Region",6.84310383119518
103.8794283,1.381992,0.005,0.914,0.563,0.125,"66589","Hougang","Buangkok Sports Pk","Buangkok Cres","Trafalgar","North-East Region",7.07134616077796
103.8684368,1.372848498,0.003,0.949,0.337,0.125,"66599","Serangoon","KLA Tencor","S'goon Nth Ave 5","Serangoon North","North-East Region",6.71213598619183
103.895885,1.391780604,0.021,0.959,0.96,0.5,"67009","Sengkang","Sengkang Int","Sengkang Sq","Sengkang Town Centre","North-East Region",8.56255251939535
103.8626325,1.390097479,0.02,0.919,0.155,0.125,"67011","Sengkang","Bef Begonia Rd","Yio Chu Kang Rd","Sengkang West","North-East Region",6.34461264099693
103.8625381,1.389763717,0.014,0.903,0.382,0.125,"67019","Serangoon","Aft Begonia Rd","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.74682181571369
103.8654867,1.389306389,0.02,0.926,0.14,0.375,"67021","Sengkang","Opp Dedap Rd","Yio Chu Kang Rd","Sengkang West","North-East Region",6.81537187287309
103.8651774,1.389066907,0.014,0.896,0.422,0.125,"67029","Serangoon","Aft Dedap Rd","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.8093157889167
103.8680075,1.38831,0.014,0.89,0.466,0.125,"67039","Serangoon","Aft Seletar Rd","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.87968445937295
103.8703718,1.388025879,0.011,0.913,0.42,0.125,"67041","Sengkang","Opp The Greenwich","Yio Chu Kang Rd","Fernvale","North-East Region",6.826512800708
103.8699865,1.387734644,0.015,0.922,0.29,0.25,"67049","Serangoon","The Greenwich","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.85760677958627
103.8730234,1.387394476,0.011,0.92,0.38,0.125,"67051","Sengkang","Opp Seletar Hills Est","Yio Chu Kang Rd","Fernvale","North-East Region",6.76392969163803
103.8729845,1.38705246,0.015,0.915,0.32,0.125,"67059","Serangoon","Seletar Hills Est","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.65192731214063
103.8753414,1.385803333,0.011,0.927,0.344,0.125,"67061","Serangoon","Aft Jln Selaseh","Yio Chu Kang Rd","Trafalgar","North-East Region",6.70783054331788
103.875233,1.385515,0.015,0.908,0.354,0.125,"67069","Serangoon","Bef Jln Selaseh","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.7048400814855
103.8770008,1.382241667,0.011,0.934,0.312,0.125,"67071","Hougang","Bef Gerald Dr","Yio Chu Kang Rd","Trafalgar","North-East Region",6.65844943886222
103.876735,1.382565,0.015,0.902,0.391,0.125,"67079","Hougang","Ch Of St. Vincent De Paul","Yio Chu Kang Rd","Seletar Hills","North-East Region",6.76413116791205
103.868837,1.389901807,0.019,0.92,0.263,0.125,"67081","Sengkang","Aft Yio Chu Kang Rd","Sengkang West Rd","Sengkang West","North-East Region",6.55928078718831
103.8691602,1.390294064,0.01,0.91,0.465,0.25,"67089","Sengkang","Bef Fernvale Lane","Sengkang West Rd","Fernvale","North-East Region",7.153148791918
103.8995695,1.39143144,0.064,0.968,0.904,0.375,"67101","Sengkang","Blk 250A","Sengkang East Way","Sengkang Town Centre","North-East Region",8.35245598532881
103.8999867,1.391028856,0.052,0.956,0.784,0.375,"67109","Sengkang","Blk 235","Sengkang East Way","Sengkang Town Centre","North-East Region",8.11030879653799
103.9023725,1.391053694,0.054,0.958,0.831,0.125,"67111","Sengkang","Chij St. Joseph'S Convent","Sengkang East Way","Rivervale","North-East Region",7.70535391011277
103.9032358,1.390508244,0.16,0.955,0.712,0.25,"67119","Sengkang","Blk 128","Sengkang East Way","Rivervale","North-East Region",7.97645470646527
103.90519,1.389498056,0.054,0.966,0.753,0.25,"67121","Sengkang","Blk 142A","Sengkang East Way","Rivervale","North-East Region",7.84044119450067
103.9049889,1.389368441,0.16,0.948,0.785,0.125,"67129","Sengkang","Blk 137","Sengkang East Way","Rivervale","North-East Region",7.83584689004034
103.9052739,1.387678056,0.285,0.973,0.755,0.125,"67131","Sengkang","Bakau Stn/Blk 122F","Rivervale Dr","Rivervale","North-East Region",8.07354236082757
103.9041758,1.387157147,0.289,0.941,0.86,0.375,"67139","Sengkang","Nth Spring Pr Sch","Rivervale Dr","Rivervale","North-East Region",8.6938812693745
103.9035319,1.386021111,0.285,0.98,0.684,0.25,"67141","Sengkang","Blk 119D","Rivervale Dr","Rivervale","North-East Region",8.21663773091238
103.902155,1.383533056,0.283,0.986,0.619,0.375,"67151","Sengkang","Kangkar Stn Exit B","Rivervale Dr","Rivervale","North-East Region",8.34930261169151
103.902256,1.384367938,0.287,0.933,0.616,0.125,"67159","Sengkang","Kangkar Stn Exit A","Rivervale Dr","Rivervale","North-East Region",7.77659263607279
103.8992683,1.382125,0.006,0.954,0.636,0.25,"67161","Sengkang","Opp Blk 101","Sengkang East Ave","Rivervale","North-East Region",7.51678904041098
103.8992222,1.382534701,0,0.926,0.549,0.125,"67169","Sengkang","Blk 101","Sengkang East Ave","Rivervale","North-East Region",7.05485957418086
103.8989769,1.387312096,0.008,0.95,0.938,0.375,"67171","Sengkang","Blk 225A","Compassvale Dr","Sengkang Town Centre","North-East Region",8.25567274668824
103.8979957,1.387413939,0.008,0.956,0.758,0.25,"67179","Sengkang","Opp Blk 225A","Compassvale Dr","Sengkang Town Centre","North-East Region",7.73153549788234
103.8977802,1.39101786,0.008,0.954,0.848,0.25,"67181","Sengkang","Blk 240","Compassvale Rd","Sengkang Town Centre","North-East Region",7.87736640642074
103.8974261,1.390599559,0.03,0.964,0.924,0.375,"67189","Sengkang","Opp Blk 241","Compassvale Rd","Sengkang Town Centre","North-East Region",8.30437937793558
103.8971088,1.3890889,0.015,0.954,0.966,0.375,"67191","Sengkang","Blk 223D","Compassvale Rd","Sengkang Town Centre","North-East Region",8.32267061057501
103.8968917,1.388948708,0.019,0.957,0.867,0.375,"67199","Sengkang","Opp Blk 223D","Compassvale Rd","Sengkang Town Centre","North-East Region",8.17628464351087
103.8962889,1.386697098,0.008,0.948,0.938,0.25,"67201","Sengkang","Blk 206A","Compassvale Rd","Sengkang Town Centre","North-East Region",8.01395616583217
103.896181,1.386908396,0.009,0.956,0.735,0.25,"67209","Sengkang","Blk 203","Compassvale Rd","Sengkang Town Centre","North-East Region",7.69519748995084
103.8976592,1.383938281,0.01,0.954,0.855,0.25,"67211","Sengkang","Ranggung Stn Exit A","Sengkang East Ave","Sengkang Town Centre","North-East Region",7.89330713557621
103.8975137,1.383688353,0.013,0.953,0.806,0.25,"67219","Sengkang","Ranggung Stn Exit B","Sengkang East Ave","Compassvale","North-East Region",7.81773917334143
103.9063945,1.391162469,0.223,0.969,0.738,0.25,"67221","Sengkang","Rumbia Stn Exit B/Blk 153","Rivervale Dr","Rivervale","North-East Region",8.16928189965246
103.9061436,1.391057778,0.118,0.943,0.781,0.125,"67229","Sengkang","Rumbia Stn Exit A","Rivervale Dr","Rivervale","North-East Region",7.73453238902175
103.9039566,1.393222056,0.223,0.962,0.814,0.125,"67231","Sengkang","Rivervale Pr Sch","Rivervale Dr","Rivervale","North-East Region",8.03293698930405
103.9037334,1.393050302,0.121,0.95,0.725,0.25,"67239","Sengkang","Opp Rivervale Pr Sch","Rivervale Dr","Rivervale","North-East Region",7.91000261878957
103.8984414,1.392996122,0.002,0.952,0.644,0.25,"67241","Sengkang","Blk 248A","Compassvale Rd","Sengkang Town Centre","North-East Region",7.51837495234511
103.8985042,1.393765715,0.001,0.958,0.841,0.125,"67249","Sengkang","Blk 259C","Compassvale Rd","Sengkang Town Centre","North-East Region",7.60485168437776
103.9003122,1.394428622,0.008,0.947,0.711,0.25,"67251","Sengkang","Compassvale Stn Exit A","Compassvale St","Sengkang Town Centre","North-East Region",7.63803636413941
103.9004624,1.394653861,0.008,0.965,0.873,0.25,"67259","Sengkang","Compassvale Stn Exit B","Compassvale St","Sengkang Town Centre","North-East Region",7.93589200970581
103.8946421,1.386587413,0.009,0.953,0.491,0.25,"67261","Sengkang","Blk 203B","Sengkang East Ave","Sengkang Town Centre","North-East Region",7.26707237695298
103.8951336,1.386054076,0.011,0.93,0.89,0.25,"67269","Sengkang","Opp Blk 203A","Sengkang East Ave","Compassvale","North-East Region",7.91403113995241
103.8920896,1.388251387,0.011,0.921,0.837,0.125,"67271","Sengkang","Blk 201 CP","Sengkang East Rd","Sengkang Town Centre","North-East Region",7.5611251124624
103.8916788,1.388093054,0.011,0.953,0.344,0.125,"67279","Sengkang","Blk 301D","Sengkang East Rd","Anchorvale","North-East Region",6.74967542874886
103.8729858,1.389250235,0.001,0.877,0.51,0.125,"67281","Sengkang","Blk 403A","Fernvale Lane","Fernvale","North-East Region",6.9084558239773
103.8732874,1.389664311,0.003,0.908,0.115,0.125,"67289","Sengkang","Opp Blk 405C","Fernvale Lane","Fernvale","North-East Region",6.20621436678777
103.8897179,1.387179564,0.004,0.938,0.232,0.125,"67291","Sengkang","Blk 303B","Sengkang East Ave","Anchorvale","North-East Region",6.49413633422022
103.8897322,1.386835756,0.004,0.927,0.733,0.125,"67299","Sengkang","Opp Blk 303B","Sengkang East Ave","Compassvale","North-East Region",7.38223084995642
103.8869443,1.388889301,0.004,0.931,0.257,0.125,"67301","Sengkang","Blk 305D","Sengkang East Ave","Anchorvale","North-East Region",6.53188151784178
103.887591,1.388137999,0.004,0.934,0.664,0.125,"67309","Sengkang","Opp Blk 305 CP","Sengkang East Ave","Compassvale","North-East Region",7.27646708466563
103.8898025,1.396958491,0.02,0.934,0.572,0.125,"67311","Sengkang","Blk 330","Anchorvale St","Anchorvale","North-East Region",7.15287171889635
103.8888966,1.397380478,0.024,0.948,0.568,0.125,"67319","Sengkang","Blk 336B","Anchorvale St","Anchorvale","North-East Region",7.17724186638876
103.8842549,1.390567926,0.042,0.935,0.284,0.25,"67321","Sengkang","Blk 311A","Sengkang East Ave","Anchorvale","North-East Region",6.92653926097717
103.8846017,1.390019742,0.032,0.941,0.759,0.125,"67329","Sengkang","Opp Blk 310B","Sengkang East Ave","Compassvale","North-East Region",7.51058186829895
103.8925215,1.386768071,0.004,0.945,0.21,0.125,"67331","Sengkang","Blk 200B","Sengkang East Ave","Sengkang Town Centre","North-East Region",6.46180847366937
103.8926909,1.386480382,0.004,0.92,0.809,0.125,"67339","Sengkang","Opp Blk 200B","Sengkang East Ave","Compassvale","North-East Region",7.49768389488967
103.8950517,1.388647795,0.015,0.956,0.893,0.375,"67341","Sengkang","Opp Blk 204 CP","Compassvale Dr","Sengkang Town Centre","North-East Region",8.20814451357679
103.8953369,1.388378109,0.011,0.96,0.917,0.375,"67349","Sengkang","Blk 204 CP","Compassvale Dr","Sengkang Town Centre","North-East Region",8.24454136931425
103.8913443,1.389951583,0.009,0.948,0.845,0.125,"67351","Sengkang","Blk 321 CP","Anchorvale Dr","Anchorvale","North-East Region",7.61329808166247
103.8904201,1.390087401,0.006,0.944,0.833,0.125,"67359","Sengkang","Nan Chiau High Sch","Anchorvale Dr","Anchorvale","North-East Region",7.58043932789907
103.8883491,1.390995059,0.007,0.941,0.763,0.125,"67361","Sengkang","Blk 313B","Anchorvale Dr","Anchorvale","North-East Region",7.4618082100031
103.8885346,1.390717311,0.006,0.951,0.756,0.25,"67369","Sengkang","Blk 306 CP","Anchorvale Dr","Anchorvale","North-East Region",7.71568682620881
103.8871397,1.392599722,0.028,0.946,0.841,0.25,"67371","Sengkang","Blk 313 CP","Anchorvale Rd","Anchorvale","North-East Region",7.89744275316812
103.887009,1.392725618,0.037,0.947,0.685,0.25,"67379","Sengkang","Opp Blk 313 CP","Anchorvale Rd","Anchorvale","North-East Region",7.65812582775058
103.8884427,1.394590402,0.021,0.952,0.627,0.125,"67381","Sengkang","Blk 326 CP","Sengkang East Way","Anchorvale","North-East Region",7.27972353922658
103.888691,1.394243778,0.017,0.941,0.892,0.25,"67389","Sengkang","Blk 317B","Sengkang East Way","Anchorvale","North-East Region",7.94836280523221
103.8914449,1.394256762,0.021,0.96,0.568,0.25,"67391","Sengkang","Blk 333B","Sengkang East Way","Anchorvale","North-East Region",7.44160872598292
103.8916701,1.39385006,0.019,0.943,0.978,0.25,"67399","Sengkang","Blk 325 CP","Sengkang East Way","Anchorvale","North-East Region",8.09457534420954
103.8953174,1.392908423,0.037,0.963,0.872,0.25,"67401","Sengkang","Opp Sengkang Stn/Blk 260A","Sengkang East Way","Sengkang Town Centre","North-East Region",7.99525539000864
103.8960682,1.392339157,0.031,0.96,1,0.375,"67409","Sengkang","Sengkang Stn","Sengkang East Way","Sengkang Town Centre","North-East Region",8.42196845762164
103.8943683,1.394956244,0.041,0.96,0.643,0.25,"67411","Sengkang","Opp Sengkang General Hosp","Sengkang East Rd","Sengkang Town Centre","North-East Region",7.61589348289899
103.8938828,1.394510564,0.031,0.959,0.978,0.375,"67419","Sengkang","Sengkang General Hosp","Sengkang East Rd","Anchorvale","North-East Region",8.38529067322795
103.8937672,1.396166925,0.02,0.927,0.631,0.125,"67421","Sengkang","Cheng Lim Stn Exit B","Anchorvale St","Anchorvale","North-East Region",7.24417193921475
103.8938175,1.396373407,0.024,0.956,0.514,0.25,"67429","Sengkang","Cheng Lim Stn Exit A","Anchorvale St","Anchorvale","North-East Region",7.34635741797825
103.897395,1.395213596,0.005,0.954,0.644,0.25,"67431","Sengkang","Opp Blk 291A","Compassvale St","Sengkang Town Centre","North-East Region",7.5283180123376
103.8973703,1.395493749,0.005,0.958,0.893,0.125,"67439","Sengkang","Blk 291A","Compassvale St","Sengkang Town Centre","North-East Region",7.69876734725755
103.8934667,1.392309539,0.044,0.957,0.921,0.625,"67441","Sengkang","Sengkang Community Hub","Sengkang East Rd","Sengkang Town Centre","North-East Region",8.76686426589768
103.8930712,1.392032891,0.037,0.96,0.944,0.375,"67449","Sengkang","Blk 323B","Sengkang East Rd","Anchorvale","North-East Region",8.34557305849105
103.8896058,1.383046111,0.011,0.935,0.688,0.125,"67451","Sengkang","Bef Buangkok Dr","Sengkang East Rd","Compassvale","North-East Region",7.33467719841949
103.8891108,1.382886389,0.011,0.938,0.42,0.125,"67459","Sengkang","Aft Buangkok Dr","Sengkang East Rd","Compassvale","North-East Region",6.866863622579
103.8912153,1.385752735,0.011,0.928,0.76,0.125,"67461","Sengkang","Aft Sengkang East Ave","Sengkang East Rd","Compassvale","North-East Region",7.44478944387385
103.8907422,1.38533639,0.011,0.945,0.38,0.125,"67469","Sengkang","Bef Sengkang East Ave","Sengkang East Rd","Compassvale","North-East Region",6.80422461062334
103.8801814,1.392185679,0.042,0.928,0.313,0.125,"67471","Sengkang","Layar Stn Exit B","Sengkang West Ave","Fernvale","North-East Region",6.71911829013723
103.8801967,1.391982037,0.032,0.948,0.687,0.125,"67479","Sengkang","Layar Stn Exit A/Blk 417A","Sengkang West Ave","Fernvale","North-East Region",7.40041207686862
103.8776459,1.391497941,0.042,0.921,0.346,0.125,"67481","Sengkang","Fernvale Stn/Blk 439A","Sengkang West Ave","Fernvale","North-East Region",6.77034652238477
103.877085,1.39100245,0.032,0.955,0.622,0.125,"67489","Sengkang","Opp Fernvale Stn","Sengkang West Ave","Fernvale","North-East Region",7.30017979895259
103.8746649,1.390875385,0.042,0.915,0.383,0.125,"67491","Sengkang","Opp Fernvale Pr Sch","Sengkang West Ave","Fernvale","North-East Region",6.82985997386194
103.8746787,1.390680287,0.032,0.963,0.563,0.375,"67499","Sengkang","Fernvale Pr Sch","Sengkang West Ave","Fernvale","North-East Region",7.70042252038279
103.90365,1.383549732,0.007,0.917,0.586,0.125,"67501","Sengkang","Blk 117C","Sengkang East Dr","Rivervale","North-East Region",7.12096183435597
103.904338,1.3840964,0.007,0.936,0.483,0.125,"67509","Sengkang","Opp Blk 119A","Sengkang East Dr","Rivervale","North-East Region",6.96914447833741
103.9062452,1.386030416,0.007,0.923,0.53,0.125,"67511","Sengkang","Blk 121E","Sengkang East Dr","Rivervale","North-East Region",7.03211886839298
103.9062883,1.385653333,0.007,0.929,0.534,0.125,"67519","Sengkang","Opp Blk 121E","Sengkang East Dr","Rivervale","North-East Region",7.04889238754444
103.9083991,1.387109674,0.02,0.93,0.75,0.125,"67521","Sengkang","Blk 160","Sengkang East Dr","Rivervale","North-East Region",7.45129829929899
103.9092635,1.387316668,0.021,0.967,0.59,0.25,"67529","Sengkang","Opp Blk 157A","Sengkang East Dr","Rivervale","North-East Region",7.4913080609457
103.9067669,1.387868072,0.012,0.923,0.82,0.125,"67531","Sengkang","Blk 158C","Sengkang East Way","Rivervale","North-East Region",7.53859231979317
103.9066129,1.387720204,0.013,0.971,0.534,0.25,"67539","Sengkang","Blk 122C","Sengkang East Way","Rivervale","North-East Region",7.38150445689162
103.8863325,1.394782569,0.01,0.947,0.466,0.25,"67541","Sengkang","Hockey Stadium","Sengkang East Way","Anchorvale","North-East Region",7.21464121644929
103.8861823,1.394546604,0.011,0.919,0.841,0.125,"67549","Sengkang","Opp Hockey Stadium","Sengkang East Way","Anchorvale","North-East Region",7.56446555676858
103.8792729,1.396005293,0.01,0.94,0.514,0.125,"67551","Sengkang","Blk 471A","Sengkang West Way","Fernvale","North-East Region",7.03778842439134
103.880945,1.395493907,0.011,0.926,0.763,0.25,"67559","Sengkang","Opp Blk 471A","Sengkang West Way","Fernvale","North-East Region",7.69832369725443
103.876977,1.395458285,0.01,0.933,0.568,0.125,"67561","Sengkang","Opp Blk 432A","Sengkang West Way","Fernvale","North-East Region",7.12199168952877
103.877,1.395049992,0.006,0.912,0.691,0.125,"67569","Sengkang","Blk 432A","Sengkang West Way","Fernvale","North-East Region",7.29146030234038
103.8739192,1.395157967,0.005,0.926,0.357,0.125,"67571","Sengkang","Aft Lor Tanggam","Sengkang West Way","Fernvale","North-East Region",6.71723708859789
103.8734686,1.394836197,0.006,0.919,0.626,0.125,"67579","Sengkang","Bef Jln Kayu","Sengkang West Way","Fernvale","North-East Region",7.19142078286433
103.8897473,1.391042049,0.001,0.941,0.892,0.125,"67581","Sengkang","Blk 319A","Anchorvale Link","Anchorvale","North-East Region",7.66085345178742
103.8953648,1.39790048,0.053,0.954,0.612,0.25,"67591","Sengkang","Blk 286B","Sengkang East Rd","Sengkang Town Centre","North-East Region",7.57886218690329
103.8949066,1.397200437,0.046,0.939,0.893,0.25,"67599","Sengkang","Opp Blk 293D","Sengkang East Rd","Anchorvale","North-East Region",8.01056753705057
103.8932683,1.383344707,0.034,0.937,0.911,0.375,"67601","Sengkang","Buangkok Stn Exit B","Sengkang Ctrl","Compassvale","North-East Region",8.24879447206754
103.8930398,1.383933053,0.028,0.952,0.543,0.25,"67609","Sengkang","Buangkok Stn Exit A","Sengkang Ctrl","Compassvale","North-East Region",7.40022770000734
103.8942627,1.387762938,0.027,0.93,0.922,0.125,"67611","Sengkang","Blk 204C","Sengkang Ctrl","Sengkang Town Centre","North-East Region",7.74964051859213
103.8940144,1.387767979,0.023,0.956,0.491,0.25,"67619","Sengkang","Blk 201C","Sengkang Ctrl","Sengkang Town Centre","North-East Region",7.30302055703831
103.8902513,1.380958026,0.013,0.944,0.42,0.125,"67621","Sengkang","Opp Blk 558","Buangkok Dr","Compassvale","North-East Region",6.88097857928455
103.890605,1.380279751,0.014,0.935,0.828,0.125,"67629","Sengkang","Blk 557","Buangkok Dr","Hougang West","North-East Region",7.57559081293567
103.8934405,1.398044,0.001,0.952,0.514,0.125,"67641","Sengkang","BEF ANCHORVALE ST","Anchorvale Cres","Anchorvale","North-East Region",7.03691117670443
103.8933425,1.398051,0.001,0.927,0.892,0.125,"67649","Sengkang","AFT ANCHORVALE ST","Anchorvale Cres","Anchorvale","North-East Region",7.63829505581042
103.8704002,1.389398338,0.001,0.884,0.461,0.125,"67651","Sengkang","Bef Sengkang West Rd","Fernvale Lane","Fernvale","North-East Region",6.83178897928421
103.8707436,1.389805947,0.003,0.901,0.127,0.125,"67659","Sengkang","Aft Sengkang West Rd","Fernvale Lane","Fernvale","North-East Region",6.21985727783127
103.908784,1.388894001,0.002,0.936,0.668,0.125,"67661","Sengkang","Opp Blk 178A","Rivervale Cres","Rivervale","North-East Region",7.2820388014375
103.9071275,1.392005129,0.002,0.943,0.605,0.125,"67671","Sengkang","Blk 156A CP","Rivervale Cres","Rivervale","North-East Region",7.18476514914759
103.8887775,1.39899,0.001,0.945,0.568,0.125,"67691","Sengkang","BLK 338A","Anchorvale Cres","Anchorvale","North-East Region",7.12114091983729
103.889524,1.3988295,0.001,0.934,0.81,0.125,"67699","Sengkang","BLK 334A","Anchorvale Cres","Anchorvale","North-East Region",7.5151896480113
103.877445,1.3984935,0.004,0.919,0.691,0.125,"67701","Sengkang","AFT BLK 467B","Fernvale St","Fernvale","North-East Region",7.29829774544067
103.8947799,1.380132945,0.004,0.922,0.828,0.125,"67711","Sengkang","Bef Sengkang Fire Stn","Buangkok Dr","Compassvale","North-East Region",7.53227006134887
103.8952724,1.379721325,0.002,0.944,0.48,0.125,"67719","Hougang","Opp Sengkang Fire Stn","Buangkok Dr","Hougang East","North-East Region",6.96540909244941
103.8981924,1.379713497,0.004,0.929,0.751,0.125,"67721","Sengkang","Aft Punggol Rd","Buangkok Dr","Rivervale","North-East Region",7.41567702414846
103.8987257,1.37948933,0.002,0.937,0.53,0.125,"67729","Hougang","Bef Punggol Rd","Buangkok Dr","Hougang East","North-East Region",7.04348271930246
103.9013807,1.380187386,0.004,0.936,0.68,0.125,"67731","Sengkang","Bef Sengkang East Dr","Buangkok Dr","Rivervale","North-East Region",7.30700689600758
103.9019509,1.379984232,0.002,0.93,0.586,0.125,"67739","Hougang","Aft Sengkang East Dr","Buangkok Dr","Hougang East","North-East Region",7.13074014514851
103.875622,1.3971275,0.004,0.926,0.626,0.125,"67741","Sengkang","THANGGAM STN","Fernvale Rd","Fernvale","North-East Region",7.19824241743243
103.8972022,1.391295223,0.001,0.953,0.9,0.25,"67759","Sengkang","COMPASSVALE INT","Compassvale Rd","Sengkang Town Centre","North-East Region",7.94487623700739
103.887595,1.396006,0.026,0.947,0.627,0.25,"67761","Sengkang","OPP BLK 326D","Anchorvale Rd","Anchorvale","North-East Region",7.53449879111254
103.8876638,1.396073786,0.022,0.941,0.745,0.25,"67769","Sengkang","BLK 326D","Anchorvale Rd","Anchorvale","North-East Region",7.71681297002509
103.8701031,1.391316927,0.019,0.926,0.238,0.25,"68011","Sengkang","Bef Jln Kayu","Sengkang West Ave","Fernvale","North-East Region",6.77182027696606
103.8706061,1.391066941,0.01,0.903,0.513,0.125,"68019","Sengkang","Aft Jln Kayu","Sengkang West Ave","Fernvale","North-East Region",6.97623911898511
103.872471,1.393179098,0.013,0.919,0.215,0.125,"68021","Sengkang","Opp Blk 448A","Jln Kayu","Fernvale","North-East Region",6.44996577387197
103.8726496,1.393121621,0.006,0.897,0.357,0.125,"68029","Sengkang","Blk 448A","Jln Kayu","Fernvale","North-East Region",6.67253980610977
103.873073,1.397050243,0.021,0.926,0.567,0.125,"68031","Sengkang","Jln Kayu Shophouse","Jln Kayu","Fernvale","North-East Region",7.13341829471866
103.8731139,1.396529722,0.012,0.928,0.394,0.25,"68039","Sengkang","Aft Abundant Grace Ch","Jln Kayu","Fernvale","North-East Region",7.05680465242909
103.8729605,1.398516603,0.012,0.921,0.436,0.125,"68049","Sengkang","Opp Jln Tari Lilin","Jln Kayu","Fernvale","North-East Region",6.87096193415011
103.8723207,1.399550119,0.021,0.933,0.513,0.125,"68051","Sengkang","Bef TPE","Jln Kayu","Fernvale","North-East Region",7.0492032896286
103.8724353,1.399786389,0.012,0.914,0.481,0.125,"68059","Sengkang","Aft TPE","Jln Kayu","Fernvale","North-East Region",6.94120523310719
103.8720632,1.407192121,0.035,0.934,0.56,0.125,"68061","Others","Sing-China Bldg","Piccadilly","Seletar","North-East Region",7.16489310330643
103.8722803,1.407572176,0.029,0.94,0.507,0.125,"68069","Others","Opp Sing-China Bldg","Piccadilly","Seletar","North-East Region",7.06745032184211
103.8668124,1.405593236,0.015,0.89,0.468,0.125,"68081","Others","Bef Seletar A'Space Rise","Seletar Aerospace Dr","Seletar Aerospace Park","North-East Region",6.88552568681302
103.8666675,1.405701961,0.009,0.927,0.12,0.125,"68089","Others","Aft Seletar A'Space Rise","Seletar Aerospace Dr","Seletar Aerospace Park","North-East Region",6.26080185348363
103.8711693,1.408856998,0.038,0.941,0.517,0.25,"68091","Others","Aft Baker St","Seletar Aerospace Dr","Seletar","North-East Region",7.35840777503304
103.8709531,1.4088501,0.032,0.934,0.56,0.25,"68099","Others","Bef Baker St","Seletar Aerospace Dr","Seletar","North-East Region",7.41005009794505
103.8634471,1.403785845,0.015,0.897,0.423,0.125,"68101","Others","Rolls Royce Pte Ltd","Seletar Aerospace Dr","Seletar Aerospace Park","North-East Region",6.81499898357782
103.8634923,1.404003326,0.009,0.92,0.133,0.125,"68109","Others","Opp Rolls Royce Pte Ltd","Seletar Aerospace Dr","Seletar Aerospace Park","North-East Region",6.2764890033109
103.8713881,1.402221944,0.14,0.94,0.619,0.375,"68111","Others","Bef Seletar Camp G","Jln Kayu","Seletar","North-East Region",7.99078326800672
103.8719487,1.402313061,0.144,0.948,0.532,0.375,"68119","Others","Aft Seletar Camp G","Jln Kayu","Seletar","North-East Region",7.85953096296683
103.8599952,1.405808538,0.015,0.903,0.383,0.125,"68121","Others","Bef West Camp Rd","Seletar Aerospace Dr","Seletar Aerospace Park","North-East Region",6.75090664841666
103.8601646,1.40606523,0.009,0.913,0.147,0.125,"68129","Others","Aft West Camp Rd","Seletar Aerospace Dr","Seletar Aerospace Park","North-East Region",6.29402702595678
103.8618894,1.414606959,0.015,0.917,0.313,0.125,"68131","Others","Opp Youth Flying Club","West Camp Rd","Seletar Aerospace Park","North-East Region",6.64183239351045
103.86208,1.414438973,0.009,0.9,0.18,0.125,"68139","Others","Youth Flying Club","West Camp Rd","Seletar Aerospace Park","North-East Region",6.3401677101659
103.863477,1.420433017,0.015,0.924,0.284,0.125,"68141","Yishun","Opp Seletar Airport","West Camp Rd","Seletar Aerospace Park","North-East Region",6.59753071726264
103.862797,1.418916046,0.009,0.893,0.199,0.125,"68149","Others","ST Aerospace","West Camp Rd","Seletar Aerospace Park","North-East Region",6.36700431023893
103.8661911,1.423333112,0.015,0.931,0.257,0.125,"68151","Others","BEF SHELL AVIATION","West Camp Rd","Seletar Aerospace Park","North-East Region",6.55645857906677
103.8662691,1.423068902,0.009,0.887,0.219,0.125,"68159","Others","AFT SHELL AVIATION","West Camp Rd","Seletar Aerospace Park","North-East Region",6.39709560808656
