X1,DAY_TYPE,TIME_PER_HOUR,TOTAL_TRIPS,BusStopCode_x,BusStopCode_y
2318,WEEKDAY,11,880,67411,67441
2319,WEEKENDS/HOLIDAY,11,560,67411,67441
2320,WEEKDAY,13,40,11269,80251
2321,WEEKDAY,14,1360,51071,53369
2322,WEEKENDS/HOLIDAY,14,280,51071,53369
2323,WEEKDAY,10,20,62229,77029
2324,WEEKDAY,14,160,59449,59189
2325,WEEKDAY,11,2,65019,5269
2326,WEEKENDS/HOLIDAY,15,20,68111,59051
2327,WEEKDAY,15,20,68111,59051
2328,WEEKDAY,8,40,46431,46439
2329,WEEKDAY,17,20,70289,93041
2330,WEEKDAY,10,280,76089,84349
2331,WEEKENDS/HOLIDAY,10,100,76089,84349
2332,WEEKDAY,13,40,4179,81149
2333,WEEKENDS/HOLIDAY,13,80,4179,81149
2334,WEEKDAY,18,20,93131,92121
2335,WEEKENDS/HOLIDAY,16,140,43439,43699
2336,WEEKDAY,16,300,43439,43699
2337,WEEKDAY,22,22,15159,5641
2338,WEEKDAY,22,14,15159,5641
2339,WEEKDAY,7,18,13029,6051
2340,WEEKDAY,10,20,23501,25351
2341,WEEKDAY,6,60,44539,43579
2342,WEEKENDS/HOLIDAY,6,60,44539,43579
2343,WEEKENDS/HOLIDAY,15,12,7539,1621
2344,WEEKDAY,15,2,7539,1621
2345,WEEKDAY,22,20,10321,54211
2346,WEEKENDS/HOLIDAY,17,48,1013,46541
2347,WEEKDAY,17,48,1013,46541
2348,WEEKDAY,17,192,1013,46541
2349,WEEKENDS/HOLIDAY,17,12,1013,46541
2350,WEEKENDS/HOLIDAY,15,40,59331,59199
2351,WEEKDAY,15,20,59331,59199
2352,WEEKENDS/HOLIDAY,13,160,22461,28519
2353,WEEKDAY,13,160,22461,28519
2354,WEEKDAY,9,960,28399,21579
2355,WEEKENDS/HOLIDAY,9,620,28399,21579
2356,WEEKDAY,19,400,52009,54281
2357,WEEKENDS/HOLIDAY,19,180,52009,54281
2358,WEEKDAY,13,40,46269,58141
2359,WEEKDAY,12,20,67441,92061
2360,WEEKDAY,20,180,4142,71069
2361,WEEKDAY,10,220,20019,10079
2362,WEEKENDS/HOLIDAY,10,60,20019,10079
2363,WEEKENDS/HOLIDAY,9,18,10659,7021
2364,WEEKDAY,8,936,28631,9038
2365,WEEKENDS/HOLIDAY,8,18,28631,9038
2366,WEEKDAY,10,18,46539,1411
2367,WEEKDAY,23,20,63369,63181
2368,WEEKDAY,6,20,52009,50038
2369,WEEKENDS/HOLIDAY,6,40,52009,50038
2370,WEEKENDS/HOLIDAY,18,78,10299,9038
2371,WEEKDAY,18,220,10299,9038
2372,WEEKENDS/HOLIDAY,10,18,92049,8041
2373,WEEKDAY,10,108,92049,8041
2374,WEEKENDS/HOLIDAY,6,14,43221,44251
2375,WEEKENDS/HOLIDAY,6,26,43221,44251
2376,WEEKDAY,17,18,94019,9059
2377,WEEKENDS/HOLIDAY,21,21,56029,56261
2378,WEEKDAY,21,49,56029,56261
2379,WEEKENDS/HOLIDAY,21,39,56029,56261
2380,WEEKDAY,21,91,56029,56261
2381,WEEKDAY,23,20,62039,70309
2382,WEEKDAY,20,100,84609,43181
2383,WEEKENDS/HOLIDAY,20,20,84609,43181
2384,WEEKENDS/HOLIDAY,13,340,77321,65161
2385,WEEKDAY,13,680,77321,65161
2386,WEEKENDS/HOLIDAY,20,40,43049,10139
2387,WEEKENDS/HOLIDAY,15,20,61019,92169
2388,WEEKDAY,19,20,20059,17019
2389,WEEKENDS/HOLIDAY,18,20,84211,91059
2390,WEEKENDS/HOLIDAY,9,60,10371,10141
2391,WEEKDAY,9,300,10371,10141
2392,WEEKENDS/HOLIDAY,5,200,77009,72051
2393,WEEKDAY,5,740,77009,72051
2394,WEEKDAY,14,1900,82141,83062
2395,WEEKENDS/HOLIDAY,14,540,82141,83062
2396,WEEKDAY,17,40,43779,21681
2397,WEEKENDS/HOLIDAY,17,20,43779,21681
2398,WEEKDAY,18,160,64009,70139
2399,WEEKENDS/HOLIDAY,11,20,1239,11021
2400,WEEKDAY,11,20,1239,11021
2401,WEEKDAY,19,54,52361,3019
2402,WEEKENDS/HOLIDAY,19,18,52361,3019
2403,WEEKDAY,12,286,99029,77031
2404,WEEKENDS/HOLIDAY,12,49,99029,77031
2405,WEEKENDS/HOLIDAY,12,91,99029,77031
2406,WEEKDAY,12,154,99029,77031
2407,WEEKDAY,23,60,82049,60099
2408,WEEKDAY,15,100,64339,54479
2409,WEEKENDS/HOLIDAY,22,40,67041,83062
2410,WEEKDAY,22,80,67041,83062
2411,WEEKENDS/HOLIDAY,18,760,77339,77289
2412,WEEKDAY,18,5180,77339,77289
2413,WEEKENDS/HOLIDAY,7,80,22341,22169
2414,WEEKDAY,7,1740,22341,22169
2415,WEEKENDS/HOLIDAY,12,3540,28519,28469
2416,WEEKDAY,12,5260,28519,28469
2417,WEEKDAY,17,140,4329,14039
2418,WEEKDAY,8,20,81191,82091
2419,WEEKENDS/HOLIDAY,8,40,81191,82091
2420,WEEKENDS/HOLIDAY,8,40,15191,28639
2421,WEEKDAY,8,80,15191,28639
2422,WEEKENDS/HOLIDAY,8,20,56049,55129
2423,WEEKDAY,8,480,56049,55129
2424,WEEKENDS/HOLIDAY,18,180,51059,50171
2425,WEEKDAY,18,1340,51059,50171
2426,WEEKENDS/HOLIDAY,10,40,72021,76289
2427,WEEKDAY,10,10,72021,76289
2428,WEEKENDS/HOLIDAY,10,40,72021,76289
2429,WEEKDAY,10,10,72021,76289
2430,WEEKDAY,15,160,85049,92099
2431,WEEKENDS/HOLIDAY,21,6,48049,9219
2432,WEEKENDS/HOLIDAY,9,340,43081,44149
2433,WEEKDAY,9,40,43081,44149
2434,WEEKDAY,20,2,80011,93031
2435,WEEKDAY,20,18,80011,93031
2436,WEEKDAY,0,40,64469,67609
2437,WEEKDAY,17,1860,84579,82029
2438,WEEKENDS/HOLIDAY,17,440,84579,82029
2439,WEEKDAY,11,20,55209,84219
2440,WEEKDAY,16,20,76039,80049
2441,WEEKENDS/HOLIDAY,6,20,76191,50171
2442,WEEKDAY,6,400,76191,50171
2443,WEEKDAY,7,1,65029,54019
2444,WEEKDAY,7,19,65029,54019
2445,WEEKENDS/HOLIDAY,22,18,42039,9047
2446,WEEKENDS/HOLIDAY,11,162,10189,1112
2447,WEEKDAY,11,540,10189,1112
2448,WEEKDAY,9,20,11061,52051
2449,WEEKENDS/HOLIDAY,18,40,4121,13199
2450,WEEKDAY,18,100,4121,13199
2451,WEEKENDS/HOLIDAY,22,20,65409,64119
2452,WEEKDAY,22,80,65409,64119
2453,WEEKENDS/HOLIDAY,11,20,71151,72019
2454,WEEKDAY,11,20,71151,72019
2455,WEEKENDS/HOLIDAY,11,20,71151,72019
2456,WEEKDAY,11,20,71151,72019
2457,WEEKENDS/HOLIDAY,20,20,58381,58371
2458,WEEKDAY,20,380,58381,58371
2459,WEEKENDS/HOLIDAY,11,380,59411,59099
2460,WEEKDAY,11,1140,59411,59099
2461,WEEKDAY,7,20,58019,50037
2462,WEEKENDS/HOLIDAY,7,40,58019,50037
2463,WEEKDAY,19,40,52249,50259
2464,WEEKDAY,15,20,46781,46789
2465,WEEKENDS/HOLIDAY,6,20,15191,21581
2466,WEEKDAY,21,80,75101,76369
2467,WEEKDAY,18,540,40231,81111
2468,WEEKENDS/HOLIDAY,18,140,40231,81111
2469,WEEKENDS/HOLIDAY,7,28,54019,5039
2470,WEEKDAY,7,120,54019,5039
2471,WEEKDAY,6,36,81069,5029
2472,WEEKENDS/HOLIDAY,1,40,54071,54331
2473,WEEKDAY,21,200,80011,81081
2474,WEEKENDS/HOLIDAY,21,120,80011,81081
2475,WEEKENDS/HOLIDAY,18,40,83299,92061
2476,WEEKDAY,18,420,83299,92061
2477,WEEKDAY,14,20,24559,23371
2478,WEEKDAY,23,100,84059,81179
2479,WEEKDAY,16,100,72019,10141
2480,WEEKENDS/HOLIDAY,16,40,72019,10141
2481,WEEKDAY,11,20,42169,41079
2482,WEEKENDS/HOLIDAY,11,20,42169,41079
2483,WEEKDAY,7,20,95209,84019
2484,WEEKDAY,17,20,14319,10239
2485,WEEKDAY,9,120,98111,98041
2486,WEEKENDS/HOLIDAY,9,20,98111,98041
2487,WEEKDAY,8,140,76241,99071
2488,WEEKENDS/HOLIDAY,8,40,76241,99071
2489,WEEKENDS/HOLIDAY,19,220,7517,10261
2490,WEEKDAY,19,380,7517,10261
2491,WEEKENDS/HOLIDAY,0,20,44829,44809
2492,WEEKDAY,0,20,44829,44809
2493,WEEKDAY,17,100,40069,83062
2494,WEEKENDS/HOLIDAY,20,220,75241,84219
2495,WEEKDAY,20,260,75241,84219
2496,WEEKDAY,16,1740,52419,52071
2497,WEEKENDS/HOLIDAY,16,560,52419,52071
2498,WEEKENDS/HOLIDAY,15,42,52009,7359
2499,WEEKDAY,15,80,52009,7359
2500,WEEKDAY,9,120,14161,16009
2501,WEEKDAY,16,60,95159,58011
2502,WEEKDAY,9,60,51051,53399
2503,WEEKDAY,16,80,84471,76091
2504,WEEKENDS/HOLIDAY,16,60,84471,76091
2505,WEEKDAY,21,20,45029,11079
2506,WEEKDAY,22,20,12071,42181
2507,WEEKDAY,6,500,92059,80169
2508,WEEKENDS/HOLIDAY,6,180,92059,80169
2509,WEEKENDS/HOLIDAY,9,20,16231,43411
2510,WEEKDAY,9,40,16231,43411
2511,WEEKDAY,18,780,16189,11261
2512,WEEKENDS/HOLIDAY,18,60,16189,11261
2513,WEEKDAY,21,140,23371,22249
2514,WEEKENDS/HOLIDAY,21,20,23371,22249
2515,WEEKDAY,7,820,43369,28299
2516,WEEKENDS/HOLIDAY,7,300,43369,28299
2517,WEEKDAY,12,1600,44631,44611
2518,WEEKENDS/HOLIDAY,12,520,44631,44611
2519,WEEKENDS/HOLIDAY,15,4,40049,2049
2520,WEEKDAY,9,100,82079,85021
2521,WEEKDAY,6,80,63141,64101
2522,WEEKENDS/HOLIDAY,6,60,63141,64101
2523,WEEKDAY,17,160,66471,67481
2524,WEEKDAY,19,60,9141,19041
2525,WEEKDAY,11,60,46461,47071
2526,WEEKENDS/HOLIDAY,15,20,44149,28331
2527,WEEKDAY,15,20,44149,28331
2528,WEEKENDS/HOLIDAY,9,120,52071,96289
2529,WEEKDAY,9,760,52071,96289
2530,WEEKDAY,22,20,42029,11179
2531,WEEKDAY,15,40,16041,17131
2532,WEEKDAY,7,360,76079,84479
2533,WEEKENDS/HOLIDAY,7,20,76079,84479
2534,WEEKENDS/HOLIDAY,15,20,64029,62231
2535,WEEKDAY,15,40,64029,62231
2536,WEEKDAY,19,6420,65071,65171
2537,WEEKENDS/HOLIDAY,19,1760,65071,65171
2538,WEEKENDS/HOLIDAY,18,180,70021,70041
2539,WEEKDAY,18,1280,70021,70041
2540,WEEKDAY,10,20,91049,10021
2541,WEEKDAY,20,36,15059,3071
2542,WEEKDAY,11,500,53221,54191
2543,WEEKENDS/HOLIDAY,11,100,53221,54191
2544,WEEKDAY,10,80,66489,41021
2545,WEEKDAY,14,60,17181,21391
2546,WEEKENDS/HOLIDAY,14,40,17181,21391
2547,WEEKDAY,20,20,1419,15051
2548,WEEKDAY,7,20,50161,14131
2549,WEEKENDS/HOLIDAY,11,40,55139,54531
2550,WEEKDAY,11,100,55139,54531
2551,WEEKENDS/HOLIDAY,13,18,11369,8069
2552,WEEKENDS/HOLIDAY,22,20,17011,17061
2553,WEEKDAY,15,20,41071,18111
2554,WEEKDAY,6,820,65201,63341
2555,WEEKENDS/HOLIDAY,6,180,65201,63341
2556,WEEKDAY,14,760,63219,81111
2557,WEEKENDS/HOLIDAY,14,540,63219,81111
2558,WEEKDAY,7,26,11579,7011
2559,WEEKDAY,8,680,75059,83029
2560,WEEKENDS/HOLIDAY,8,80,75059,83029
2561,WEEKENDS/HOLIDAY,18,480,66271,63211
2562,WEEKDAY,18,1300,66271,63211
2563,WEEKENDS/HOLIDAY,9,18,10451,5013
2564,WEEKDAY,9,78,10451,5013
2565,WEEKDAY,22,160,54571,64619
2566,WEEKENDS/HOLIDAY,22,120,54571,64619
2567,WEEKDAY,19,20,4249,17131
2568,WEEKENDS/HOLIDAY,19,20,4249,17131
2569,WEEKDAY,14,144,84211,5049
2570,WEEKENDS/HOLIDAY,14,486,84211,5049
2571,WEEKENDS/HOLIDAY,20,20,45399,45269
2572,WEEKDAY,20,320,45399,45269
2573,WEEKDAY,14,40,75059,75231
2574,WEEKENDS/HOLIDAY,14,20,75059,75231
2575,WEEKDAY,11,740,63101,71081
2576,WEEKENDS/HOLIDAY,11,340,63101,71081
2577,WEEKDAY,15,570,28491,21161
2578,WEEKENDS/HOLIDAY,15,10,28491,21161
2579,WEEKDAY,15,570,28491,21161
2580,WEEKENDS/HOLIDAY,15,10,28491,21161
2581,WEEKENDS/HOLIDAY,21,60,9212,41031
2582,WEEKDAY,21,220,9212,41031
2583,WEEKDAY,10,54,92241,5521
2584,WEEKENDS/HOLIDAY,20,40,7419,44021
2585,WEEKDAY,20,100,7419,44021
2586,WEEKDAY,15,20,10021,43201
2587,WEEKDAY,6,216,94069,3129
2588,WEEKENDS/HOLIDAY,20,20,28009,92041
2589,WEEKDAY,20,80,28009,92041
2590,WEEKENDS/HOLIDAY,12,1960,22011,22009
2591,WEEKDAY,12,1640,22011,22009
2592,WEEKDAY,12,11540,22009,22011
2593,WEEKENDS/HOLIDAY,12,14080,22009,22011
2594,WEEKDAY,20,60,59069,72019
2595,WEEKENDS/HOLIDAY,20,50,59069,72019
2596,WEEKENDS/HOLIDAY,20,50,59069,72019
2597,WEEKDAY,20,60,59069,72019
2598,WEEKDAY,12,200,66009,65199
2599,WEEKENDS/HOLIDAY,12,40,66009,65199
2600,WEEKDAY,17,500,15041,44201
2601,WEEKDAY,12,100,76219,76209
2602,WEEKENDS/HOLIDAY,12,80,76219,76209
2603,WEEKENDS/HOLIDAY,19,18,52331,7589
2604,WEEKDAY,19,10,52331,7589
2605,WEEKDAY,10,40,3111,93041
2606,WEEKENDS/HOLIDAY,20,40,65239,67349
2607,WEEKDAY,20,180,65239,67349
2608,WEEKDAY,12,20,43119,22491
2609,WEEKENDS/HOLIDAY,10,120,84281,93079
2610,WEEKDAY,10,180,84281,93079
2611,WEEKDAY,15,40,95171,96221
2612,WEEKDAY,6,2,43349,5029
2613,WEEKDAY,20,20,16249,14241
2614,WEEKDAY,19,80,42059,10299
2615,WEEKENDS/HOLIDAY,19,160,42059,10299
2616,WEEKDAY,10,40,21361,27121
2617,WEEKDAY,21,60,40011,42021
2618,WEEKENDS/HOLIDAY,21,100,40011,42021
2619,WEEKDAY,7,48,59049,7589
2620,WEEKENDS/HOLIDAY,7,6,59049,7589
2621,WEEKDAY,9,20,92041,76199
2622,WEEKDAY,23,80,52061,61049
2623,WEEKENDS/HOLIDAY,19,20,43411,84621
2624,WEEKDAY,19,20,43411,84621
2625,WEEKDAY,11,18,51039,1139
2626,WEEKENDS/HOLIDAY,21,80,5039,11261
2627,WEEKDAY,21,60,5039,11261
2628,WEEKENDS/HOLIDAY,7,660,7111,59041
2629,WEEKDAY,7,1720,7111,59041
2630,WEEKDAY,14,980,81169,92041
2631,WEEKENDS/HOLIDAY,14,560,81169,92041
2632,WEEKDAY,23,20,80151,63181
2633,WEEKDAY,23,20,64011,64441
2634,WEEKENDS/HOLIDAY,23,40,64011,64441
2635,WEEKDAY,18,819,18101,44251
2636,WEEKDAY,18,441,18101,44251
2637,WEEKDAY,16,160,20039,10009
2638,WEEKENDS/HOLIDAY,16,20,20039,10009
2639,WEEKENDS/HOLIDAY,6,220,58009,50059
2640,WEEKDAY,6,280,58009,50059
2641,WEEKDAY,6,100,77029,75259
2642,WEEKENDS/HOLIDAY,6,20,77029,75259
2643,WEEKDAY,6,42,21699,5641
2644,WEEKDAY,6,66,21699,5641
2645,WEEKENDS/HOLIDAY,15,20,52009,16081
2646,WEEKDAY,8,180,62179,81099
2647,WEEKDAY,16,60,77201,64359
2648,WEEKDAY,21,20,62131,64529
2649,WEEKENDS/HOLIDAY,21,4,11359,18019
2650,WEEKENDS/HOLIDAY,21,16,11359,18019
2651,WEEKDAY,21,1,83059,1059
2652,WEEKDAY,21,1,83059,1059
2653,WEEKDAY,7,20,16079,16059
2654,WEEKENDS/HOLIDAY,7,80,84211,84521
2655,WEEKDAY,7,1120,84211,84521
2656,WEEKDAY,20,1400,50121,50349
2657,WEEKENDS/HOLIDAY,20,280,50121,50349
2658,WEEKENDS/HOLIDAY,19,72,1529,3129
2659,WEEKDAY,19,216,1529,3129
2660,WEEKENDS/HOLIDAY,11,80,66331,94031
2661,WEEKENDS/HOLIDAY,18,20,42041,43452
2662,WEEKENDS/HOLIDAY,23,1,12089,17179
2663,WEEKENDS/HOLIDAY,23,19,12089,17179
2664,WEEKDAY,20,1020,84499,75009
2665,WEEKENDS/HOLIDAY,20,600,84499,75009
2666,WEEKDAY,14,20,59751,68099
2667,WEEKENDS/HOLIDAY,14,40,59751,68099
2668,WEEKENDS/HOLIDAY,20,120,58289,47569
2669,WEEKDAY,20,160,58289,47569
2670,WEEKENDS/HOLIDAY,12,40,10449,13051
2671,WEEKDAY,12,60,10449,13051
2672,WEEKDAY,14,40,55139,54599
2673,WEEKDAY,15,540,75229,75249
2674,WEEKENDS/HOLIDAY,15,120,75229,75249
2675,WEEKENDS/HOLIDAY,15,20,64019,64071
2676,WEEKDAY,15,20,64019,64071
2677,WEEKDAY,11,2440,27279,27359
2678,WEEKENDS/HOLIDAY,11,1200,27279,27359
2679,WEEKDAY,19,18,16019,6149
2680,WEEKENDS/HOLIDAY,18,180,17161,20031
2681,WEEKDAY,18,440,17161,20031
2682,WEEKDAY,12,40,92101,84149
2683,WEEKDAY,8,1020,59049,77289
2684,WEEKENDS/HOLIDAY,8,460,59049,77289
2685,WEEKDAY,18,20,43109,21181
2686,WEEKDAY,12,140,43081,44739
2687,WEEKENDS/HOLIDAY,12,640,43081,44739
2688,WEEKDAY,22,100,68051,67231
2689,WEEKENDS/HOLIDAY,22,160,68051,67231
2690,WEEKDAY,16,300,43571,44129
2691,WEEKENDS/HOLIDAY,16,80,43571,44129
2692,WEEKENDS/HOLIDAY,22,460,78109,76069
2693,WEEKDAY,22,920,78109,76069
2694,WEEKDAY,13,100,46509,46009
2695,WEEKDAY,13,224,46009,46509
2696,WEEKENDS/HOLIDAY,13,1008,46009,46509
2697,WEEKDAY,13,896,46009,46509
2698,WEEKENDS/HOLIDAY,13,252,46009,46509
2699,WEEKDAY,17,160,11521,80149
2700,WEEKENDS/HOLIDAY,17,140,11521,80149
2701,WEEKDAY,9,520,47559,46639
2702,WEEKENDS/HOLIDAY,21,160,2151,22441
2703,WEEKDAY,21,60,2151,22441
2704,WEEKENDS/HOLIDAY,8,40,60229,54031
2705,WEEKDAY,8,40,60229,54031
2706,WEEKDAY,5,40,81201,63021
2707,WEEKENDS/HOLIDAY,6,60,84511,84219
2708,WEEKDAY,6,240,84511,84219
2709,WEEKDAY,19,40,64039,63209
2710,WEEKENDS/HOLIDAY,19,40,64039,63209
2711,WEEKDAY,22,6,52129,7517
2712,WEEKDAY,10,1,10129,10041
2713,WEEKDAY,10,19,10129,10041
2714,WEEKENDS/HOLIDAY,19,20,41121,52009
2715,WEEKDAY,19,140,41121,52009
2716,WEEKDAY,7,198,94069,8111
2717,WEEKDAY,10,20,63109,67049
2718,WEEKENDS/HOLIDAY,10,20,63109,67049
2719,WEEKDAY,7,20,82079,75009
2720,WEEKENDS/HOLIDAY,10,20,25449,25009
2721,WEEKDAY,12,4,28651,9213
2722,WEEKENDS/HOLIDAY,12,2,28651,9213
2723,WEEKDAY,0,320,21431,28069
2724,WEEKENDS/HOLIDAY,0,120,21431,28069
2725,WEEKDAY,20,80,17071,29111
2726,WEEKDAY,23,18,16059,3111
2727,WEEKDAY,8,72,5641,5651
2728,WEEKDAY,12,40,11481,10249
2729,WEEKDAY,11,60,63189,66351
2730,WEEKENDS/HOLIDAY,11,160,63189,66351
2731,WEEKDAY,10,1520,52071,52081
2732,WEEKENDS/HOLIDAY,10,860,52071,52081
2733,WEEKDAY,15,8,52411,50221
2734,WEEKENDS/HOLIDAY,15,48,52411,50221
2735,WEEKENDS/HOLIDAY,15,12,52411,50221
2736,WEEKDAY,15,32,52411,50221
2737,WEEKENDS/HOLIDAY,16,38,9047,6171
2738,WEEKDAY,16,80,9047,6171
2739,WEEKENDS/HOLIDAY,11,42,7529,7589
2740,WEEKDAY,11,70,7529,7589
2741,WEEKENDS/HOLIDAY,11,66,7529,7589
2742,WEEKDAY,11,110,7529,7589
2743,WEEKDAY,21,660,9047,93021
2744,WEEKENDS/HOLIDAY,21,240,9047,93021
2745,WEEKDAY,16,20,78071,82069
2746,WEEKENDS/HOLIDAY,9,20,64041,62221
2747,WEEKENDS/HOLIDAY,8,46,44279,8057
2748,WEEKDAY,8,76,44279,8057
2749,WEEKDAY,8,30,44739,43019
2750,WEEKDAY,8,30,44739,43019
2751,WEEKDAY,12,20,66069,52199
2752,WEEKENDS/HOLIDAY,12,20,66069,52199
2753,WEEKDAY,13,226,40179,9037
2754,WEEKENDS/HOLIDAY,13,50,40179,9037
2755,WEEKENDS/HOLIDAY,17,60,9038,27371
2756,WEEKDAY,22,12,56011,56191
2757,WEEKDAY,22,48,56011,56191
2758,WEEKENDS/HOLIDAY,11,100,44269,51091
2759,WEEKDAY,11,440,44269,51091
2760,WEEKENDS/HOLIDAY,22,5520,44259,30039
2761,WEEKDAY,22,6880,44259,30039
2762,WEEKDAY,19,220,75249,75121
2763,WEEKDAY,10,2,2051,8111
2764,WEEKENDS/HOLIDAY,10,2,2051,8111
2765,WEEKENDS/HOLIDAY,22,20,14049,50161
2766,WEEKENDS/HOLIDAY,23,40,77271,64029
2767,WEEKDAY,23,40,77271,64029
2768,WEEKDAY,17,1056,1119,10161
2769,WEEKENDS/HOLIDAY,17,160,1119,10161
2770,WEEKENDS/HOLIDAY,17,640,1119,10161
2771,WEEKDAY,17,264,1119,10161
2772,WEEKENDS/HOLIDAY,10,80,54449,54429
2773,WEEKDAY,10,340,54449,54429
2774,WEEKENDS/HOLIDAY,6,20,81119,65401
2775,WEEKDAY,11,10060,11361,12121
2776,WEEKENDS/HOLIDAY,11,3620,11361,12121
2777,WEEKDAY,9,20,77261,70089
2778,WEEKDAY,12,120,95129,67361
2779,WEEKENDS/HOLIDAY,12,80,95129,67361
2780,WEEKENDS/HOLIDAY,17,460,11149,14129
2781,WEEKDAY,17,220,11149,14129
2782,WEEKDAY,21,40,11179,10269
2783,WEEKENDS/HOLIDAY,13,20,67339,55079
2784,WEEKDAY,12,80,40231,44219
2785,WEEKENDS/HOLIDAY,12,80,40231,44219
2786,WEEKDAY,14,160,6011,10429
2787,WEEKENDS/HOLIDAY,14,80,6011,10429
2788,WEEKENDS/HOLIDAY,18,40,7529,8121
2789,WEEKDAY,18,132,7529,8121
2790,WEEKDAY,23,60,66049,59051
2791,WEEKENDS/HOLIDAY,13,10,53351,9219
2792,WEEKDAY,13,24,53351,9219
2793,WEEKENDS/HOLIDAY,8,180,67449,67559
2794,WEEKDAY,8,460,67449,67559
2795,WEEKENDS/HOLIDAY,19,10,28009,2089
2796,WEEKDAY,19,6,28009,2089
2797,WEEKDAY,20,880,46631,46861
2798,WEEKENDS/HOLIDAY,20,300,46631,46861
2799,WEEKENDS/HOLIDAY,8,20,93061,78061
2800,WEEKDAY,18,2,62119,1629
2801,WEEKENDS/HOLIDAY,18,2,62119,1629
2802,WEEKDAY,22,360,96289,84329
2803,WEEKENDS/HOLIDAY,22,300,96289,84329
2804,WEEKENDS/HOLIDAY,12,60,28659,27371
2805,WEEKDAY,12,100,28659,27371
2806,WEEKENDS/HOLIDAY,14,6,60269,2141
2807,WEEKENDS/HOLIDAY,9,18,1429,3217
2808,WEEKDAY,9,72,1429,3217
2809,WEEKDAY,13,12,63379,7419
2810,WEEKENDS/HOLIDAY,17,18,1549,93031
2811,WEEKENDS/HOLIDAY,17,2,1549,93031
2812,WEEKDAY,17,38,1549,93031
2813,WEEKDAY,17,342,1549,93031
2814,WEEKDAY,22,40,30091,44529
2815,WEEKENDS/HOLIDAY,16,20,14129,10018
2816,WEEKDAY,16,440,14129,10018
2817,WEEKDAY,10,60,66031,65009
2818,WEEKDAY,22,48,63291,62149
2819,WEEKDAY,22,192,63291,62149
2820,WEEKENDS/HOLIDAY,22,80,63291,62149
2821,WEEKENDS/HOLIDAY,22,20,63291,62149
2822,WEEKENDS/HOLIDAY,16,20,63349,66499
2823,WEEKDAY,16,200,63349,66499
2824,WEEKDAY,22,20,46131,59119
2825,WEEKDAY,17,60,12029,64009
2826,WEEKDAY,22,120,67379,65521
2827,WEEKENDS/HOLIDAY,22,20,67379,65521
2828,WEEKDAY,19,20,55189,60269
2829,WEEKDAY,8,120,17171,28451
2830,WEEKENDS/HOLIDAY,8,20,17171,28451
2831,WEEKDAY,11,12,1611,7371
2832,WEEKENDS/HOLIDAY,13,20,53279,50019
2833,WEEKDAY,13,40,53279,50019
2834,WEEKDAY,12,2,11511,1121
2835,WEEKENDS/HOLIDAY,7,20,4239,11161
2836,WEEKDAY,7,20,4239,11161
2837,WEEKDAY,7,1998,52009,9219
2838,WEEKENDS/HOLIDAY,7,468,52009,9219
2839,WEEKENDS/HOLIDAY,8,140,21431,17009
2840,WEEKDAY,8,400,21431,17009
2841,WEEKENDS/HOLIDAY,17,180,22501,22511
2842,WEEKDAY,17,540,22501,22511
2843,WEEKENDS/HOLIDAY,0,40,4167,43649
2844,WEEKENDS/HOLIDAY,21,200,28519,43381
2845,WEEKDAY,21,500,28519,43381
2846,WEEKENDS/HOLIDAY,18,380,59449,59589
2847,WEEKDAY,18,3020,59449,59589
2848,WEEKDAY,16,40,41131,59051
2849,WEEKENDS/HOLIDAY,18,738,41029,9047
2850,WEEKDAY,18,738,41029,9047
2851,WEEKDAY,14,40,63289,64131
2852,WEEKENDS/HOLIDAY,14,20,63289,64131
2853,WEEKDAY,12,180,11189,10089
2854,WEEKENDS/HOLIDAY,12,40,11189,10089
2855,WEEKDAY,19,6,51069,8138
2856,WEEKENDS/HOLIDAY,19,10,51069,8138
2857,WEEKDAY,23,40,84191,76271
2858,WEEKDAY,19,2480,84201,75209
2859,WEEKENDS/HOLIDAY,19,420,84201,75209
2860,WEEKDAY,5,760,98319,96161
2861,WEEKENDS/HOLIDAY,5,80,98319,96161
2862,WEEKDAY,21,100,46539,47061
2863,WEEKENDS/HOLIDAY,21,40,46539,47061
2864,WEEKENDS/HOLIDAY,21,8,95909,4239
2865,WEEKENDS/HOLIDAY,21,28,95909,4239
2866,WEEKDAY,22,60,97011,98311
2867,WEEKENDS/HOLIDAY,7,20,9022,42161
2868,WEEKENDS/HOLIDAY,19,20,65249,66149
2869,WEEKDAY,7,20,43741,43411
2870,WEEKDAY,6,60,49021,45131
2871,WEEKENDS/HOLIDAY,7,180,28009,29139
2872,WEEKDAY,7,1220,28009,29139
2873,WEEKENDS/HOLIDAY,16,20,84481,71129
2874,WEEKDAY,16,40,84481,71129
2875,WEEKDAY,15,20,94059,81049
2876,WEEKDAY,18,160,62221,66059
2877,WEEKENDS/HOLIDAY,18,80,62221,66059
2878,WEEKENDS/HOLIDAY,16,60,59161,59069
2879,WEEKDAY,10,180,67151,64029
2880,WEEKENDS/HOLIDAY,10,120,67151,64029
2881,WEEKDAY,12,28,12091,48009
2882,WEEKENDS/HOLIDAY,12,14,12091,48009
2883,WEEKENDS/HOLIDAY,8,40,9169,51071
2884,WEEKDAY,16,80,42089,42171
2885,WEEKENDS/HOLIDAY,16,100,42089,42171
2886,WEEKDAY,8,100,21699,12091
2887,WEEKENDS/HOLIDAY,18,16,10121,10161
