"from","to","DAY_TYPE","weight","category"
"130","170","WEEKDAY",60,1
"167","170","WEEKDAY",380,1
"147","170","WEEKDAY",20,1
"46","170","WEEKDAY",380,1
"167","170","WEEKENDS/HOLIDAY",280,1
"239","170","WEEKDAY",1160,1
"48","170","WEEKENDS/HOLIDAY",140,1
"184","170","WEEKDAY",20,1
"24","170","WEEKENDS/HOLIDAY",40,1
"153","170","WEEKDAY",80,1
"117","170","WEEKENDS/HOLIDAY",1260,1
"109","170","WEEKENDS/HOLIDAY",40,1
"137","170","WEEKDAY",280,1
"197","170","WEEKENDS/HOLIDAY",280,1
"163","170","WEEKENDS/HOLIDAY",120,1
"48","170","WEEKDAY",440,1
"184","170","WEEKENDS/HOLIDAY",40,1
"133","170","WEEKDAY",140,1
"30","170","WEEKDAY",140,1
"130","170","WEEKENDS/HOLIDAY",40,1
"137","170","WEEKENDS/HOLIDAY",100,1
"258","170","WEEKENDS/HOLIDAY",40,1
"313","170","WEEKENDS/HOLIDAY",20,1
"24","170","WEEKDAY",80,1
"163","170","WEEKDAY",220,1
"197","170","WEEKDAY",500,1
"46","170","WEEKENDS/HOLIDAY",60,1
"239","170","WEEKENDS/HOLIDAY",840,1
"109","170","WEEKDAY",260,1
"195","170","WEEKDAY",540,1
"248","170","WEEKENDS/HOLIDAY",280,1
"132","170","WEEKENDS/HOLIDAY",620,1
"182","170","WEEKDAY",20,1
"8","170","WEEKENDS/HOLIDAY",20,1
"29","170","WEEKDAY",420,1
"108","170","WEEKDAY",240,1
"190","170","WEEKDAY",360,1
"108","170","WEEKENDS/HOLIDAY",20,1
"117","170","WEEKDAY",5080,1
"8","170","WEEKDAY",280,1
"153","170","WEEKENDS/HOLIDAY",100,1
"246","170","WEEKDAY",20,1
"248","170","WEEKDAY",580,1
"103","170","WEEKENDS/HOLIDAY",20,1
"182","170","WEEKENDS/HOLIDAY",20,1
"195","170","WEEKENDS/HOLIDAY",140,1
"138","170","WEEKENDS/HOLIDAY",20,1
"21","170","WEEKENDS/HOLIDAY",20,1
"138","170","WEEKDAY",120,1
"29","170","WEEKENDS/HOLIDAY",320,1
"189","170","WEEKENDS/HOLIDAY",520,1
"103","170","WEEKDAY",20,1
"189","170","WEEKDAY",380,1
"101","170","WEEKDAY",20,1
"228","170","WEEKDAY",60,1
"218","170","WEEKENDS/HOLIDAY",40,1
"125","125","WEEKENDS/HOLIDAY",100,1
"173","125","WEEKENDS/HOLIDAY",200,1
"67","125","WEEKDAY",10060,1
"168","125","WEEKENDS/HOLIDAY",320,1
"130","125","WEEKDAY",3420,1
"10","125","WEEKENDS/HOLIDAY",180,1
"130","125","WEEKENDS/HOLIDAY",1820,1
"10","125","WEEKDAY",520,1
"125","125","WEEKDAY",360,1
"168","125","WEEKDAY",760,1
"173","125","WEEKDAY",60,1
"67","125","WEEKENDS/HOLIDAY",3620,1
"126","255","WEEKENDS/HOLIDAY",60,1
"185","255","WEEKDAY",660,1
"215","255","WEEKENDS/HOLIDAY",180,1
"174","255","WEEKENDS/HOLIDAY",120,1
"66","255","WEEKENDS/HOLIDAY",40,1
"185","255","WEEKENDS/HOLIDAY",300,1
"215","255","WEEKDAY",880,1
"35","255","WEEKENDS/HOLIDAY",20,1
"206","255","WEEKDAY",1320,1
"237","255","WEEKDAY",20,1
"207","255","WEEKENDS/HOLIDAY",480,1
"63","255","WEEKDAY",60,1
"255","255","WEEKENDS/HOLIDAY",340,1
"207","255","WEEKDAY",520,1
"147","255","WEEKDAY",320,1
"211","255","WEEKDAY",20,1
"233","255","WEEKENDS/HOLIDAY",240,1
"66","255","WEEKDAY",100,1
"57","255","WEEKENDS/HOLIDAY",20,1
"220","255","WEEKDAY",80,1
"255","255","WEEKDAY",40,1
"106","255","WEEKDAY",500,1
"220","255","WEEKENDS/HOLIDAY",80,1
"206","255","WEEKENDS/HOLIDAY",320,1
"6","255","WEEKDAY",20,1
"126","255","WEEKDAY",20,1
"233","255","WEEKDAY",120,1
"106","255","WEEKENDS/HOLIDAY",160,1
"174","255","WEEKDAY",300,1
"268","255","WEEKDAY",60,1
"220","127","WEEKDAY",20,1
"121","127","WEEKENDS/HOLIDAY",620,1
"121","127","WEEKDAY",6660,1
"320","292","WEEKDAY",100,1
"320","292","WEEKENDS/HOLIDAY",320,1
"220","185","WEEKENDS/HOLIDAY",60,1
"150","185","WEEKENDS/HOLIDAY",260,1
"150","185","WEEKDAY",320,1
"56","185","WEEKENDS/HOLIDAY",60,1
"174","185","WEEKDAY",340,1
"215","185","WEEKENDS/HOLIDAY",20,1
"56","185","WEEKDAY",60,1
"25","185","WEEKENDS/HOLIDAY",80,1
"174","185","WEEKENDS/HOLIDAY",140,1
"175","185","WEEKDAY",20,1
"220","185","WEEKDAY",60,1
"185","185","WEEKENDS/HOLIDAY",3140,1
"52","185","WEEKDAY",20,1
"185","185","WEEKDAY",5580,1
"288","185","WEEKENDS/HOLIDAY",120,1
"288","185","WEEKDAY",240,1
"112","86","WEEKENDS/HOLIDAY",20,1
"112","86","WEEKDAY",20,1
"111","94","WEEKDAY",1480,1
"112","94","WEEKDAY",20,1
"111","94","WEEKENDS/HOLIDAY",80,1
"26","4","WEEKENDS/HOLIDAY",80,1
"188","4","WEEKDAY",60,1
"32","4","WEEKDAY",20,1
"28","4","WEEKDAY",260,1
"129","4","WEEKDAY",80,1
"52","4","WEEKENDS/HOLIDAY",40,1
"60","4","WEEKDAY",120,1
"26","4","WEEKDAY",40,1
"90","4","WEEKDAY",20,1
"119","4","WEEKDAY",220,1
"129","4","WEEKENDS/HOLIDAY",20,1
"3","4","WEEKDAY",40,1
"28","4","WEEKENDS/HOLIDAY",100,1
"95","4","WEEKENDS/HOLIDAY",100,1
"135","4","WEEKDAY",40,1
"29","4","WEEKENDS/HOLIDAY",100,1
"54","4","WEEKENDS/HOLIDAY",220,1
"217","4","WEEKDAY",20,1
"12","4","WEEKENDS/HOLIDAY",220,1
"24","4","WEEKDAY",20,1
"60","4","WEEKENDS/HOLIDAY",40,1
"12","4","WEEKDAY",1220,1
"107","4","WEEKDAY",160,1
"119","4","WEEKENDS/HOLIDAY",40,1
"135","4","WEEKENDS/HOLIDAY",20,1
"90","4","WEEKENDS/HOLIDAY",40,1
"6","4","WEEKENDS/HOLIDAY",100,1
"107","4","WEEKENDS/HOLIDAY",20,1
"36","4","WEEKENDS/HOLIDAY",580,1
"126","4","WEEKENDS/HOLIDAY",20,1
"95","4","WEEKDAY",540,1
"126","4","WEEKDAY",40,1
"167","4","WEEKDAY",20,1
"130","4","WEEKENDS/HOLIDAY",20,1
"42","4","WEEKDAY",100,1
"236","4","WEEKDAY",20,1
"40","4","WEEKDAY",400,1
"52","4","WEEKDAY",20,1
"6","4","WEEKDAY",580,1
"87","4","WEEKDAY",60,1
"40","4","WEEKENDS/HOLIDAY",260,1
"130","4","WEEKDAY",100,1
"54","4","WEEKDAY",380,1
"36","4","WEEKDAY",1540,1
"217","4","WEEKENDS/HOLIDAY",20,1
"268","156","WEEKDAY",20,1
"168","156","WEEKENDS/HOLIDAY",20,1
"211","156","WEEKDAY",20,1
"183","156","WEEKDAY",120,1
"196","156","WEEKDAY",20,1
"135","156","WEEKDAY",20,1
"24","156","WEEKENDS/HOLIDAY",140,1
"24","156","WEEKDAY",300,1
"183","156","WEEKENDS/HOLIDAY",40,1
"211","156","WEEKENDS/HOLIDAY",20,1
"88","156","WEEKENDS/HOLIDAY",440,1
"88","156","WEEKDAY",480,1
"168","156","WEEKDAY",40,1
"233","233","WEEKDAY",4500,1
"173","233","WEEKENDS/HOLIDAY",20,1
"173","233","WEEKDAY",160,1
"147","233","WEEKDAY",20,1
"188","233","WEEKDAY",80,1
"233","233","WEEKENDS/HOLIDAY",3160,1
"151","233","WEEKENDS/HOLIDAY",20,1
"175","233","WEEKDAY",480,1
"7","233","WEEKENDS/HOLIDAY",20,1
"175","233","WEEKENDS/HOLIDAY",60,1
"136","233","WEEKDAY",20,1
"255","233","WEEKENDS/HOLIDAY",20,1
"168","233","WEEKDAY",80,1
"255","233","WEEKDAY",120,1
"134","233","WEEKDAY",20,1
"128","233","WEEKDAY",40,1
"30","233","WEEKDAY",240,1
"211","233","WEEKDAY",200,1
"51","233","WEEKDAY",20,1
"210","233","WEEKDAY",20,1
"211","233","WEEKENDS/HOLIDAY",100,1
"164","119","WEEKDAY",340,1
"8","119","WEEKENDS/HOLIDAY",60,1
"164","119","WEEKENDS/HOLIDAY",140,1
"168","119","WEEKDAY",300,1
"52","119","WEEKDAY",1160,1
"110","119","WEEKENDS/HOLIDAY",60,1
"71","119","WEEKDAY",20,1
"129","119","WEEKDAY",20,1
"135","119","WEEKDAY",220,1
"52","119","WEEKENDS/HOLIDAY",380,1
"49","119","WEEKENDS/HOLIDAY",280,1
"90","119","WEEKENDS/HOLIDAY",40,1
"51","119","WEEKDAY",20,1
"67","119","WEEKDAY",160,1
"90","119","WEEKDAY",160,1
"49","119","WEEKDAY",500,1
"135","119","WEEKENDS/HOLIDAY",300,1
"212","119","WEEKDAY",20,1
"163","136","WEEKENDS/HOLIDAY",20,1
"313","136","WEEKENDS/HOLIDAY",140,1
"83","136","WEEKENDS/HOLIDAY",60,1
"83","136","WEEKDAY",60,1
"208","136","WEEKDAY",1040,1
"188","136","WEEKDAY",300,1
"188","136","WEEKENDS/HOLIDAY",40,1
"184","136","WEEKENDS/HOLIDAY",60,1
"313","136","WEEKDAY",1280,1
"136","136","WEEKENDS/HOLIDAY",20,1
"53","136","WEEKENDS/HOLIDAY",20,1
"130","136","WEEKDAY",8580,1
"107","136","WEEKENDS/HOLIDAY",20,1
"245","136","WEEKDAY",80,1
"200","136","WEEKENDS/HOLIDAY",180,1
"211","136","WEEKDAY",60,1
"228","136","WEEKENDS/HOLIDAY",20,1
"113","136","WEEKENDS/HOLIDAY",40,1
"65","136","WEEKENDS/HOLIDAY",100,1
"2","136","WEEKDAY",20,1
"65","136","WEEKDAY",60,1
"211","136","WEEKENDS/HOLIDAY",20,1
"208","136","WEEKENDS/HOLIDAY",40,1
"130","136","WEEKENDS/HOLIDAY",1800,1
"161","136","WEEKDAY",20,1
"6","136","WEEKENDS/HOLIDAY",60,1
"2","136","WEEKENDS/HOLIDAY",20,1
"200","136","WEEKDAY",220,1
"184","136","WEEKDAY",420,1
"54","136","WEEKENDS/HOLIDAY",100,1
"6","136","WEEKDAY",100,1
"113","136","WEEKDAY",40,1
"279","136","WEEKDAY",440,1
"53","136","WEEKDAY",20,1
"206","136","WEEKDAY",20,1
"107","136","WEEKDAY",20,1
"54","136","WEEKDAY",320,1
"279","136","WEEKENDS/HOLIDAY",60,1
"164","136","WEEKDAY",160,1
"161","136","WEEKENDS/HOLIDAY",20,1
"197","136","WEEKDAY",180,1
"136","136","WEEKDAY",240,1
"164","136","WEEKENDS/HOLIDAY",20,1
"197","136","WEEKENDS/HOLIDAY",20,1
"10","136","WEEKDAY",20,1
"146","177","WEEKDAY",480,1
"192","177","WEEKENDS/HOLIDAY",140,1
"192","177","WEEKDAY",480,1
"206","177","WEEKDAY",280,1
"177","177","WEEKDAY",940,1
"152","177","WEEKDAY",8880,1
"152","177","WEEKENDS/HOLIDAY",3640,1
"31","177","WEEKDAY",80,1
"146","177","WEEKENDS/HOLIDAY",220,1
"172","177","WEEKDAY",80,1
"147","177","WEEKDAY",60,1
"64","177","WEEKDAY",160,1
"193","177","WEEKDAY",3340,1
"193","177","WEEKENDS/HOLIDAY",1740,1
"175","177","WEEKENDS/HOLIDAY",460,1
"147","177","WEEKENDS/HOLIDAY",80,1
"177","177","WEEKENDS/HOLIDAY",460,1
"172","177","WEEKENDS/HOLIDAY",20,1
"129","177","WEEKDAY",140,1
"160","177","WEEKDAY",180,1
"64","177","WEEKENDS/HOLIDAY",20,1
"116","177","WEEKDAY",200,1
"119","177","WEEKENDS/HOLIDAY",20,1
"174","177","WEEKDAY",2000,1
"119","177","WEEKDAY",260,1
"175","177","WEEKDAY",740,1
"122","177","WEEKDAY",140,1
"283","177","WEEKENDS/HOLIDAY",20,1
"160","177","WEEKENDS/HOLIDAY",20,1
"174","177","WEEKENDS/HOLIDAY",160,1
"206","177","WEEKENDS/HOLIDAY",140,1
"129","177","WEEKENDS/HOLIDAY",40,1
"206","237","WEEKENDS/HOLIDAY",60,1
"206","237","WEEKDAY",120,1
"160","237","WEEKDAY",1400,1
"174","237","WEEKDAY",740,1
"183","237","WEEKENDS/HOLIDAY",60,1
"237","237","WEEKDAY",20,1
"160","237","WEEKENDS/HOLIDAY",800,1
"109","237","WEEKENDS/HOLIDAY",100,1
"185","237","WEEKDAY",20,1
"320","237","WEEKENDS/HOLIDAY",40,1
"174","237","WEEKENDS/HOLIDAY",200,1
"220","237","WEEKDAY",260,1
"48","237","WEEKENDS/HOLIDAY",40,1
"175","237","WEEKDAY",11420,1
"183","237","WEEKDAY",240,1
"109","237","WEEKDAY",100,1
"220","237","WEEKENDS/HOLIDAY",220,1
"175","237","WEEKENDS/HOLIDAY",2740,1
"204","243","WEEKDAY",16360,1
"266","243","WEEKENDS/HOLIDAY",180,1
"9","243","WEEKENDS/HOLIDAY",20,1
"204","243","WEEKENDS/HOLIDAY",2540,1
"180","243","WEEKDAY",20,1
"218","243","WEEKENDS/HOLIDAY",840,1
"231","243","WEEKENDS/HOLIDAY",440,1
"163","243","WEEKDAY",40,1
"266","243","WEEKDAY",840,1
"254","243","WEEKENDS/HOLIDAY",20,1
"169","243","WEEKDAY",40,1
"239","243","WEEKDAY",20,1
"208","243","WEEKENDS/HOLIDAY",40,1
"231","243","WEEKDAY",820,1
"282","243","WEEKDAY",140,1
"88","243","WEEKENDS/HOLIDAY",20,1
"48","243","WEEKDAY",40,1
"248","243","WEEKDAY",780,1
"181","243","WEEKDAY",380,1
"246","243","WEEKENDS/HOLIDAY",100,1
"246","243","WEEKDAY",180,1
"248","243","WEEKENDS/HOLIDAY",240,1
"272","243","WEEKDAY",500,1
"83","243","WEEKENDS/HOLIDAY",20,1
"208","243","WEEKDAY",60,1
"8","243","WEEKENDS/HOLIDAY",20,1
"272","243","WEEKENDS/HOLIDAY",280,1
"306","243","WEEKDAY",20,1
"273","243","WEEKDAY",40,1
"273","243","WEEKENDS/HOLIDAY",100,1
"306","243","WEEKENDS/HOLIDAY",20,1
"282","243","WEEKENDS/HOLIDAY",20,1
"249","243","WEEKENDS/HOLIDAY",180,1
"136","243","WEEKDAY",60,1
"254","243","WEEKDAY",120,1
"249","243","WEEKDAY",440,1
"218","243","WEEKDAY",880,1
"236","202","WEEKDAY",60,1
"130","202","WEEKENDS/HOLIDAY",60,1
"204","202","WEEKDAY",140,1
"137","202","WEEKDAY",80,1
"208","202","WEEKENDS/HOLIDAY",120,1
"204","202","WEEKENDS/HOLIDAY",100,1
"218","202","WEEKDAY",40,1
"130","202","WEEKDAY",20,1
"263","202","WEEKENDS/HOLIDAY",20,1
"218","202","WEEKENDS/HOLIDAY",40,1
"260","202","WEEKDAY",280,1
"208","202","WEEKDAY",780,1
"202","202","WEEKENDS/HOLIDAY",640,1
"202","202","WEEKDAY",2620,1
"243","202","WEEKDAY",660,1
"163","202","WEEKDAY",40,1
"236","202","WEEKENDS/HOLIDAY",120,1
"190","202","WEEKDAY",220,1
"149","202","WEEKENDS/HOLIDAY",20,1
"176","202","WEEKDAY",20,1
"239","202","WEEKDAY",20,1
"216","202","WEEKENDS/HOLIDAY",80,1
"216","202","WEEKDAY",40,1
"243","202","WEEKENDS/HOLIDAY",260,1
"260","202","WEEKENDS/HOLIDAY",440,1
"197","202","WEEKDAY",20,1
"180","208","WEEKDAY",20,1
"113","208","WEEKENDS/HOLIDAY",60,1
"262","208","WEEKDAY",460,1
"218","208","WEEKDAY",380,1
"126","208","WEEKENDS/HOLIDAY",40,1
"208","208","WEEKENDS/HOLIDAY",2900,1
"212","208","WEEKDAY",20,1
"218","208","WEEKENDS/HOLIDAY",440,1
"180","208","WEEKENDS/HOLIDAY",20,1
"208","208","WEEKDAY",4820,1
"67","208","WEEKDAY",20,1
"163","208","WEEKDAY",20,1
"109","208","WEEKDAY",120,1
"109","208","WEEKENDS/HOLIDAY",60,1
"186","208","WEEKENDS/HOLIDAY",20,1
"253","208","WEEKENDS/HOLIDAY",320,1
"260","208","WEEKENDS/HOLIDAY",640,1
"261","208","WEEKDAY",40,1
"176","208","WEEKDAY",80,1
"253","208","WEEKDAY",100,1
"211","208","WEEKDAY",60,1
"248","208","WEEKENDS/HOLIDAY",100,1
"113","208","WEEKDAY",20,1
"101","208","WEEKDAY",20,1
"225","208","WEEKDAY",860,1
"244","208","WEEKENDS/HOLIDAY",20,1
"262","208","WEEKENDS/HOLIDAY",140,1
"156","208","WEEKDAY",60,1
"184","208","WEEKDAY",20,1
"239","208","WEEKENDS/HOLIDAY",40,1
"266","208","WEEKDAY",80,1
"101","208","WEEKENDS/HOLIDAY",20,1
"5","208","WEEKDAY",20,1
"200","208","WEEKDAY",380,1
"248","208","WEEKDAY",400,1
"272","208","WEEKDAY",1660,1
"200","208","WEEKENDS/HOLIDAY",100,1
"239","208","WEEKDAY",400,1
"216","208","WEEKENDS/HOLIDAY",60,1
"231","208","WEEKENDS/HOLIDAY",720,1
"45","208","WEEKENDS/HOLIDAY",40,1
"244","208","WEEKDAY",20,1
"145","208","WEEKDAY",20,1
"260","208","WEEKDAY",1580,1
"251","208","WEEKDAY",100,1
"189","208","WEEKDAY",4900,1
"216","208","WEEKDAY",100,1
"168","208","WEEKDAY",40,1
"270","208","WEEKENDS/HOLIDAY",20,1
"272","208","WEEKENDS/HOLIDAY",560,1
"241","208","WEEKENDS/HOLIDAY",20,1
"256","208","WEEKDAY",80,1
"231","208","WEEKDAY",1220,1
"228","208","WEEKDAY",120,1
"189","208","WEEKENDS/HOLIDAY",1400,1
"221","208","WEEKDAY",40,1
"225","208","WEEKENDS/HOLIDAY",40,1
"251","208","WEEKENDS/HOLIDAY",60,1
"266","208","WEEKENDS/HOLIDAY",100,1
"241","208","WEEKDAY",40,1
"211","208","WEEKENDS/HOLIDAY",60,1
"110","14","WEEKENDS/HOLIDAY",40,1
"110","14","WEEKDAY",20,1
"8","14","WEEKENDS/HOLIDAY",1780,1
"8","14","WEEKDAY",7880,1
"9","114","WEEKENDS/HOLIDAY",20,1
"233","114","WEEKDAY",20,1
"174","114","WEEKDAY",20,1
"197","84","WEEKDAY",60,1
"113","84","WEEKDAY",80,1
"59","84","WEEKENDS/HOLIDAY",120,1
"59","84","WEEKDAY",360,1
"197","84","WEEKENDS/HOLIDAY",20,1
"130","206","WEEKDAY",40,1
"268","206","WEEKENDS/HOLIDAY",1640,1
"223","206","WEEKENDS/HOLIDAY",1080,1
"59","206","WEEKENDS/HOLIDAY",580,1
"252","206","WEEKDAY",20,1
"206","206","WEEKDAY",6280,1
"206","206","WEEKENDS/HOLIDAY",2560,1
"95","206","WEEKENDS/HOLIDAY",40,1
"211","206","WEEKDAY",540,1
"130","206","WEEKENDS/HOLIDAY",20,1
"255","206","WEEKENDS/HOLIDAY",640,1
"268","206","WEEKDAY",880,1
"255","206","WEEKDAY",140,1
"283","206","WEEKENDS/HOLIDAY",80,1
"281","206","WEEKDAY",440,1
"233","206","WEEKENDS/HOLIDAY",100,1
"281","206","WEEKENDS/HOLIDAY",140,1
"252","206","WEEKENDS/HOLIDAY",20,1
"233","206","WEEKDAY",320,1
"136","206","WEEKDAY",20,1
"320","206","WEEKDAY",40,1
"223","206","WEEKDAY",3020,1
"56","206","WEEKDAY",20,1
"285","206","WEEKDAY",20,1
"320","206","WEEKENDS/HOLIDAY",40,1
"297","206","WEEKDAY",20,1
"211","206","WEEKENDS/HOLIDAY",20,1
"83","206","WEEKDAY",40,1
"224","206","WEEKDAY",40,1
"222","206","WEEKENDS/HOLIDAY",480,1
"283","206","WEEKDAY",20,1
"195","206","WEEKENDS/HOLIDAY",80,1
"195","206","WEEKDAY",80,1
"95","206","WEEKDAY",40,1
"210","206","WEEKDAY",220,1
"210","206","WEEKENDS/HOLIDAY",240,1
"30","206","WEEKDAY",500,1
"59","206","WEEKDAY",1260,1
"222","206","WEEKDAY",980,1
"86","112","WEEKDAY",60,1
"112","112","WEEKDAY",1140,1
"152","112","WEEKDAY",40,1
"89","112","WEEKDAY",40,1
"152","112","WEEKENDS/HOLIDAY",40,1
"94","112","WEEKENDS/HOLIDAY",1440,1
"112","112","WEEKENDS/HOLIDAY",580,1
"191","112","WEEKDAY",980,1
"79","112","WEEKDAY",20,1
"140","112","WEEKENDS/HOLIDAY",40,1
"191","112","WEEKENDS/HOLIDAY",100,1
"94","112","WEEKDAY",11800,1
"103","157","WEEKENDS/HOLIDAY",20,1
"254","157","WEEKDAY",40,1
"249","157","WEEKENDS/HOLIDAY",480,1
"249","157","WEEKDAY",6080,1
"162","157","WEEKDAY",460,1
"182","157","WEEKDAY",100,1
"77","157","WEEKENDS/HOLIDAY",140,1
"77","157","WEEKDAY",440,1
"182","157","WEEKENDS/HOLIDAY",20,1
"162","157","WEEKENDS/HOLIDAY",300,1
"189","157","WEEKDAY",20,1
"167","157","WEEKDAY",120,1
"170","157","WEEKDAY",20,1
"181","157","WEEKENDS/HOLIDAY",20,1
"113","157","WEEKDAY",20,1
"242","157","WEEKENDS/HOLIDAY",20,1
"63","157","WEEKENDS/HOLIDAY",40,1
"242","157","WEEKDAY",40,1
"163","157","WEEKENDS/HOLIDAY",800,1
"167","157","WEEKENDS/HOLIDAY",100,1
"8","157","WEEKDAY",20,1
"163","157","WEEKDAY",1080,1
"181","157","WEEKDAY",40,1
"172","135","WEEKDAY",840,1
"206","135","WEEKDAY",20,1
"58","135","WEEKENDS/HOLIDAY",60,1
"58","135","WEEKDAY",100,1
"122","135","WEEKDAY",40,1
"171","135","WEEKDAY",20,1
"150","135","WEEKDAY",60,1
"150","135","WEEKENDS/HOLIDAY",40,1
"171","135","WEEKENDS/HOLIDAY",40,1
"151","135","WEEKDAY",40,1
"21","135","WEEKENDS/HOLIDAY",160,1
"192","135","WEEKENDS/HOLIDAY",320,1
"77","135","WEEKENDS/HOLIDAY",60,1
"192","135","WEEKDAY",600,1
"154","135","WEEKDAY",40,1
"211","135","WEEKDAY",20,1
"147","135","WEEKENDS/HOLIDAY",60,1
"172","135","WEEKENDS/HOLIDAY",520,1
"175","135","WEEKDAY",60,1
"104","122","WEEKENDS/HOLIDAY",20,1
"146","122","WEEKENDS/HOLIDAY",20,1
"192","122","WEEKDAY",60,1
"192","122","WEEKENDS/HOLIDAY",60,1
"146","122","WEEKDAY",180,1
"146","104","WEEKDAY",20,1
"104","104","WEEKDAY",20,1
"171","104","WEEKDAY",240,1
"171","104","WEEKENDS/HOLIDAY",300,1
"74","104","WEEKENDS/HOLIDAY",20,1
"78","104","WEEKENDS/HOLIDAY",20,1
"285","152","WEEKDAY",1020,1
"285","152","WEEKENDS/HOLIDAY",1200,1
"107","152","WEEKDAY",20,1
"45","152","WEEKENDS/HOLIDAY",160,1
"147","152","WEEKDAY",20,1
"187","152","WEEKENDS/HOLIDAY",1620,1
"114","152","WEEKDAY",20,1
"237","152","WEEKDAY",20,1
"135","152","WEEKENDS/HOLIDAY",100,1
"45","152","WEEKDAY",60,1
"150","152","WEEKDAY",140,1
"9","152","WEEKENDS/HOLIDAY",20,1
"130","152","WEEKDAY",40,1
"172","152","WEEKDAY",9920,1
"112","152","WEEKENDS/HOLIDAY",240,1
"112","152","WEEKDAY",260,1
"152","152","WEEKENDS/HOLIDAY",300,1
"158","152","WEEKDAY",800,1
"172","152","WEEKENDS/HOLIDAY",1260,1
"135","152","WEEKDAY",640,1
"144","152","WEEKDAY",20,1
"187","152","WEEKDAY",3560,1
"146","152","WEEKENDS/HOLIDAY",1840,1
"158","152","WEEKENDS/HOLIDAY",440,1
"115","152","WEEKDAY",920,1
"206","152","WEEKDAY",1420,1
"150","152","WEEKENDS/HOLIDAY",40,1
"193","152","WEEKENDS/HOLIDAY",25900,1
"140","152","WEEKDAY",20,1
"136","152","WEEKDAY",20,1
"146","152","WEEKDAY",2640,1
"115","152","WEEKENDS/HOLIDAY",300,1
"177","152","WEEKENDS/HOLIDAY",220,1
"163","152","WEEKDAY",20,1
"136","152","WEEKENDS/HOLIDAY",80,1
"177","152","WEEKDAY",440,1
"193","152","WEEKDAY",55200,1
"206","152","WEEKENDS/HOLIDAY",180,1
"152","152","WEEKDAY",660,1
"219","152","WEEKDAY",140,1
"197","152","WEEKDAY",40,1
"166","152","WEEKDAY",1640,1
"166","152","WEEKENDS/HOLIDAY",1960,1
"137","149","WEEKDAY",400,1
"70","149","WEEKDAY",20,1
"180","149","WEEKDAY",240,1
"149","149","WEEKDAY",1300,1
"137","149","WEEKENDS/HOLIDAY",80,1
"247","149","WEEKENDS/HOLIDAY",40,1
"180","149","WEEKENDS/HOLIDAY",40,1
"213","149","WEEKDAY",20,1
"197","149","WEEKENDS/HOLIDAY",460,1
"229","149","WEEKENDS/HOLIDAY",20,1
"199","149","WEEKDAY",5040,1
"254","149","WEEKDAY",760,1
"156","149","WEEKENDS/HOLIDAY",20,1
"184","149","WEEKENDS/HOLIDAY",440,1
"153","149","WEEKENDS/HOLIDAY",2380,1
"213","149","WEEKENDS/HOLIDAY",20,1
"254","149","WEEKENDS/HOLIDAY",200,1
"70","149","WEEKENDS/HOLIDAY",20,1
"182","149","WEEKDAY",1740,1
"247","149","WEEKDAY",460,1
"167","149","WEEKENDS/HOLIDAY",20,1
"53","149","WEEKDAY",40,1
"184","149","WEEKDAY",940,1
"103","149","WEEKDAY",40,1
"229","149","WEEKDAY",20,1
"103","149","WEEKENDS/HOLIDAY",20,1
"272","149","WEEKENDS/HOLIDAY",100,1
"148","149","WEEKDAY",120,1
"231","149","WEEKENDS/HOLIDAY",120,1
"243","149","WEEKENDS/HOLIDAY",140,1
"243","149","WEEKDAY",160,1
"199","149","WEEKENDS/HOLIDAY",2380,1
"66","149","WEEKENDS/HOLIDAY",280,1
"249","149","WEEKENDS/HOLIDAY",260,1
"232","149","WEEKDAY",20,1
"242","149","WEEKDAY",40,1
"149","149","WEEKENDS/HOLIDAY",780,1
"120","149","WEEKENDS/HOLIDAY",500,1
"138","149","WEEKENDS/HOLIDAY",80,1
"279","149","WEEKENDS/HOLIDAY",100,1
"190","149","WEEKDAY",40,1
"139","149","WEEKDAY",160,1
"244","149","WEEKENDS/HOLIDAY",40,1
"189","149","WEEKDAY",280,1
"121","149","WEEKENDS/HOLIDAY",20,1
"182","149","WEEKENDS/HOLIDAY",600,1
"153","149","WEEKDAY",3920,1
"272","149","WEEKDAY",440,1
"66","149","WEEKDAY",760,1
"173","149","WEEKDAY",20,1
"197","149","WEEKDAY",860,1
"221","149","WEEKDAY",80,1
"231","149","WEEKDAY",180,1
"244","149","WEEKDAY",20,1
"120","149","WEEKDAY",820,1
"25","149","WEEKDAY",20,1
"108","149","WEEKDAY",80,1
"249","149","WEEKDAY",720,1
"167","149","WEEKDAY",40,1
"138","149","WEEKDAY",420,1
"163","149","WEEKENDS/HOLIDAY",20,1
"189","149","WEEKENDS/HOLIDAY",160,1
"279","149","WEEKDAY",120,1
"163","149","WEEKDAY",80,1
"170","149","WEEKENDS/HOLIDAY",2900,1
"170","149","WEEKDAY",4240,1
"137","133","WEEKDAY",420,1
"197","133","WEEKENDS/HOLIDAY",200,1
"148","133","WEEKDAY",414,1
"238","133","WEEKENDS/HOLIDAY",144,1
"38","133","WEEKDAY",120,1
"149","133","WEEKDAY",40,1
"185","133","WEEKENDS/HOLIDAY",140,1
"133","133","WEEKDAY",90,1
"170","133","WEEKENDS/HOLIDAY",100,1
"197","133","WEEKDAY",700,1
"181","133","WEEKDAY",384,1
"237","133","WEEKENDS/HOLIDAY",60,1
