"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","Description","RoadName","planning_area","combined.f"
103.8112252,1.28598009,0.110925910532439,0.985263549076177,0.000115041483278574,0.25,"10119","Opp Pacific Tech Ctr","Jln Bt Merah","Bukit Merah",-0.595233829367687
103.8289054,1.282599246,0,0,0,0,"10121","Blk 126 CP","Kim Tian Rd","Bukit Merah",-Inf
103.8285719,1.28232,0,0,0,0,"10129","Blk 121","Kim Tian Rd","Bukit Merah",-Inf
103.8068655,1.286191414,0.119248946822173,0.987946247098536,8.90651244113394e-05,0.25,"10131","Opp Blk 2","Jln Bt Merah","Bukit Merah",-0.586445353604503
103.8081,1.286351354,0.110849872191981,0.984786966115363,0.00016908332908219,0.125,"10139","Blk 1","Jln Bt Merah","Bukit Merah",-1.28863551313348
103.8323818,1.285838471,0,0.988661666161355,0,0.125,"10141","Blk 18","Tiong Bahru Rd","Bukit Merah",-1.39197965876005
103.8328338,1.286067975,0,0,0.000188368263372596,0,"10149","Blk 1","Tiong Bahru Rd","Bukit Merah",-Inf
103.8285292,1.285720484,0.0022487774549251,0.988332053381271,1.34879435568577e-17,0.125,"10151","Ctrl Green Condo","Tiong Bahru Rd","Bukit Merah",-1.38989916579019
103.8266897,1.285931354,0.00449604920013816,0.988002408956608,2.04476453639185e-17,0.375,"10161","Opp Tiong Bahru Stn","Tiong Bahru Rd","Bukit Merah",-0.289212960865072
103.8274812,1.285999614,0.00217198625961128,0.000137412218853923,0.000276856071017078,0.125,"10169","Tiong Bahru Stn","Tiong Bahru Rd","Bukit Merah",-2.07685769024036
103.82346,1.28736808,0.00628031520890029,0.986545347957128,8.74276575555904e-17,0.25,"10171","Opp Tiong Bahru Pk","Tiong Bahru Rd","Bukit Merah",-0.6936365608274
103.8239583,1.287223333,0.0200205186151095,0.00192781886076083,0.000129257558267292,0.25,"10179","Tiong Bahru Pk","Tiong Bahru Rd","Bukit Merah",-1.36441640552872
103.8210974,1.288503994,0.0426420754722748,0.986045076914743,9.53640563270548e-05,0.125,"10181","BEF AR-RABITAH MQUE","Tiong Bahru Rd","Bukit Merah",-1.35144297063451
103.8218319,1.288588052,0.0557640595658841,0.984809410107951,4.98153012200578e-05,0.25,"10189","Blk 104A CP","Tiong Bahru Rd","Bukit Merah",-0.646456920710146
103.8190312,1.28860026,0.0427181138127326,0.986521732953639,6.48841169077239e-05,0.125,"10191","Blk 78","Tiong Bahru Rd","Bukit Merah",-1.35116054844144
103.8193662,1.288757233,0.0556880212254263,0.98433356587359,7.32165192020917e-05,0.125,"10199","Delta Swim Cplx","Tiong Bahru Rd","Bukit Merah",-1.3398924979605
103.8166285,1.289281445,0.0427941521531904,0.98699865990504,4.41460733639713e-05,0.25,"10201","Opp Redhill Stn","Tiong Bahru Rd","Bukit Merah",-0.657721131652897
103.8167289,1.289546317,0.0556119828849685,0.983857991675312,0.000107610684925915,0.125,"10209","Redhill Stn","Tiong Bahru Rd","Bukit Merah",-1.34016982994869
103.8114417,1.290755,0,0,0,0,"10211","Porsche Ctr S'pore","Leng Kee Rd","Bukit Merah",-Inf
103.8119142,1.290895267,0,0,0,0,"10219","Opp Motor Image","Leng Kee Rd","Bukit Merah",-Inf
103.8311179,1.290329066,0,0.991717252083837,0,0.125,"10221","Ganges Ctr","Ganges Ave","Bukit Merah",-1.39044433431709
103.8317819,1.290521378,0,0,0.000141183576912504,0,"10229","Opp Harvest Mansions","Ganges Ave","Bukit Merah",-Inf
103.827881,1.290418509,0.00225103601949315,0.991386924343543,1.32340043852013e-17,0.25,"10231","Blk 51 CP","Ganges Ave","Bukit Merah",-0.695214511998269
103.828653,1.290606888,0.00217575053389137,0.000137412218853923,0.00020750592321811,0.125,"10239","Blk 79","Ganges Ave","Bukit Merah",-2.07692326748797
103.8236233,1.290616667,0.0201100079623282,0.988439763117713,5.21939270366841e-17,0.125,"10241","Gan Eng Seng Sec Sch","Alexandra Rd","Bukit Merah",-1.37218077667264
103.8240778,1.290881389,0.00412464080450272,0.000274851729108533,2.81277600502324e-05,0.125,"10249","Opp Gan Eng Seng Sec Sch","Alexandra Rd","Bukit Merah",-2.0750224425592
103.8204723,1.290903358,0.022348998304125,0.988109915480311,5.71491445030274e-17,0.125,"10261","Delta Sports Hall","Alexandra Rd","Bukit Merah",-1.3701542263878
103.8205758,1.291253319,0.00629512135440197,0.000412318530754198,4.13410464935806e-05,0.125,"10269","Opp Delta Sports Hall","Alexandra Rd","Bukit Merah",-2.07271257809419
103.8175767,1.29116,0.0245864829362098,0.987780036442314,5.39019944150418e-17,0.125,"10271","Opp Tanglin View","Alexandra Rd","Bukit Merah",-1.36813398531156
103.8175766,1.291513732,0.00846409619458918,0.000549812623774683,6.07614016236428e-05,0.125,"10279","Tanglin View","Alexandra Rd","Bukit Merah",-2.07040264400878
103.8144517,1.291538333,0.0479983868212226,0.987450126117,3.00362536524463e-05,0.125,"10281","SIS Bldg","Alexandra Rd","Bukit Merah",-1.34567698581844
103.8144064,1.291869975,0.0106315653250644,0.000687334008147425,8.93046557939455e-05,0.125,"10289","Opp SIS Bldg","Alexandra Rd","Queenstown",-2.06808969547916
103.8106587,1.292158553,0.0480744251616805,0.987927580951489,2.04361671317253e-05,0.25,"10291","Bef Dawson Rd","Alexandra Rd","Bukit Merah",-0.652226645930568
103.8114649,1.292334985,0.0481373889228054,0.98339261004774,0.000131256378776114,0.25,"10299","Aft Dawson Rd","Alexandra Rd","Queenstown",-0.654339621885774
103.8158784,1.294283329,0.0195343249490932,0.00123818546360826,3.00362536524233e-05,0.25,"10321","Aft Margaret Dr","Tanglin Rd","Queenstown",-1.36568092689256
103.8159746,1.293646713,0.0179548354611679,0.983384127677312,2.69054627920917e-05,0.125,"10329","Crescent Girls' Sch","Tanglin Rd","Bukit Merah",-1.37681454423147
103.8183442,1.281363066,0.0123329545617598,0.985735267262163,0.000230838222490387,0.125,"10331","Bef Bt Merah Ctrl","Henderson Rd","Bukit Merah",-1.38096394958528
103.8185725,1.281158351,0.0142188685236653,0.985295309519817,0.000221694836339736,0.25,"10339","Aft Bt Merah Ctrl","Henderson Rd","Bukit Merah",-0.686186288693623
103.820593,1.284846396,0.034856803406195,0.985128821176675,0.000206004805096758,0.125,"10341","Opp Blk 116","Henderson Rd","Bukit Merah",-1.35928868579058
103.8210415,1.284983341,0.0346187757958841,0.985752119248401,2.30605746758722e-05,0.25,"10349","Blk 116","Henderson Rd","Bukit Merah",-0.666240530750501
103.8220499,1.286755018,0.0349328417466528,0.985604956668158,0.000140162241123864,0.25,"10351","Bef Tiong Bahru Rd","Henderson Rd","Bukit Merah",-0.665894039517228
103.822593,1.287238333,0.0345427374554263,0.985275739811275,3.38935019404366e-05,0.125,"10359","Aft Tiong Bahru Rd","Henderson Rd","Bukit Merah",-1.35969030298156
103.8235303,1.280380921,0.0327208914417679,0.985721304444348,0.000165846373368737,0.25,"10361","Cendex Ctr","Lower Delta Rd","Bukit Merah",-0.667949341396288
103.8238734,1.280374712,0.0267777924704589,0.983736138201843,0.000164815208603698,0.125,"10369","Opp Cendex Ctr","Lower Delta Rd","Bukit Merah",-1.36786919301244
103.8245027,1.283650723,0.00619489127790414,0.00192781886076083,0.000277654321083257,0.25,"10371","Blk 129","Lower Delta Rd","Bukit Merah",-1.37791500051586
103.8248952,1.283736034,0.00727282886075039,0.986533781341769,8.54171987937678e-17,0.25,"10379","Blk 25B","Lower Delta Rd","Bukit Merah",-0.692656550158943
103.8255941,1.289069722,0.0197657023415094,0.00151393999236814,0.000276856071017138,0.25,"10381","Opp Blk 48","Lower Delta Rd","Bukit Merah",-1.36493185090237
103.8257346,1.28875833,0.00462880260641596,0.98799436261465,5.76836769547569e-17,0.375,"10389","Blk 48","Lower Delta Rd","Bukit Merah",-0.289084857844372
103.8312564,1.276271053,0.000820687078544977,0.000412318530754198,4.00664246467989e-05,0.125,"10391","Opp Melati Blk 2","Kg Bahru Rd","Bukit Merah",-2.07816889200796
103.8301945,1.275881663,0.00123806981072123,0.986069962965212,3.22055246855623e-17,0.125,"10399","Melati Blk 2","Kg Bahru Rd","Bukit Merah",-1.3920464445639
103.8116785,1.288167299,0,0,0,0,"10401","Shriro Hse","Hoy Fatt Rd","Bukit Merah",-Inf
103.8109932,1.287882218,0,0,0,0,"10409","Blk 50","Hoy Fatt Rd","Bukit Merah",-Inf
103.8128084,1.289129795,0,0,0,0,"10411","Opp Blk 53","Hoy Fatt Rd","Bukit Merah",-Inf
103.8125755,1.288420242,0,0,0,0,"10419","Blk 52","Hoy Fatt Rd","Bukit Merah",-Inf
103.8150354,1.288970616,0,0,0,0,"10421","Blk 63B","Lengkok Bahru","Bukit Merah",-Inf
103.8140481,1.289277906,0,0,0,0,"10429","Blk 54","Lengkok Bahru","Bukit Merah",-Inf
103.8139987,1.287083844,0,0,0,0,"10431","ENABLING VILLAGE","Lengkok Bahru","Bukit Merah",-Inf
103.8141894,1.287479569,0,0,0,0,"10439","OPP ENABLING VILLAGE","Lengkok Bahru","Bukit Merah",-Inf
103.8116062,1.286568989,0,0,0,0,"10441","Opp Blk 44","Lengkok Bahru","Bukit Merah",-Inf
103.8119538,1.286665525,0,0,0,0,"10449","Blk 44","Lengkok Bahru","Bukit Merah",-Inf
103.817256,1.287623803,0,0,0,0,"10451","Opp Blk 71","Redhill Rd","Bukit Merah",-Inf
103.8163992,1.287547234,0,0,0,0,"10459","Blk 72","Redhill Rd","Bukit Merah",-Inf
103.8116914,1.296805974,0.0110632021091812,0.982437203290814,5.81210031534634e-05,0.125,"10461","Aft Margaret Dr","Kay Siang Rd","Others",-1.38405397132119
103.8121692,1.296684,0.00868794503844513,0.000549812623774683,1.39044280244509e-05,0.125,"10469","Bef Margaret Dr","Kay Siang Rd","Queenstown",-2.070227553797
103.8146822,1.296799931,0.011139240449639,0.98291053162488,3.95445633151142e-05,0.125,"10471","Bef Tanglin Rd","Kay Siang Rd","Others",-1.38375861104194
103.8154738,1.296681,0.0108561670237763,0.000687334008147425,2.04361671317014e-05,0.125,"10479","Aft Tanglin Rd","Kay Siang Rd","Queenstown",-2.06793634592985
103.8179716,1.287841955,0,0,0,0,"10481","Opp Blk 73","Redhill Cl","Bukit Merah",-Inf
103.8177839,1.288116389,0,0,0,0,"10489","Blk 73","Redhill Cl","Bukit Merah",-Inf
103.83401,1.275854004,6.77569370415998e-06,0.000412373178655691,5.39537271388303e-17,0.25,"10499","KAMPONG BAHRU TER","Spooner Rd","Bukit Merah",-1.38587529727294
103.8252807,1.281058454,0.012238784966853,0.986521251021712,2.39390990243091e-17,0.125,"10501","Blk 104","Jln Bt Merah","Bukit Merah",-1.38089205118689
103.8261095,1.291723031,0.0180022653170971,0.991386924343543,3.1123951189146e-17,0.25,"10519","Blk 4","Delta Rd","Bukit Merah",-0.679620874843667
103.80925,1.28883435,0,0,0,0,"10599","Opp Blk 36","Jln Rumah Tinggi","Bukit Merah",-Inf
103.8154767,1.28329993,0.08579727171925,0.985736551211103,7.82723107403938e-05,0.125,"10651","Blk 161","Bt Merah Ctrl","Bukit Merah",-1.31105883877936
103.8147283,1.283623333,0.0631704197829302,0.986512255009881,0.000206004805096718,0.125,"10659","Blk 1003","Bt Merah Ctrl","Bukit Merah",-1.33159968653538
103.7893224,1.311067355,0.123328667286933,0.988525425561788,0.000174288272611753,0.125,"11009","Ghim Moh Ter","Ghim Moh Rd","Queenstown",-1.27557759477064
103.8056568,1.286796325,0.110773833851523,0.984310653956268,0.000248511852930946,0.125,"11019","Pk Hotel Alexandra","Jln Bt Merah","Bukit Merah",-1.28886456443672
103.8022869,1.289418056,0.231325759120588,0.987476822960929,0.000218584984200142,0.125,"11021","Aft Queenstown NPC HQ","Queensway","Queenstown",-1.18426563264533
103.8020211,1.290134722,0.206057252422731,0.987073083666068,0.000133050428231785,0.25,"11029","Blk 166","Queensway","Queenstown",-0.512142005574335
103.800455,1.291196667,0.231401797461046,0.987954775734837,0.000148721585630763,0.125,"11031","Opp Queen's Cl","Queensway","Queenstown",-1.18403327861795
103.7999868,1.292457629,0.205981214082273,0.98659579311576,0.000195552149538056,0.125,"11039","Blk 19","Queensway","Queenstown",-1.20552997034403
103.7995233,1.296245,0.231477835801503,0.98843300066518,0.00010118769188753,0.125,"11041","Aft C'wealth Dr","Queensway","Queenstown",-1.18377852672223
103.7995255,1.295460937,0.205905175741815,0.986118773879106,0.000287414656962673,0.125,"11049","Opp Blessed Sacrament Ch","Queensway","Queenstown",-1.20574133077128
103.800298,1.298721667,0.231553874141961,0.988911497984479,6.88464216280294e-05,0.25,"11051","Opp Queenstown Polyclinic","Queensway","Queenstown",-0.490361329533203
103.8009739,1.298828928,0.205829137401357,0.985642025724832,0.000422430462831007,0.125,"11059","Queenstown Polyclinic","Queensway","Queenstown",-1.20590948876464
103.8011869,1.302657778,0.25103894983589,0.988338010061236,7.42563725007478e-05,0.25,"11061","Opp Queensway Sec Sch","Queensway","Queenstown",-0.474946622579976
103.8016176,1.302368532,0.189387665676594,0.9851697184292,0.000349653331153624,0.125,"11069","Queensway Sec Sch","Queensway","Queenstown",-1.2199489304806
103.8017094,1.306213056,0.243673143400421,0.986965549078392,5.05228000994231e-05,0.125,"11071","Blk 97","Queensway","Queenstown",-1.17471318156503
103.8018525,1.305441389,0.189311627336137,0.98469767703877,0.000513906354221604,0.125,"11079","Opp Blk 95","Queensway","Queenstown",-1.22008649322438
103.8025803,1.308519722,0.243749181740879,0.987438547026946,3.43748724039129e-05,0.25,"11081","Viz Holland","Queensway","Others",-0.481282987911165
103.8033409,1.309461355,0.189235588995679,0.984225901329052,0.00075531881832201,0.125,"11089","Opp Holland Hill Lodge","Queensway","Bukit Timah",-1.22014690550134
103.8036738,1.312194441,0.752297059010817,0.987885261827076,9.8049631524993e-05,0.125,"11091","Tulip Gdn","Farrer Rd","Others",-0.831344573293386
103.8043767,1.313053333,0.83048912329452,0.986871527880857,0.00111013711471906,0.25,"11099","Opp Tulip Gdn","Farrer Rd","Bukit Timah",-0.094040322968959
103.8059601,1.316149711,0.752373097351275,0.988360227240158,6.67113375800376e-05,0.125,"11101","Farrer Rd Mkt","Farrer Rd","Bukit Timah",-0.831093614971179
103.8057431,1.315524722,0.830413084954062,0.986396921831552,0.00163163472639894,0.125,"11109","Spanish Village","Farrer Rd","Others",-0.786947160170892
103.8077187,1.317801573,0.752449135691732,0.988835461352319,4.53892839013685e-05,0.125,"11111","Farrer Rd Stn Exit B","Farrer Rd","Bukit Timah",-0.830832565634488
103.8078561,1.317478335,0.830337046613604,0.985922584085131,0.00239811086855228,0.125,"11119","Farrer Rd Stn Exit A","Farrer Rd","Others",-0.78646258927833
103.8070669,1.292884999,0.0482088097534796,0.987955258490425,8.70398036468538e-05,0.125,"11131","Queens Condo","C'wealth Ave","Queenstown",-1.34516509147234
103.8074469,1.293198611,0.0368417303292477,0.982918689289592,8.54239046881019e-05,0.125,"11139","Blk 53A CP","C'wealth Ave","Queenstown",-1.35860698164879
103.8058251,1.294637051,0.0482848480939374,0.988433322685495,5.9220433913715e-05,0.125,"11141","Queenstown Stn Exit A/D","C'wealth Ave","Queenstown",-1.3448799187753
103.8059628,1.295064071,0.0557459157638541,0.986130816482129,0.00012555260742654,0.25,"11149","Queenstown Stn Exit B/C","C'wealth Ave","Queenstown",-0.645732837352777
103.8024759,1.298635858,0.0483608864343952,0.988911659086342,4.02925977079338e-05,0.25,"11151","Blk 42","C'wealth Ave","Queenstown",-0.651438601280106
103.8036266,1.298004408,0.0556698774233963,0.985654061485185,0.00018453215512852,0.125,"11159","Aft Ch Of Our Saviour","C'wealth Ave","Queenstown",-1.33913314434258
103.7983908,1.302133056,0.0290278874213821,0.989052312797257,7.42563725007302e-05,0.125,"11161","C'Wealth Stn Exit A/D","C'wealth Ave","Queenstown",-1.36309442952063
103.7983817,1.302705,0.0849640872500946,0.985220401713933,0.000271217913943515,0.375,"11169","C'Wealth Stn Exit B/C","C'wealth Ave","Queenstown",-0.213281243150339
103.7947972,1.305356667,0.0291039257618399,0.989531162981713,5.05228000994519e-05,0.375,"11171","Opp Blk 7B","C'wealth Ave","Queenstown",-0.2641912683951
103.7942794,1.306275214,0.0772941274527949,0.984744163881018,0.000364250271233671,0.125,"11179","Blk 8","C'wealth Ave","Queenstown",-1.31913487686201
103.7922764,1.307223333,0.596408417304144,0.988535892436667,0.000323071649699443,0.375,"11181","Opp Blk 43","C'wealth Ave","Queenstown",0.1746487688273
103.7925422,1.307401389,0.536195618621686,0.989178325001276,0.000185330933820678,0.375,"11189","Blk 43","C'wealth Ave","Queenstown",0.136386694699827
103.7883732,1.308016408,0.353707523212365,0.985221845270079,0.000219812574004267,0.125,"11191","Buona Vista Stn","C'wealth Ave West","Queenstown",-1.09064394281301
103.7884315,1.308379707,0.294834868911525,0.988700964245517,2.6591897298584e-06,0.125,"11199","Blk 15","C'wealth Ave West","Queenstown",-1.13357406603139
103.8118645,1.306926429,0.00449604920013816,0.988335917168867,1.57423367187681e-17,0.125,"11201","CSC Dempsey Clubhse","Holland Rd","Others",-1.38765750313653
103.8103835,1.308172808,0.00434397251922257,0.000274851729108533,4.53892839013505e-05,0.125,"11209","Opp Peirce Rd","Holland Rd","Others",-2.07478677475609
103.8093952,1.308387799,0.00674181523563918,0.988006110299795,2.10034828175958e-17,0.125,"11211","Aft Peirce Rd","Holland Rd","Others",-1.38559016902997
103.8071641,1.309885061,0.0065137002142658,0.000412318530754198,6.67113375799809e-05,0.125,"11219","Great Eastern Mansions","Holland Rd","Others",-2.07247002127349
103.8054441,1.310022253,0.00898607556142817,0.987676272026003,1.03281092316993e-17,0.25,"11221","Lien Twrs","Holland Rd","Others",-0.690382166138942
103.8052254,1.310600659,0.00868192219959699,0.000549812623774683,9.80496315250374e-05,0.125,"11229","Les Jardins De Holland","Holland Rd","Others",-2.07014938428466
103.8011992,1.311153163,0.650392439396041,0.987294465041766,0.000755318818322038,0.25,"11231","Aft Estoril Mansions","Holland Rd","Bukit Timah",-0.197752077337204
103.8016552,1.311528574,0.517078475643475,0.987437099651918,0.000109734518756908,0.25,"11239","Fairlodge","Holland Rd","Bukit Timah",-0.282552283708357
103.79274,1.311198879,0,0,0,0,"11259","Opp Blk 21","Holland Dr","Queenstown",-Inf
103.7944462,1.312231684,0.0868263741171021,0.983887456936885,0.000623088121879665,0.125,"11261","Holland Village","Holland Rd","Queenstown",-1.31049849971937
103.794538,1.312561126,0.0642678312113854,0.989464903898189,8.12411256190021e-07,0.25,"11269","Opp Holland Village","Holland Rd","Bukit Timah",-0.636140758337756
103.7900842,1.314734444,0.0869024124575599,0.984362727401635,0.00042393878890129,0.25,"11271","Aft East Sussex Lane","Holland Rd","Bukit Timah",-0.617240866543439
103.7906926,1.314668789,0.0641917928709276,0.988987541497442,1.1940492756752e-06,0.125,"11279","Aft Coronation Rd West","Holland Rd","Bukit Timah",-1.32959898034784
103.7885219,1.316226944,0.0591698745538611,0.984633721769306,0.00028844089691984,0.125,"11281","Aft Tan Boon Chong Ave","Holland Rd","Bukit Timah",-1.33623330420095
103.7890434,1.316188914,0.0641157545304698,0.988510450106028,1.75496543395615e-06,0.125,"11289","Opp Tan Boon Chong Ave","Holland Rd","Bukit Timah",-1.32990976893933
103.7859233,1.317927778,0.0592459128943189,0.985109415727258,0.000196250386126629,0.125,"11291","Cold Storage Jelita","Holland Rd","Bukit Timah",-1.33601402462814
103.7855884,1.318269756,0.0359887206822177,0.988033629493227,2.45586621921155e-06,0.125,"11299","Opp Cold Storage Jelita","Holland Rd","Bukit Timah",-1.3569368050756
103.7879007,1.318039721,0.0256388485491134,0.980851586361323,0.000288440896919842,0.125,"11301","Hse No. 578","Sixth Ave","Bukit Timah",-1.37031061069221
103.7884299,1.318624439,0.0258052294722933,0.988034916962952,1.23511145705174e-07,0.125,"11309","Hse No. 589","Sixth Ave","Bukit Timah",-1.36681685231855
103.7891869,1.319896389,0.0257148868895712,0.981323220157018,0.000196250386126556,0.125,"11311","Hse No. 532","Sixth Ave","Bukit Timah",-1.3700905759329
103.7895997,1.32030638,0.0257291911318355,0.987559652909186,1.81531697088745e-07,0.125,"11319","Opp Hse No. 516","Sixth Ave","Bukit Timah",-1.3671300133665
103.7901036,1.321231389,0.025790925230029,0.981795120009408,0.000133525496786762,0.125,"11321","Opp Regent Villa","Sixth Ave","Bukit Timah",-1.36984101545593
103.7909809,1.322361397,0.0256531527913777,0.98708465771639,2.66807961821389e-07,0.125,"11329","Regent Villa","Sixth Ave","Bukit Timah",-1.36744307452798
103.7914467,1.323209188,0.0258669635704868,0.982267286143688,9.08485259267273e-05,0.125,"11331","Opp Dynasty Gdn II","Sixth Ave","Bukit Timah",-1.36957134047671
103.7920472,1.323986389,0.0255771144509199,0.986609931156483,3.92143573985352e-07,0.125,"11339","Dynasty Lodge","Sixth Ave","Bukit Timah",-1.36775602304532
103.7928279,1.325515062,0.0259430019109445,0.982739718785304,6.18118251694898e-05,0.125,"11341","Garlick Ville","Sixth Ave","Bukit Timah",-1.36928795561554
103.7930739,1.325666111,0.0255010761104621,0.986135473001643,5.76356798241851e-07,0.125,"11349","Opp Garlick Ville","Sixth Ave","Bukit Timah",-1.36806884014614
103.7894511,1.309345712,0.103078126418148,0.988201339038997,0.000248366990557306,0.25,"11351","Blk 13","Ghim Moh Rd","Queenstown",-0.600711076074063
103.7896861,1.309310226,0.123404705627391,0.989004781131991,0.000118582840237455,0.25,"11359","Opp Blk 13","Ghim Moh Rd","Queenstown",-0.582177391809632
103.7905812,1.306496986,0.131442309546046,0.988744451972797,4.19681290017086e-05,0.25,"11361","Buona Vista Stn Exit C","Nth Buona Vista Rd","Queenstown",-0.575255683938404
103.7908483,1.306325964,0.156525990376751,0.986475790021149,0.000300494365085547,0.125,"11369","Buona Vista Stn Exit D","Nth Buona Vista Rd","Queenstown",-1.24735830776785
103.7923632,1.309170025,0.0164359507891521,0.989090017792959,0.000109181767658045,0.25,"11379","Buona Vista Ter","Nth Buona Vista Rd","Queenstown",-0.682205586102079
103.7932829,1.308411379,0.013399185251595,0.98805680425024,7.42854577475826e-05,0.125,"11381","Blk 10A","Holland Dr","Queenstown",-1.37889936750422
103.7929322,1.30906501,0.0163599124486943,0.988609808388078,0.000160470955559482,0.125,"11389","Blk 46","Holland Dr","Queenstown",-1.37561774677587
103.7950744,1.309067222,0.497933376654943,0.988263474108632,0.00016047095555954,0.25,"11401","Holland V Stn/Blk12","Holland Ave","Queenstown",-0.294785862095052
103.7943258,1.307644167,0.608992950863623,0.98811570963586,0.000350029413802579,0.25,"11409","Blk 9","Holland Ave","Queenstown",-0.223148595435402
103.796044,1.311029814,0.608916912523165,0.987639113004384,0.000514459105320434,0.125,"11419","Holland V Stn Exit A","Holland Ave","Bukit Timah",-0.916418428327486
103.7983633,1.30454,0.00534815542134094,0.984745286009077,3.43748724039739e-05,0.125,"11429","Opp Blk 115B","C'wealth Dr","Queenstown",-1.38858267605845
