"BusStopCode","planning_area","Longitude","Latitude","subzone_name","district"
30041,"WESTERN WATER CATCHMENT",103.7218882,1.374620141,"Western Water Catchment","WEST REGION"
30049,"WESTERN WATER CATCHMENT",103.7238366,1.374313322,"Western Water Catchment","WEST REGION"
30051,"WESTERN WATER CATCHMENT",103.7253705,1.374555769,"Western Water Catchment","WEST REGION"
30059,"WESTERN WATER CATCHMENT",103.726143,1.374399352,"Western Water Catchment","WEST REGION"
30081,"TENGAH",103.7343131,1.377276847,"Peng Siang","WEST REGION"
30089,"TENGAH",103.7340917,1.37716,"Tengah","WEST REGION"
30091,"WESTERN WATER CATCHMENT",103.7308564,1.379430556,"Western Water Catchment","WEST REGION"
30099,"WESTERN WATER CATCHMENT",103.7312281,1.379721598,"Western Water Catchment","WEST REGION"
30101,"CHOA CHU KANG",103.738897,1.373713,"Peng Siang","WEST REGION"
30109,"TENGAH",103.738354,1.373745,"Tengah","WEST REGION"
30111,"CHOA CHU KANG",103.7428254,1.372457887,"Keat Hong","WEST REGION"
30119,"TENGAH",103.7404039,1.3728875,"Tengah","WEST REGION"
30121,"CHOA CHU KANG",103.7444371,1.37211783,"Keat Hong","WEST REGION"
30129,"TENGAH",103.7438103,1.37203889,"Tengah","WEST REGION"
31009,"WESTERN WATER CATCHMENT",103.6842656,1.371743745,"Western Water Catchment","WEST REGION"
31011,"WESTERN WATER CATCHMENT",103.6938952,1.359084608,"Western Water Catchment","WEST REGION"
31019,"WESTERN WATER CATCHMENT",103.6939891,1.359982605,"Western Water Catchment","WEST REGION"
31021,"WESTERN WATER CATCHMENT",103.6928789,1.36247047,"Western Water Catchment","WEST REGION"
31029,"WESTERN WATER CATCHMENT",103.692966,1.363079872,"Western Water Catchment","WEST REGION"
31031,"WESTERN WATER CATCHMENT",103.6932732,1.365988907,"Western Water Catchment","WEST REGION"
31039,"WESTERN WATER CATCHMENT",103.6933082,1.36563784,"Western Water Catchment","WEST REGION"
31041,"WESTERN WATER CATCHMENT",103.6939294,1.368932264,"Western Water Catchment","WEST REGION"
31049,"WESTERN WATER CATCHMENT",103.6942437,1.369395544,"Western Water Catchment","WEST REGION"
31051,"WESTERN WATER CATCHMENT",103.6944518,1.372260022,"Western Water Catchment","WEST REGION"
31059,"WESTERN WATER CATCHMENT",103.6946681,1.372075744,"Western Water Catchment","WEST REGION"
31061,"WESTERN WATER CATCHMENT",103.6955703,1.375947222,"Western Water Catchment","WEST REGION"
31069,"WESTERN WATER CATCHMENT",103.6955061,1.374931389,"Western Water Catchment","WEST REGION"
31071,"WESTERN WATER CATCHMENT",103.6962605,1.378533142,"Western Water Catchment","WEST REGION"
31079,"WESTERN WATER CATCHMENT",103.6963219,1.377686111,"Western Water Catchment","WEST REGION"
31081,"WESTERN WATER CATCHMENT",103.6973253,1.380562642,"Western Water Catchment","WEST REGION"
31089,"WESTERN WATER CATCHMENT",103.6971152,1.379927294,"Western Water Catchment","WEST REGION"
31121,"WESTERN WATER CATCHMENT",103.6880039,1.370355319,"Western Water Catchment","WEST REGION"
31129,"WESTERN WATER CATCHMENT",103.68741,1.369973934,"Western Water Catchment","WEST REGION"
31131,"WESTERN WATER CATCHMENT",103.6901494,1.37210056,"Western Water Catchment","WEST REGION"
31139,"WESTERN WATER CATCHMENT",103.6903841,1.372112815,"Western Water Catchment","WEST REGION"
31141,"WESTERN WATER CATCHMENT",103.6934219,1.374096307,"Western Water Catchment","WEST REGION"
31149,"WESTERN WATER CATCHMENT",103.6940083,1.373948547,"Western Water Catchment","WEST REGION"
31151,"WESTERN WATER CATCHMENT",103.6959675,1.373632274,"Western Water Catchment","WEST REGION"
31159,"WESTERN WATER CATCHMENT",103.6961973,1.373366007,"Western Water Catchment","WEST REGION"
31161,"WESTERN WATER CATCHMENT",103.7020876,1.372533322,"Western Water Catchment","WEST REGION"
31169,"WESTERN WATER CATCHMENT",103.7012194,1.372450942,"Western Water Catchment","WEST REGION"
31171,"WESTERN WATER CATCHMENT",103.704187,1.372407883,"Western Water Catchment","WEST REGION"
31179,"WESTERN WATER CATCHMENT",103.7035508,1.372344032,"Western Water Catchment","WEST REGION"
31191,"WESTERN WATER CATCHMENT",103.7099108,1.371614444,"Western Water Catchment","WEST REGION"
31199,"WESTERN WATER CATCHMENT",103.7093154,1.370975581,"Western Water Catchment","WEST REGION"
31201,"WESTERN WATER CATCHMENT",103.6965941,1.38044982,"Western Water Catchment","WEST REGION"
31211,"WESTERN WATER CATCHMENT",103.6969997,1.382839,"Western Water Catchment","WEST REGION"
32031,"WESTERN WATER CATCHMENT",103.7007817,1.402702994,"Western Water Catchment","WEST REGION"
32039,"WESTERN WATER CATCHMENT",103.7008148,1.402517888,"Western Water Catchment","WEST REGION"
32041,"WESTERN WATER CATCHMENT",103.7016616,1.404361044,"Western Water Catchment","WEST REGION"
32049,"WESTERN WATER CATCHMENT",103.7018703,1.404522544,"Western Water Catchment","WEST REGION"
32051,"WESTERN WATER CATCHMENT",103.7009794,1.409293655,"Western Water Catchment","WEST REGION"
32059,"WESTERN WATER CATCHMENT",103.7012078,1.409031408,"Western Water Catchment","WEST REGION"
32061,"WESTERN WATER CATCHMENT",103.70006,1.411463076,"Western Water Catchment","WEST REGION"
32069,"WESTERN WATER CATCHMENT",103.7003812,1.411032579,"Western Water Catchment","WEST REGION"
32071,"WESTERN WATER CATCHMENT",103.7005678,1.416024604,"Western Water Catchment","WEST REGION"
32079,"WESTERN WATER CATCHMENT",103.7002682,1.415128277,"Western Water Catchment","WEST REGION"
32081,"WESTERN WATER CATCHMENT",103.7012036,1.417446316,"Western Water Catchment","WEST REGION"
32089,"LIM CHU KANG",103.7010851,1.416818912,"Lim Chu Kang","NORTH REGION"
32101,"WESTERN WATER CATCHMENT",103.6974447,1.38541383,"Western Water Catchment","WEST REGION"
32109,"WESTERN WATER CATCHMENT",103.6977027,1.38571767,"Western Water Catchment","WEST REGION"
32111,"WESTERN WATER CATCHMENT",103.6996458,1.398372,"Western Water Catchment","WEST REGION"
32119,"WESTERN WATER CATCHMENT",103.6998827,1.39858,"Western Water Catchment","WEST REGION"
33011,"LIM CHU KANG",103.7022296,1.419591086,"Lim Chu Kang","NORTH REGION"
33019,"LIM CHU KANG",103.7021566,1.419201592,"Lim Chu Kang","NORTH REGION"
33021,"LIM CHU KANG",103.7032446,1.421790125,"Lim Chu Kang","NORTH REGION"
33029,"LIM CHU KANG",103.7029219,1.420803148,"Lim Chu Kang","NORTH REGION"
33031,"LIM CHU KANG",103.7042257,1.423979583,"Lim Chu Kang","NORTH REGION"
33039,"LIM CHU KANG",103.7040803,1.423295992,"Lim Chu Kang","NORTH REGION"
33041,"LIM CHU KANG",103.7059434,1.427619116,"Lim Chu Kang","NORTH REGION"
33049,"LIM CHU KANG",103.705438,1.426217435,"Lim Chu Kang","NORTH REGION"
33051,"LIM CHU KANG",103.7068344,1.430249373,"Lim Chu Kang","NORTH REGION"
33059,"LIM CHU KANG",103.7066297,1.429359911,"Lim Chu Kang","NORTH REGION"
34009,"LIM CHU KANG",103.7075673,1.444826561,"Lim Chu Kang","NORTH REGION"
34011,"LIM CHU KANG",103.7078232,1.433181996,"Lim Chu Kang","NORTH REGION"
34019,"LIM CHU KANG",103.7077381,1.432534167,"Lim Chu Kang","NORTH REGION"
34021,"LIM CHU KANG",103.7080476,1.435186498,"Lim Chu Kang","NORTH REGION"
34029,"LIM CHU KANG",103.7081833,1.434971944,"Lim Chu Kang","NORTH REGION"
34031,"LIM CHU KANG",103.7079565,1.437666053,"Lim Chu Kang","NORTH REGION"
34039,"LIM CHU KANG",103.7081175,1.436591703,"Lim Chu Kang","NORTH REGION"
34041,"LIM CHU KANG",103.7079067,1.438865086,"Lim Chu Kang","NORTH REGION"
34049,"LIM CHU KANG",103.7080241,1.438374062,"Lim Chu Kang","NORTH REGION"
34051,"LIM CHU KANG",103.7077541,1.442755586,"Lim Chu Kang","NORTH REGION"
34059,"LIM CHU KANG",103.707869,1.442343388,"Lim Chu Kang","NORTH REGION"
34101,"WESTERN WATER CATCHMENT",103.6979038,1.38440683,"Western Water Catchment","WEST REGION"
34109,"WESTERN WATER CATCHMENT",103.6981122,1.38430083,"Western Water Catchment","WEST REGION"
40011,"ROCHOR",103.8490875,1.306064115,"Mackenzie","CENTRAL REGION"
40019,"ROCHOR",103.8492042,1.306644045,"Farrer Park","CENTRAL REGION"
40021,"NEWTON",103.8427911,1.311033889,"Monk's Hill","CENTRAL REGION"
40029,"NOVENA",103.84266,1.311423056,"Moulmein","CENTRAL REGION"
40031,"NEWTON",103.8409836,1.311785095,"Newton Circus","CENTRAL REGION"
40039,"NOVENA",103.8407256,1.312303056,"Moulmein","CENTRAL REGION"
40041,"NEWTON",103.8380974,1.313722231,"Newton Circus","CENTRAL REGION"
40049,"NOVENA",103.8388464,1.314023056,"Moulmein","CENTRAL REGION"
40051,"NEWTON",103.83632,1.31588,"Goodwood Park","CENTRAL REGION"
40059,"NEWTON",103.8363436,1.316621389,"Moulmein","CENTRAL REGION"
40069,"NOVENA",103.8343513,1.318303989,"Malcolm","CENTRAL REGION"
40071,"TANGLIN",103.8292136,1.319180278,"Nassim","CENTRAL REGION"
40079,"NOVENA",103.8299146,1.319721642,"Malcolm","CENTRAL REGION"
40081,"TANGLIN",103.8260526,1.320129519,"Nassim","CENTRAL REGION"
40089,"NOVENA",103.8273903,1.320510556,"Malcolm","CENTRAL REGION"
40091,"TANGLIN",103.8235094,1.321018073,"Nassim","CENTRAL REGION"
40099,"NOVENA",103.8234401,1.321852352,"Dunearn","CENTRAL REGION"
40101,"KALLANG",103.8477915,1.310361867,"Kampong Java","CENTRAL REGION"
40109,"KALLANG",103.8477075,1.309491313,"Kampong Java","CENTRAL REGION"
40111,"TANGLIN",103.8326256,1.318065,"Nassim","CENTRAL REGION"
40119,"NOVENA",103.8324952,1.318897343,"Malcolm","CENTRAL REGION"
40121,"NOVENA",103.8405319,1.314581649,"Moulmein","CENTRAL REGION"
40129,"NOVENA",103.8408285,1.314537793,"Moulmein","CENTRAL REGION"
40171,"NEWTON",103.835821,1.31095172,"Goodwood Park","CENTRAL REGION"
40179,"NEWTON",103.8368695,1.31133174,"Newton Circus","CENTRAL REGION"
40181,"NEWTON",103.8379834,1.312435612,"Newton Circus","CENTRAL REGION"
40189,"NEWTON",103.838161,1.312231813,"Newton Circus","CENTRAL REGION"
40191,"NEWTON",103.8304269,1.312685556,"Orange Grove","CENTRAL REGION"
40199,"NEWTON",103.8319122,1.312583333,"Goodwood Park","CENTRAL REGION"
40201,"TANGLIN",103.8274306,1.313589722,"Nassim","CENTRAL REGION"
40209,"TANGLIN",103.8273878,1.313888056,"Nassim","CENTRAL REGION"
40211,"TANGLIN",103.825863,1.316553316,"Nassim","CENTRAL REGION"
40219,"TANGLIN",103.8260595,1.31703698,"Nassim","CENTRAL REGION"
40221,"TANGLIN",103.8254556,1.319025313,"Nassim","CENTRAL REGION"
40229,"TANGLIN",103.8257067,1.319806731,"Nassim","CENTRAL REGION"
40231,"NOVENA",103.8257715,1.322308683,"Dunearn","CENTRAL REGION"
40239,"NOVENA",103.8262153,1.322585278,"Malcolm","CENTRAL REGION"
40249,"NOVENA",103.8273506,1.324924722,"Malcolm","CENTRAL REGION"
40251,"CENTRAL WATER CATCHMENT",103.8223113,1.34054276,"Central Water Catchment","NORTH REGION"
40259,"NOVENA",103.8225628,1.340312507,"Mount Pleasant","CENTRAL REGION"
40261,"CENTRAL WATER CATCHMENT",103.8270664,1.341303842,"Central Water Catchment","NORTH REGION"
40269,"NOVENA",103.8266081,1.341056389,"Mount Pleasant","CENTRAL REGION"
40271,"NEWTON",103.8463465,1.308806649,"Istana Negara","CENTRAL REGION"
40279,"KALLANG",103.8460393,1.309819257,"Kampong Java","CENTRAL REGION"
40301,"BUKIT BATOK",103.7428738,1.35332581,"Brickworks","WEST REGION"
40309,"BUKIT BATOK",103.7429908,1.353676431,"Brickworks","WEST REGION"
40311,"BUKIT BATOK",103.7389078,1.357304569,"Brickworks","WEST REGION"
40321,"BUKIT BATOK",103.7394715,1.351744879,"Brickworks","WEST REGION"
40329,"BUKIT BATOK",103.739619,1.350969175,"Brickworks","WEST REGION"
40339,"BUKIT BATOK",103.7408765,1.353474323,"Brickworks","WEST REGION"
40341,"BUKIT BATOK",103.7388959,1.354623611,"Brickworks","WEST REGION"
40349,"BUKIT BATOK",103.7393991,1.354974444,"Brickworks","WEST REGION"
40351,"BUKIT BATOK",103.7410022,1.354996569,"Brickworks","WEST REGION"
40359,"BUKIT BATOK",103.7409058,1.35540219,"Brickworks","WEST REGION"
40361,"BUKIT BATOK",103.7408562,1.35715419,"Brickworks","WEST REGION"
40369,"BUKIT BATOK",103.7413955,1.357634219,"Brickworks","WEST REGION"
40371,"BUKIT BATOK",103.7430534,1.35813308,"Brickworks","WEST REGION"
40379,"BUKIT BATOK",103.7435727,1.35754269,"Brickworks","WEST REGION"
41011,"TANGLIN",103.8189167,1.322356111,"Tyersall","CENTRAL REGION"
41019,"NOVENA",103.8202523,1.322674441,"Dunearn","CENTRAL REGION"
41021,"TANGLIN",103.81554,1.32265,"Tyersall","CENTRAL REGION"
41029,"NOVENA",103.8163057,1.323333319,"Dunearn","CENTRAL REGION"
41031,"BUKIT TIMAH",103.8119772,1.323068358,"Coronation Road","CENTRAL REGION"
41041,"BUKIT TIMAH",103.8102992,1.323984722,"Coronation Road","CENTRAL REGION"
41049,"BUKIT TIMAH",103.8102625,1.324695,"Hillcrest","CENTRAL REGION"
41051,"BUKIT TIMAH",103.8071533,1.326125,"Coronation Road","CENTRAL REGION"
41061,"BUKIT TIMAH",103.8057247,1.327053333,"Coronation Road","CENTRAL REGION"
41069,"BUKIT TIMAH",103.8075858,1.326527778,"Hillcrest","CENTRAL REGION"
41071,"BUKIT TIMAH",103.8026628,1.328988333,"Coronation Road","CENTRAL REGION"
41079,"BUKIT TIMAH",103.8030478,1.329403056,"Hillcrest","CENTRAL REGION"
41081,"BUKIT TIMAH",103.7972725,1.330823234,"Coronation Road","CENTRAL REGION"
41089,"BUKIT TIMAH",103.7999332,1.330449211,"Hillcrest","CENTRAL REGION"
41101,"BUKIT TIMAH",103.8092173,1.31908139,"Farrer Court","CENTRAL REGION"
41109,"TANGLIN",103.8105286,1.319446667,"Tyersall","CENTRAL REGION"
41111,"BUKIT TIMAH",103.8118514,1.320811702,"Coronation Road","CENTRAL REGION"
41119,"BUKIT TIMAH",103.8124537,1.320742213,"Tyersall","CENTRAL REGION"
41121,"NOVENA",103.8135078,1.325544444,"Hillcrest","CENTRAL REGION"
41129,"NOVENA",103.8139987,1.325429464,"Dunearn","CENTRAL REGION"
41131,"NOVENA",103.8145129,1.329736124,"Hillcrest","CENTRAL REGION"
41139,"NOVENA",103.8148553,1.32963,"Dunearn","CENTRAL REGION"
41141,"BUKIT TIMAH",103.817961,1.334893066,"Hillcrest","CENTRAL REGION"
41151,"CENTRAL WATER CATCHMENT",103.819318,1.337999729,"Central Water Catchment","NORTH REGION"
41159,"NOVENA",103.8198945,1.3387017,"Mount Pleasant","CENTRAL REGION"
41161,"NOVENA",103.8187389,1.335063889,"Mount Pleasant","CENTRAL REGION"
41169,"NOVENA",103.820113,1.335077222,"Mount Pleasant","CENTRAL REGION"
42011,"BUKIT TIMAH",103.7950306,1.331614521,"Holland Road","CENTRAL REGION"
42019,"BUKIT TIMAH",103.7965703,1.331703681,"Swiss Club","CENTRAL REGION"
42021,"BUKIT TIMAH",103.7923706,1.332545377,"Holland Road","CENTRAL REGION"
42029,"BUKIT TIMAH",103.7920617,1.333251515,"Swiss Club","CENTRAL REGION"
42031,"BUKIT TIMAH",103.789975,1.333326111,"Holland Road","CENTRAL REGION"
42039,"BUKIT TIMAH",103.7877987,1.334747527,"Swiss Club","CENTRAL REGION"
42041,"BUKIT TIMAH",103.7868911,1.334425,"Holland Road","CENTRAL REGION"
42049,"BUKIT TIMAH",103.7846323,1.335803493,"Swiss Club","CENTRAL REGION"
42051,"BUKIT TIMAH",103.7826361,1.335983056,"Holland Road","CENTRAL REGION"
42059,"BUKIT TIMAH",103.7818015,1.336798961,"Swiss Club","CENTRAL REGION"
42061,"BUKIT TIMAH",103.7803874,1.336875671,"Holland Road","CENTRAL REGION"
42071,"BUKIT TIMAH",103.7769492,1.338762252,"Anak Bukit","CENTRAL REGION"
42089,"BUKIT TIMAH",103.7794145,1.340070909,"Swiss Club","CENTRAL REGION"
42091,"BUKIT TIMAH",103.7753903,1.342786369,"Anak Bukit","CENTRAL REGION"
42099,"BUKIT TIMAH",103.7757938,1.341603177,"Anak Bukit","CENTRAL REGION"
42109,"BUKIT PANJANG",103.7769164,1.343246111,"Nature Reserve","WEST REGION"
42111,"BUKIT PANJANG",103.7726286,1.345848056,"Anak Bukit","CENTRAL REGION"
42119,"BUKIT PANJANG",103.7733028,1.345825131,"Nature Reserve","WEST REGION"
42129,"BUKIT TIMAH",103.7951553,1.330161334,"Coronation Road","CENTRAL REGION"
42131,"BUKIT TIMAH",103.794218,1.328583358,"Holland Road","CENTRAL REGION"
42139,"BUKIT TIMAH",103.794444,1.328778054,"Coronation Road","CENTRAL REGION"
42141,"BUKIT TIMAH",103.7781747,1.33608649,"Anak Bukit","CENTRAL REGION"
42149,"BUKIT TIMAH",103.7786231,1.336074269,"Holland Road","CENTRAL REGION"
42151,"BUKIT TIMAH",103.7753198,1.34009255,"Anak Bukit","CENTRAL REGION"
42159,"BUKIT TIMAH",103.775309,1.340368053,"Anak Bukit","CENTRAL REGION"
42161,"BUKIT TIMAH",103.7726463,1.340276692,"Anak Bukit","CENTRAL REGION"
42169,"BUKIT TIMAH",103.7736613,1.340385757,"Anak Bukit","CENTRAL REGION"
42171,"BUKIT TIMAH",103.7702636,1.342618333,"Anak Bukit","CENTRAL REGION"
42179,"BUKIT TIMAH",103.7710081,1.341978333,"Anak Bukit","CENTRAL REGION"
42181,"BUKIT TIMAH",103.7694333,1.343628056,"Anak Bukit","CENTRAL REGION"
42189,"BUKIT TIMAH",103.7696017,1.343788537,"Anak Bukit","CENTRAL REGION"
42191,"BUKIT TIMAH",103.7669639,1.346429444,"Anak Bukit","CENTRAL REGION"
42199,"BUKIT TIMAH",103.7676072,1.346076667,"Anak Bukit","CENTRAL REGION"
42201,"BUKIT BATOK",103.763831,1.339393535,"Bukit Batok South","WEST REGION"
42209,"BUKIT BATOK",103.763636,1.339146614,"Bukit Batok South","WEST REGION"
42211,"BUKIT TIMAH",103.7655952,1.339742601,"Anak Bukit","CENTRAL REGION"
42219,"BUKIT TIMAH",103.7653539,1.339599167,"Anak Bukit","CENTRAL REGION"
42221,"BUKIT TIMAH",103.7679072,1.339573813,"Anak Bukit","CENTRAL REGION"
42229,"BUKIT TIMAH",103.7682739,1.339432222,"Anak Bukit","CENTRAL REGION"
42231,"BUKIT TIMAH",103.7706058,1.340568056,"Anak Bukit","CENTRAL REGION"
42239,"BUKIT TIMAH",103.7701606,1.34027048,"Anak Bukit","CENTRAL REGION"
42241,"BUKIT TIMAH",103.7670849,1.337117501,"Anak Bukit","CENTRAL REGION"
42249,"BUKIT TIMAH",103.7669715,1.336966037,"Anak Bukit","CENTRAL REGION"
42259,"BUKIT TIMAH",103.7770788,1.341061606,"Anak Bukit","CENTRAL REGION"
42291,"BUKIT BATOK",103.7643023,1.337696059,"Bukit Batok South","WEST REGION"
42299,"BUKIT BATOK",103.7644756,1.337370305,"Anak Bukit","CENTRAL REGION"
42301,"BUKIT TIMAH",103.7686695,1.338746767,"Anak Bukit","CENTRAL REGION"
42309,"BUKIT TIMAH",103.7689088,1.33806167,"Anak Bukit","CENTRAL REGION"
42311,"BUKIT BATOK",103.7602806,1.3386575,"Bukit Batok South","WEST REGION"
42319,"BUKIT BATOK",103.7604384,1.339153739,"Bukit Batok South","WEST REGION"
42991,"BUKIT BATOK",103.766952,1.36164,"Hillview","WEST REGION"
43009,"BUKIT BATOK",103.7510619,1.349993543,"Bukit Batok Central","WEST REGION"
43011,"BUKIT TIMAH",103.7711814,1.347423333,"Anak Bukit","CENTRAL REGION"
43019,"BUKIT PANJANG",103.7710775,1.348201944,"Nature Reserve","WEST REGION"
43021,"BUKIT PANJANG",103.7697953,1.351320078,"Hillview","WEST REGION"
43029,"BUKIT PANJANG",103.7700085,1.352185801,"Nature Reserve","WEST REGION"
43041,"BUKIT BATOK",103.7684533,1.35582941,"Hillview","WEST REGION"
43049,"BUKIT PANJANG",103.7688514,1.35569962,"Nature Reserve","WEST REGION"
43051,"BUKIT BATOK",103.7670504,1.359101482,"Hillview","WEST REGION"
43059,"BUKIT BATOK",103.7674364,1.359408611,"Nature Reserve","WEST REGION"
43061,"BUKIT BATOK",103.7673915,1.363011339,"Hillview","WEST REGION"
43069,"BUKIT PANJANG",103.7676858,1.362967782,"Nature Reserve","WEST REGION"
43071,"BUKIT BATOK",103.7669801,1.365113515,"Hillview","WEST REGION"
43081,"BUKIT BATOK",103.7657278,1.367042778,"Gombak","WEST REGION"
43089,"BUKIT BATOK",103.7660853,1.367056642,"Dairy Farm","WEST REGION"
43091,"BUKIT PANJANG",103.7647411,1.368632533,"Gombak","WEST REGION"
43099,"BUKIT PANJANG",103.7649864,1.368722051,"Dairy Farm","WEST REGION"
43109,"BUKIT PANJANG",103.7639108,1.37043731,"Jelebu","WEST REGION"
43111,"BUKIT BATOK",103.7629815,1.372299722,"Gombak","WEST REGION"
43119,"BUKIT PANJANG",103.7630082,1.37337831,"Jelebu","WEST REGION"
43121,"BUKIT PANJANG",103.7666933,1.371186693,"Jelebu","WEST REGION"
43129,"BUKIT PANJANG",103.7676025,1.371628817,"Dairy Farm","WEST REGION"
43131,"BUKIT PANJANG",103.7700625,1.3733175,"Jelebu","WEST REGION"
43139,"BUKIT PANJANG",103.7702931,1.373225305,"Dairy Farm","WEST REGION"
43141,"BUKIT BATOK",103.7558602,1.344218917,"Bukit Batok Central","WEST REGION"
43149,"BUKIT BATOK",103.7561003,1.34399483,"Bukit Batok South","WEST REGION"
43151,"BUKIT BATOK",103.764891,1.363636084,"Hillview","WEST REGION"
43159,"BUKIT BATOK",103.7651795,1.364398389,"Hillview","WEST REGION"
43161,"BUKIT BATOK",103.7576616,1.348831907,"Bukit Batok East","WEST REGION"
43169,"BUKIT BATOK",103.7578877,1.34931075,"Bukit Batok East","WEST REGION"
43171,"BUKIT BATOK",103.754605,1.348596445,"Bukit Batok Central","WEST REGION"
43179,"BUKIT BATOK",103.7543035,1.348970783,"Bukit Batok East","WEST REGION"
43181,"BUKIT BATOK",103.7568172,1.346489444,"Bukit Batok Central","WEST REGION"
43189,"BUKIT BATOK",103.7568139,1.34694985,"Bukit Batok East","WEST REGION"
43191,"BUKIT BATOK",103.7593134,1.346384928,"Bukit Batok South","WEST REGION"
43199,"BUKIT BATOK",103.7592006,1.346634091,"Bukit Batok East","WEST REGION"
43201,"BUKIT TIMAH",103.7646464,1.346945,"Anak Bukit","CENTRAL REGION"
43209,"BUKIT BATOK",103.7638425,1.346979974,"Hillview","WEST REGION"
43211,"BUKIT BATOK",103.7550792,1.340872778,"Bukit Batok South","WEST REGION"
43219,"BUKIT BATOK",103.7544676,1.341374026,"Bukit Batok South","WEST REGION"
43221,"BUKIT BATOK",103.7606744,1.348859958,"Bukit Batok East","WEST REGION"
43229,"BUKIT BATOK",103.7609602,1.349049286,"Hillview","WEST REGION"
43231,"BUKIT BATOK",103.760063,1.353936257,"Hillview","WEST REGION"
43239,"BUKIT BATOK",103.7600284,1.353085764,"Hillview","WEST REGION"
43241,"BUKIT BATOK",103.7618871,1.355843929,"Hillview","WEST REGION"
